name,genre_mean_weighted,number_of_movies,popularity_0,vote_average_0,budget_0,revenue_0,popularity_1,vote_average_1,budget_1,revenue_1,popularity_2,vote_average_2,budget_2,revenue_2
Sean Patrick Flanery,['Family'],8.0,19.122,6.125,5250000.0,15431078.0,15.9805,6.325,6000000.0,27199494.5,41.85825,5.819000000000001,20875000.0,38353346.0
Ralph Brown,['Romance'],15.0,14.291,6.2474,10074800.0,34799041.8,16.0208,6.507400000000001,38941107.6,218342130.2,20.228600000000004,6.125000000000001,42000000.0,39365967.0
Christopher Michael,['Romance'],4.0,19.516,6.869,15000000.0,42724017.0,13.714,6.6,8500000.0,47624253.0,22.9685,6.168,33500000.0,72412898.0
Rachel Ticotin,['Crime'],15.0,16.0968,6.1806,20480000.0,52263584.2,20.168599999999998,6.104,41400000.0,107584540.8,21.5864,6.5092,30800000.0,55470398.0
Stuart Charno,['Science Fiction'],6.0,29.451999999999998,6.506,5475000.0,21461388.0,10.4905,6.145,7350000.0,10764450.0,13.9085,5.6045,11000000.0,15262381.5
Martha Hyer,['Romance'],3.0,4.807,5.7,762446.0,1250000.0,18.343,7.521,2239000.0,10000000.0,9.337,6.2,0.0,1650000.0
Joseph R. Gannascoli,['Family'],5.0,9.468,5.1,6400000.0,6858261.0,8.417,6.83,12500000.0,1227324.0,18.843,5.746333333333333,84266666.66666667,225349545.0
Michelle Johnston,['Science Fiction'],7.0,19.2165,5.954000000000001,11000000.0,39547784.5,4.8255,5.8565000000000005,0.0,5742004.5,20.365333333333336,6.221333333333334,40000000.0,47301755.0
Alison Steadman,['Science Fiction'],6.0,9.068,6.107,0.0,1633842.0,14.059000000000001,6.931,23315000.0,4791561.5,9.696,6.4239999999999995,2250000.0,8208646.0
Jeff Austin,['Comedy'],4.0,41.746,7.076,31000000.0,300473716.0,5.681,5.311,2000000.0,0.0,33.481,7.3085,87500000.0,340008253.0
Don Stroud,['Science Fiction'],10.0,9.831000000000001,6.520333333333333,566666.6666666666,5824466.666666667,22.089333333333332,6.095,16233333.333333334,86170849.66666667,20.86025,6.597250000000001,30643979.25,108992261.25
Thomas McDonell,['Music'],4.0,33.994,6.613,55000000.0,127906624.0,9.788,5.77,0.0,2566717.0,10.403,5.853,11000000.0,10773681.0
Jacob Davich,['Family'],3.0,43.17,5.148,50000000.0,71992655.0,9.482,5.023,22000000.0,33683200.0,12.98,4.5,2000000.0,636706.0
Joan Freeman,['Mystery'],3.0,10.0,6.8,0.0,14170000.0,8.47,5.907,0.0,3000000.0,34.811,6.106,2600000.0,32980880.0
Paulette Goddard,['Mystery'],5.0,1.4,5.7,421496.0,0.0,20.957,8.293,1500000.0,1800000.0,14.333,6.944,1429333.3333333333,4423333.333333333
François Cluzet,['War'],9.0,13.748,6.585333333333334,15000000.0,38994284.666666664,7.052333333333333,6.580333333333333,13100000.0,7850000.0,46.20966666666667,7.411333333333334,21000000.0,167243876.66666666
Richard Beymer,['Thriller'],4.0,19.72,7.215,3000000.0,0.0,17.893,7.266,6000000.0,43656822.0,14.741,6.0055,0.0,14129131.5
Sheena Easton,['Drama'],3.0,24.808,6.518,28000000.0,187412802.0,41.401,6.322,38000000.0,266614059.0,18.393,5.891,0.0,8620678.0
Raymond Bailey,['Drama'],9.0,7.903,6.1930000000000005,830535.0,3333333.3333333335,15.93,7.248333333333332,1076333.3333333333,3432576.0,11.535333333333334,6.361666666666667,1000000.0,13576333.333333334
Alexandra Adi,['Action'],4.0,7.441,5.431,30000000.0,31387164.0,23.246,6.794,15000000.0,44862187.0,38.684,6.436999999999999,7000000.0,119279912.0
Barry Gordon,['Romance'],3.0,11.595,5.9,0.0,43885000.0,1.252,4.8,5000000.0,0.0,2.541,5.5,0.0,1268443.0
Hazel Court,['Comedy'],3.0,14.918,6.781,270000.0,8000000.0,12.087,6.3,350000.0,1499275.0,20.024,5.83,5000000.0,20471382.0
Jess Harnell,['Mystery'],28.0,57.89833333333334,6.534777777777777,69222222.22222222,308701602.2222222,31.940777777777782,6.270333333333333,75888888.8888889,283917230.4444444,58.57340000000001,6.751100000000001,134000000.0,559947783.5
Yeom Hye-ran,['Romance'],5.0,30.975,8.061,2800000.0,26000000.0,17.926,7.1,6000000.0,0.0,9.684,7.132666666666668,4433333.333333333,14548121.666666666
Jane Adams,['Fantasy'],13.0,11.644,6.1675,5750000.0,19178145.5,25.3645,7.26125,30750000.0,81471752.75,17.709,6.658200000000001,53800000.0,64586741.2
Ed Amatrudo,['Thriller'],8.0,6.3985,5.6655,0.0,3705856.5,8.482,5.955,22500000.0,14507017.5,21.712249999999997,6.51975,32250000.0,49345849.5
Ann Doran,['Romance'],11.0,11.850666666666667,7.5456666666666665,1048245.3333333334,6344367.0,10.892666666666669,6.968666666666667,8196333.333333333,1662666.6666666667,10.573000000000002,6.444,1560000.0,7096049.8
Jeff Yagher,['Science Fiction'],3.0,10.849,5.986,21500000.0,0.0,13.269,5.525,30000000.0,19526014.0,38.372,6.676,110000000.0,487287646.0
Timothy Carhart,['Family'],12.0,17.759999999999998,6.297,16000000.0,52845157.0,22.1235,7.0695,21750000.0,63559648.0,18.38075,5.455,37750000.0,112092372.5
Haluk Bilginer,['Music'],3.0,10.292,4.4,55000000.0,14375181.0,9.53,5.59,12000000.0,0.0,12.14,6.445,15000000.0,868439.0
Damian Young,['Thriller'],11.0,17.03,6.010000000000001,34333333.333333336,119162913.66666667,15.940666666666667,7.015666666666665,28666666.666666668,145073226.0,11.5764,5.9856,24200000.0,40204127.8
Stuart Rudin,['Romance'],11.0,13.077333333333334,7.288,23000000.0,117237692.0,22.636666666666667,6.854666666666667,16333333.333333334,28912624.0,15.872800000000002,6.11,35240000.0,16179189.2
John Salley,['Family'],6.0,26.064,6.109999999999999,24500000.0,86397094.0,7.099,4.812,15000000.0,11051646.0,16.325,6.784000000000001,21450000.0,54314650.0
Tony Sirico,['Science Fiction'],9.0,25.833333333333332,6.689,13333333.333333334,26848271.333333332,15.606666666666667,6.623666666666666,15000000.0,13549059.666666666,15.268666666666666,6.695,13333333.333333334,18516342.666666668
Patricia Heaton,['Mystery'],3.0,12.074,5.914,40000000.0,14358033.0,25.189,5.785,0.0,147214049.0,30.49,6.834,80000000.0,250200000.0
Edward James Hyland,['Romance'],7.0,11.3705,5.7565,9000000.0,25039353.0,12.6845,5.682,20000000.0,49227781.5,19.780333333333335,4.974333333333333,26833333.333333332,71078135.33333333
Bill Lake,['Family'],4.0,20.292,7.4,50000000.0,73956241.0,6.705,4.421,3300000.0,0.0,11.784,6.0145,27500000.0,12593345.5
Shun Lau,['Science Fiction'],5.0,10.604,6.8,2068041.0,0.0,18.672,7.157,0.0,3826459.0,13.621,6.283,0.0,21064362.666666668
Kari Wuhrer,['Drama'],7.0,8.3725,5.4085,27500000.0,10646357.0,14.781500000000001,6.130000000000001,4000000.0,26803103.5,28.282,5.195666666666667,26333333.333333332,60917700.0
Valeria Bruni Tedeschi,['Romance'],3.0,13.938,7.192,0.0,1318578.0,23.084,7.143,70000000.0,130982129.0,17.954,6.68,35000000.0,42064105.0
Aly Michalka,['Thriller'],3.0,9.223,5.469,5000000.0,0.0,23.711,6.812,8000000.0,75026327.0,12.559,5.37,16000000.0,52545707.0
David James Elliott,[],4.0,17.998,5.772,12000000.0,107600000.0,8.568,5.523,0.0,1733017.0,6.674,5.65,3000000.0,268974.0
Madeline Carroll,['TV Movie'],9.0,20.086,5.844,24000000.0,99991436.66666667,21.14166666666667,5.936333333333334,19666666.666666668,34439022.333333336,42.108333333333334,6.8790000000000004,33000000.0,63881623.333333336
Ali Wentworth,['Family'],3.0,27.345,6.945,50000000.0,273552592.0,21.247,7.38,10000000.0,12827813.0,19.331,6.504,85000000.0,219103655.0
Laura Marano,['Romance'],4.0,94.569,7.825,94000000.0,940335536.0,24.208,6.894,29000000.0,21733230.0,62.0065,6.962,50000000.0,415905641.0
John Carroll Lynch,['Romance'],25.0,20.80275,6.348125,41637500.0,76141895.125,18.063875000000003,5.9971250000000005,28437500.0,59870537.5,22.085111111111114,6.693444444444443,26777777.777777776,70909342.1111111
Belita Moreno,['TV Movie'],6.0,11.672,6.8315,10266130.5,2500000.0,15.795000000000002,6.7844999999999995,38500000.0,123479064.5,48.2715,6.4190000000000005,18000000.0,74361767.0
Frank John Hughes,['Mystery'],5.0,44.687,6.789,19000000.0,141407024.0,8.417,6.83,12500000.0,1227324.0,27.211333333333332,6.322,39000000.0,143873814.66666666
Ski Carr,['Family'],3.0,6.751,6.3,4500000.0,23261485.0,17.021,5.147,2800000.0,0.0,12.533,6.2,0.0,580527.0
Brad Johnson,['TV Movie'],6.0,14.560500000000001,5.928,33000000.0,44361261.0,4.16,5.1665,3750000.0,1485.0,18.7215,6.374499999999999,9700000.0,17846460.0
John Barrowman,['History'],3.0,32.434,7.771,25000000.0,76270454.0,11.97,6.157,45000000.0,38058335.0,22.904,6.986,40000000.0,132820716.0
Ren Osugi,['TV Movie'],6.0,10.0235,6.9125,10000.0,49539500.0,18.515,6.707000000000001,127307.5,179926.5,12.8645,6.817,3000000.0,3686384.5
Dudley Moore,['Romance'],8.0,12.7375,6.2485,2800000.0,22500000.0,17.433,6.048500000000001,7000000.0,85163599.5,9.310500000000001,5.17925,4500000.0,17831019.75
Jerry Hardin,['Romance'],15.0,16.4282,6.2522,12000000.0,41953330.6,12.6786,6.4428,13141598.0,20209823.4,19.5244,6.544199999999999,40200000.0,81153787.4
Nils Allen Stewart,['Mystery'],18.0,24.333166666666667,5.389833333333333,23083333.333333332,85493811.33333333,18.1535,5.6465,37833333.333333336,76787715.5,13.966500000000002,5.19,17583333.333333332,35115328.833333336
Chris Kattan,['Mystery'],6.0,25.253999999999998,6.0725,27000000.0,35588623.5,12.137,4.6775,43000000.0,14693959.5,13.832999999999998,5.9665,22500000.0,36159969.0
Danny Dyer,['Mystery'],6.0,10.8705,6.5,300000.0,4757581.5,4.46,4.414,3000000.0,0.0,8.487,4.872,3700000.0,0.0
Peter Segal,['Family'],3.0,30.155,6.473,30000000.0,51132598.0,10.849,5.986,21500000.0,0.0,22.705,5.0,84000000.0,123307945.0
Desmond Harrington,['Family'],9.0,15.972000000000001,6.571666666666666,32416666.666666668,32117192.333333332,19.06866666666667,6.302,27666666.666666668,37304347.666666664,42.87733333333333,6.409,88783333.33333333,369897287.3333333
Jon Gries,['Comedy'],18.0,11.519833333333333,5.8775,3800000.0,6498861.833333333,12.6275,6.456333333333333,20008333.333333332,42604449.833333336,14.726666666666667,5.535,11833333.333333334,64965730.166666664
Madison Mason,['Science Fiction'],9.0,10.544333333333332,5.473333333333334,11666666.666666666,9707808.666666666,19.907,6.0840000000000005,76666666.66666667,161262563.66666666,21.83966666666667,6.264333333333333,135000000.0,354316834.6666667
Lee Arenberg,['Comedy'],13.0,8.99825,5.736,4050000.0,4270645.25,12.9545,5.647,8750000.0,4053345.0,60.8154,6.1108,139400000.0,386700092.6
David Dorfman,['Mystery'],6.0,9.884,6.0165,18000000.0,18779216.5,31.296,5.692,8750000.0,53850539.5,23.1955,5.74,45000000.0,97152589.0
Jack Carter,['Science Fiction'],8.0,9.594000000000001,6.0885,2025000.0,9895000.0,10.598500000000001,5.4985,2750000.0,9485500.0,9.18825,5.573499999999999,11750000.0,10790609.5
William Morgan Sheppard,['Science Fiction'],14.0,12.017249999999999,6.7485,5975000.0,7473200.5,14.14275,6.42075,11000000.0,33639128.5,20.340833333333332,6.4135,38000000.0,141211960.5
Jacob Vargas,['Mystery'],16.0,11.868199999999998,6.448,15020000.0,40696356.0,18.2962,6.428400000000001,30250000.0,88053729.4,13.147833333333333,5.770666666666666,20833333.333333332,29432148.5
Alice Hirson,['Science Fiction'],6.0,13.941500000000001,6.7735,7500000.0,49988755.5,11.639,5.9535,11500000.0,19719589.0,19.973,5.745,15400000.0,11809804.5
David Pittu,['Thriller'],4.0,11.198,6.879,10000000.0,13835130.0,20.547,6.333,2000000.0,5179037.0,26.325499999999998,6.3505,121750000.0,328216641.5
Becky Ann Baker,['Romance'],14.0,18.0935,6.608499999999999,20750000.0,23823829.0,17.744,6.56975,40750000.0,56414878.75,26.037000000000003,6.1113333333333335,56666666.666666664,185464717.16666666
Jordan Chan,[],3.0,6.328,6.0,0.0,791702.0,16.426,6.715,1549000.0,7096000.0,5.372,4.816,0.0,4919550.0
Amy Steel,['Mystery'],6.0,28.044,6.013,2625000.0,29206421.5,20.2155,6.114,1300000.0,20648543.0,8.186499999999999,5.5415,2730304.0,0.0
James Millhollin,['Romance'],3.0,6.602,6.659,700000.0,0.0,3.823,3.9,75000.0,0.0,1.783,3.7,100000.0,1078000.0
Jonathan Chase,['Comedy'],6.0,10.876,5.35,1750000.0,372663.5,25.1055,5.8445,57500000.0,102335917.0,19.366,5.326499999999999,32500000.0,40467041.0
Ian Holm,['Music'],23.0,21.613571428571426,6.610857142857142,5214285.714285715,36504121.28571428,14.673571428571426,6.793857142857143,13714285.714285715,21423430.714285713,20.316888888888887,6.4834444444444435,36900000.0,93467492.66666667
Stephen Moyer,['Comedy'],4.0,18.728,7.121,13500000.0,7060876.0,4.321,4.5,9000000.0,1046166.0,18.48,5.768,45000000.0,55451258.0
David O'Hara,['Science Fiction'],12.0,19.9725,5.917,41796250.0,89874955.75,22.5865,7.218249999999999,34625000.0,89374162.75,52.0285,6.463,129500000.0,373515971.75
Raven-Symoné,['Romance'],7.0,28.704500000000003,6.2415,35500000.0,180882443.5,16.7755,5.2195,48000000.0,112333950.0,21.527666666666665,6.084333333333333,36000000.0,22725620.666666668
Kendall Ryan Sanders,['Thriller'],3.0,27.207,5.717,50000000.0,55181129.0,4.358,6.0,2000000.0,0.0,13.702,6.97,25000000.0,56012642.0
Eugene Robert Glazer,['Crime'],6.0,3.453,4.4625,128500.0,2231920.5,11.094000000000001,6.3355,1565000.0,6500000.0,4.43,4.8885000000000005,8500000.0,2725559.5
Nick Chinlund,['Family'],14.0,17.09675,5.9624999999999995,12000000.0,84242990.5,27.03725,5.9384999999999994,67500000.0,162906344.0,24.982666666666663,6.150666666666666,44416666.666666664,61248715.166666664
Stella Stevens,['Family'],5.0,13.527,7.03,3716946.0,5000000.0,21.834,7.1,5000000.0,84563118.0,11.035000000000002,5.825666666666667,3750000.0,2049994.3333333333
Abraham Sofaer,['Mystery'],3.0,12.567,6.6,1500000.0,0.0,19.467,7.1,7623000.0,21037000.0,7.865,5.1,4520000.0,0.0
V.J. Foster,['Science Fiction'],9.0,41.25133333333333,6.217666666666666,9333333.333333334,10031816.0,18.481666666666666,7.249666666666666,50000000.0,102085480.66666667,28.356666666666666,6.525666666666666,99000000.0,288647292.3333333
Peter Jurasik,['Science Fiction'],4.0,27.744,6.668,17000000.0,33000000.0,23.459,6.028,10000000.0,72000000.0,15.9185,5.308,31250000.0,40077070.0
Helen Shaver,['Romance'],12.0,10.516,5.45825,5706250.0,28038024.75,14.578,6.65025,6037500.0,20562340.0,20.06375,6.19,8875000.0,27338642.5
Adrian Martinez,['Romance'],12.0,18.24025,6.2067499999999995,41325000.0,90559573.5,14.2405,6.586499999999999,33750000.0,45842950.25,17.86075,6.010999999999999,22500000.0,31731184.75
Ken Curtis,['Comedy'],6.0,22.052,7.513,2750000.0,1900000.0,10.7105,5.74,6061500.0,4450000.0,38.778,7.165,10000000.0,41028233.5
Lysette Anthony,['Family'],7.0,12.3305,6.3,13500000.0,12529320.5,8.381499999999999,5.7955,11000000.0,5170465.0,11.329666666666668,5.042,15333333.333333334,3590714.6666666665
Flea,[],11.0,15.717333333333334,6.248666666666666,6666666.666666667,20608852.0,23.638333333333332,6.960666666666666,16833333.333333332,87775100.66666667,16.6876,5.881600000000001,29200000.0,27408338.2
David Patrick Kelly,['Romance'],17.0,21.4818,6.7334000000000005,15800000.0,90057516.6,18.234,7.1446,18600000.0,22930430.2,16.710285714285714,6.5252857142857135,45142857.14285714,54645308.428571425
Kim You-jung,['Family'],3.0,27.583,7.554,0.0,23803308.0,19.665,7.774,120456666.0,0.0,23.138,6.905,16000000.0,71641901.0
Vanessa Marquez,['Family'],4.0,19.738,7.653,0.0,13994920.0,46.937,8.113,35000000.0,4496583.0,11.246,5.967499999999999,12500000.0,2363191.5
Greg Evigan,['Thriller'],6.0,7.133,4.723,4500000.0,4071612.5,9.7195,4.7,1849500.0,0.0,3.9429999999999996,5.5665,1000050.0,0.0
Michael Goodwin,['Romance'],6.0,18.2895,5.935,22500000.0,31951647.5,33.622,6.9190000000000005,41000000.0,11750122.5,16.32,6.4925,26000000.0,28171483.0
Stacey Travis,['War'],15.0,12.138,6.1202,8500000.0,6242468.2,13.721,6.051,37800000.0,27671045.8,17.4868,6.0736,33600000.0,79755144.4
Derek Luke,['Crime'],14.0,12.443750000000001,6.43075,14012500.0,13747724.75,12.403,6.64475,19750000.0,43606286.5,22.537833333333335,6.5873333333333335,34833333.333333336,93353944.83333333
Mike White,['Horror'],7.0,17.8085,6.9559999999999995,44000000.0,240418258.5,22.823999999999998,6.6545000000000005,21500000.0,73978477.0,30.06866666666667,5.948,40533333.333333336,68130513.33333333
Matt Doran,['Romance'],3.0,22.636,7.45,52000000.0,98126565.0,28.45,6.551,120000000.0,649398328.0,15.244,6.6,80000000.0,10166502.0
LL Cool J,['Mystery'],15.0,9.1622,5.6868,17400000.0,21500464.4,15.6056,5.9654,30400000.0,72383479.8,22.4416,5.904,62800000.0,111446547.6
Duke Stroud,['Music'],3.0,14.1,6.7,10000000.0,15795189.0,9.584,6.044,22000000.0,9171289.0,65.36,7.048,15000000.0,356830601.0
Rufus,['War'],7.0,14.978,6.8705,9000000.0,7050000.0,17.6715,7.3,11000000.0,1766399.0,15.338666666666667,6.411666666666666,13536989.0,59077705.333333336
Cathy Moriarty,['War'],16.0,14.1512,6.4238,13300000.0,59621190.2,17.554399999999998,5.944,18600000.0,72872138.8,13.519166666666665,6.224833333333333,24333333.333333332,40199757.333333336
Laurence Fox,['Mystery'],7.0,14.0785,6.525,9900000.0,47786947.5,7.468,5.83,0.0,2367430.0,15.673666666666668,6.8293333333333335,28833333.333333332,37472558.0
John Bishop,['Romance'],7.0,24.7955,7.032,4879000.0,41704201.0,8.508,6.1605,852500.0,2475230.0,16.947333333333333,5.897000000000001,38666666.666666664,52052346.333333336
John Larch,['Family'],6.0,26.1705,6.971,8150000.0,27150000.0,18.0285,7.0235,2362500.0,23288000.0,18.695,6.1735,2350000.0,56775267.0
Bianca Kajlich,['Family'],3.0,42.011,7.585,16000000.0,53478166.0,18.735,6.228,28000000.0,90449929.0,23.174,5.745,28000000.0,40547440.0
Alison Pill,['Romance'],6.0,15.009,6.026999999999999,7650000.0,14665534.0,17.247,6.898,22500000.0,61531931.5,19.5135,6.654999999999999,17000000.0,112182050.0
Paula Malcomson,['Family'],5.0,36.699,7.599,25000000.0,56505065.0,12.715,5.402,16000000.0,0.0,53.38433333333334,7.5809999999999995,78333333.33333333,405707550.0
Nick Brimble,['Thriller'],8.0,8.454,6.446,12604797.5,2889176.5,21.8795,6.2725,29750000.0,195414328.0,15.35725,5.438000000000001,26700000.0,29371868.25
Christine Adams,['Romance'],5.0,12.724,4.245,15000000.0,0.0,69.096,7.702,150000000.0,374218673.0,26.963666666666665,6.407,87500000.0,210893397.66666666
Mike Binder,['Romance'],5.0,11.808,6.7,20000000.0,22428990.0,26.56,7.342,102000000.0,358372926.0,12.899666666666668,6.438666666666666,10666666.666666666,17743579.0
Adrian Pasdar,['TV Movie'],5.0,65.36,7.048,15000000.0,356830601.0,10.77,5.24,25000000.0,1579260.0,17.663666666666668,6.711000000000001,12066666.666666666,21282774.0
Fran Brill,['Science Fiction'],5.0,16.573,7.594,0.0,30177511.0,15.053,6.5,8000000.0,25500000.0,12.012,7.096666666666667,21666666.666666668,34136602.333333336
Sid Haig,['Romance'],19.0,16.525833333333335,6.401,1933666.6666666667,22609424.5,17.5735,5.922833333333333,9325000.0,34963730.166666664,10.19957142857143,4.773285714285715,4957142.857142857,11777732.57142857
Kazuhiko Inoue,['Family'],5.0,28.016,7.17,0.0,10600000.0,43.224,7.222,0.0,8084148.0,36.53466666666666,7.302666666666667,0.0,11833333.333333334
Kenneth Mitchell,['Mystery'],3.0,16.689,6.348,46000000.0,101191884.0,13.348,7.058,28000000.0,64445708.0,2.843,6.3,18000000.0,0.0
Charlie Dell,['Mystery'],8.0,12.432,5.7,6000000.0,24384831.5,27.196,6.4995,27500000.0,202938802.0,39.253249999999994,6.043499999999999,59000000.0,90864252.75
Patrick Renna,['Family'],6.0,20.3115,6.74,3500000.0,35398322.0,4.857,5.1530000000000005,2000000.0,0.0,12.8145,5.4,5600000.0,22231127.0
Anna Chancellor,['TV Movie'],11.0,12.290333333333335,6.2,1466666.6666666667,87593846.0,23.46966666666667,6.588666666666668,18333333.333333332,26551686.333333332,12.392199999999999,5.9222,7400000.0,15272928.8
Jenny Mollen,['Family'],4.0,22.864,6.397,3500000.0,0.0,3.873,4.3,2625000.0,0.0,29.381,6.4285,35000000.0,93352135.5
Louise Stratten,['Family'],3.0,8.737,7.1,12000000.0,2280148.0,10.127,6.945,6000000.0,7875862.0,53.086,8.173,100000000.0,425368238.0
Robert Townsend,['Romance'],10.0,14.278666666666668,6.291333333333334,3416666.6666666665,13296679.666666666,13.397999999999998,6.538666666666667,6833333.333333333,10436879.0,11.7775,6.0235,12000000.0,18965045.25
Anna Khaja,['Science Fiction'],3.0,9.088,6.413,10000000.0,1045786.0,29.296,6.664,70000000.0,223241637.0,8.765,4.995,15000000.0,6414729.0
Peter McRobbie,['Horror'],14.0,19.37725,6.941249999999999,12000000.0,45993420.25,15.11575,6.62575,22525000.0,58688919.0,21.27933333333333,6.871833333333332,64500000.0,193172607.66666666
Terry Kiser,['Drama'],12.0,5.74,5.52225,195000.0,5281083.5,5.8975,6.372,275000.0,9201549.75,18.20125,5.656750000000001,7325000.0,16470676.25
Bernie McInerney,['Romance'],10.0,25.780333333333335,6.6946666666666665,11000000.0,50184262.333333336,9.612333333333332,6.219,28333333.333333332,42049151.666666664,15.813750000000002,6.42775,25250000.0,90560281.5
Paula Garcés,['Crime'],9.0,16.122333333333334,5.938666666666666,17000000.0,76917847.33333333,18.87933333333333,6.554666666666667,16500000.0,18064782.0,17.544,5.090333333333334,13100000.0,27145786.0
William Brent,['Romance'],6.0,25.500500000000002,6.9625,92500000.0,286320243.0,32.1285,6.1245,25000000.0,74968213.5,10.98,5.382,12250000.0,16027184.5
Veronica Lake,['Comedy'],4.0,9.27,7.437,700000.0,1200000.0,8.964,6.938,512423.0,1000000.0,10.4245,6.6665,4500000.0,10473085.0
Vincent Spano,['Documentary'],5.0,8.631,6.5,0.0,9800000.0,3.841,5.8,3000000.0,1867792.0,12.708999999999998,6.015999999999999,27000000.0,22042359.666666668
Daniel Lapaine,['Crime'],8.0,17.5005,7.0,1500000.0,9836455.0,17.084,6.092499999999999,19000000.0,13436088.0,17.21275,6.45975,40000000.0,89631976.5
Gabriele Tinti,['Crime'],3.0,10.689,5.3,0.0,5450000.0,15.128,7.2,5355000.0,0.0,8.21,6.28,1000000.0,0.0
Paul Shaffer,['Thriller'],4.0,17.341,7.443,2500000.0,4736202.0,34.51,6.802,32000000.0,60328558.0,17.769,6.287,55000000.0,30742907.0
Rita Moreno,['Family'],7.0,21.978,7.6339999999999995,3545400.0,14250000.0,14.5035,6.968999999999999,3000000.0,36140361.0,8.022666666666666,6.4943333333333335,1666666.6666666667,19235813.0
Mamukkoya,['Comedy'],5.0,3.34,3.7,1300000.0,0.0,1.229,5.4,392354.0,0.0,3.3053333333333335,6.7,1772679.0,2766181.6666666665
Alphonso McAuley,['Comedy'],3.0,14.895,5.149,26000000.0,48563556.0,12.134,7.431,0.0,42647449.0,16.444,5.902,37000000.0,100104565.0
Ewen Bremner,['Family'],14.0,18.828000000000003,6.4175,4725000.0,25047933.75,33.27875,6.666,106750000.0,193826495.75,18.38233333333333,6.3155,29833333.333333332,55941175.5
Paul Sorvino,['Family'],22.0,18.069857142857142,6.385857142857144,11385714.285714285,25626092.285714287,18.12242857142857,6.197,27214285.714285713,80668275.42857143,10.434000000000001,5.861875,7420237.25,6482216.375
Nelsan Ellis,['Comedy'],4.0,12.321,7.13,40000000.0,9793496.0,14.587,6.691,60000000.0,38332994.0,39.855000000000004,7.804,30000000.0,138480486.5
Lee Ross,['Science Fiction'],4.0,14.183,7.548,4500000.0,13417292.0,21.058,7.172,27000000.0,231976425.0,15.063500000000001,5.997,12400000.0,3445216.0
Hank Garrett,['Romance'],10.0,20.261666666666667,7.2476666666666665,4600000.0,31103265.666666668,19.749333333333336,5.6433333333333335,6233333.333333333,39066667.666666664,12.2455,5.705,3250000.0,10585431.0
Barack Obama,['Science Fiction'],5.0,8.747,7.123,20000000.0,17436509.0,15.192,7.706,2000000.0,7871522.0,16.15566666666667,4.7763333333333335,27000000.0,72436666.0
Simon Yam,['Mystery'],10.0,17.34,6.823333333333333,32833333.333333332,64711750.333333336,9.373666666666667,6.0120000000000005,6333333.333333333,271614.6666666667,10.97575,7.0280000000000005,12029596.75,16178331.5
Tony King,['War'],4.0,16.514,6.486,4000000.0,12121618.0,8.712,6.012,17500000.0,35610100.0,8.6385,6.2025,14400000.0,23559028.5
Colin Hanks,['Thriller'],9.0,16.165,6.096999999999999,21000000.0,21462632.333333332,14.566999999999998,6.284666666666666,19000000.0,22321959.333333332,15.026333333333335,5.866666666666667,20033333.333333332,33390331.333333332
Kelly Bishop,['TV Movie'],6.0,21.41,6.599500000000001,9000000.0,107595011.5,10.809000000000001,5.9305,7500000.0,3142047.5,13.571,6.624499999999999,31500000.0,20615399.5
K Callan,['Science Fiction'],3.0,7.03,6.457,106000.0,19319254.0,6.153,6.3,0.0,18312000.0,19.133,6.119,5000000.0,52700000.0
Little Richard,['Action'],3.0,12.484,5.863,14000000.0,62134225.0,7.157,6.662,0.0,12413650.0,10.099,6.24,28000000.0,8891623.0
James Dean,['Romance'],3.0,19.844,7.5,1500000.0,4500000.0,20.231,7.628,5400000.0,32855818.0,2.047,3.964,1100000.0,0.0
Amira Casar,['Mystery'],5.0,6.075,6.3,4000000.0,29456000.0,1.873,5.7,29000000.0,1802142.0,8.575,5.8999999999999995,4333333.333333333,3953176.6666666665
Lauren Lee Smith,['Drama'],5.0,15.304,5.161,63600000.0,19412993.0,26.195,5.194,2200000.0,0.0,7.8069999999999995,5.119666666666666,13666666.666666666,2333333.3333333335
Edward Albert,['Action'],6.0,22.427500000000002,5.98,10000000.0,23491994.0,11.9405,5.5920000000000005,10350000.0,13529152.0,9.6845,5.8495,8750000.0,1673823.5
Deborah Strang,['Family'],3.0,12.095,6.491,8000000.0,529766.0,11.192,4.014,1650000.0,0.0,21.805,6.449,80000000.0,178800000.0
Rick Rossovich,['Family'],8.0,44.7885,7.2595,10450000.0,43230245.0,35.772,6.5495,7853995.0,179374359.0,11.50675,5.9365000000000006,3000000.0,16798216.25
Barry Jackson,['History'],3.0,23.544,8.008,11000000.0,198992.0,7.916,5.83,1250000.0,0.0,11.792,6.181,31000000.0,41512007.0
Alyson Stoner,['TV Movie'],4.0,17.872,6.281,40000000.0,190212113.0,129.779,5.667,50000000.0,200804534.0,30.759999999999998,6.4785,45000000.0,144236819.5
Alfre Woodard,['TV Movie'],24.0,10.941749999999999,6.037375,8500000.0,17509566.375,15.28025,6.744249999999999,30375000.0,49211031.75,17.002375,6.2515,29375000.0,44865780.25
Victoria Pratt,['Family'],3.0,1.221,5.857,3500000.0,0.0,14.403,4.6,6000000.0,0.0,3.609,3.975,500000.0,0.0
Garry Chalk,['Family'],14.0,12.9695,5.89725,13750000.0,17520232.25,21.82475,6.1025,19675000.0,33913291.0,18.040499999999998,5.789166666666667,16500000.0,32436386.0
