name,genre_ids,movies,popularity,genre_mean,genre_mean_weighted
Dale Pavinski,"[[28, 53, 80], [35, 18, 10749], [18, 10749]]","['John Wick: Chapter 2', 'Loose Cannons', 'Three Steps Over Heaven']","[105.031, 9.169, 17.467]","['Drama', 'Romance']",['Romance']
William Chan Wai-Ting,"[[12, 28, 878], [27, 9648, 53], [27, 53]]","['Star Wars: The Last Jedi', 'Exorcist: The Beginning', ""Perkins' 14""]","[56.405, 24.011, 5.946]","['Horror', 'Thriller']",['Mystery']
Robert Wuhl,"[[53, 27], [53, 9648, 878], [9648, 53, 80]]","['Dead Ringers', 'Coma', 'Tightrope']","[15.963, 15.99, 11.135]",['Thriller'],['Mystery']
Mitchell Whitfield,"[[35], [36, 35, 99], [35, 18]]","['Animal House', 'Drunk Stoned Brilliant Dead: The Story of the National Lampoon', 'Between the Lines']","[23.713, 5.003, 2.347]",['Comedy'],['Comedy']
Shannon Woodward,"[[18, 36, 10752], [18, 36, 10752], [14, 18, 27, 10749]]","[""Schindler's List"", 'Stalingrad', 'We Are the Night']","[66.416, 16.294, 8.903]",['Drama'],['War']
John Hennigan,"[[35, 28], [80, 28, 18], [53, 9648]]","['Superfast!', '21 Bridges', 'Angels & Demons']","[90.719, 25.234, 50.514]",['Action'],['Mystery']
Jeff Perry,"[[10752, 28, 12, 18], [28, 12, 18, 14, 10749], [16, 14, 18, 878]]","['Air Strike', 'The Yin Yang Master', 'L.O.R.D: Legend of Ravaging Dynasties']","[13.858, 15.439, 15.597]",['Drama'],['Romance']
Joel Murray,"[[14, 28, 80], [35, 18, 10752], [53, 28, 18, 10402, 10749]]","['Batman', 'Good Morning, Vietnam', 'The Bodyguard']","[41.695, 21.202, 30.039]","['Action', 'Drama']",['Romance']
Spencer Garrett,"[[12, 16, 35, 10751], [35], [35]]","['TMNT', 'My Cousin Vinny', 'Sgt. Bilko']","[38.907, 25.58, 11.478]",['Comedy'],['Family']
Francis Capra,"[[99, 10402], [35]]","['Katy Perry: Part of Me', 'Adult World']","[10.299, 10.97]","['Documentary', 'Music', 'Comedy']",['Music']
James Broderick,"[[28, 18, 53, 878], [12, 28], [35, 12, 27, 14]]","['Stormageddon', 'Hercules Reborn', 'Dave Made a Maze']","[10.948, 2.697, 7.165]","['Action', 'Adventure']",['Science Fiction']
Jan Munroe,"[[9648, 53, 18], [80, 18, 53]]","['Wild Things', 'Lizzie']","[27.258, 12.773]","['Thriller', 'Drama']",['Mystery']
Kay Lenz,"[[16, 10751], [35, 18], [18, 35, 10749]]","['Monsters University', 'God Bless America', 'The Artist']","[67.665, 9.409, 16.259]","['Comedy', 'Drama']",['Family']
Brian Tee,"[[28, 12, 878], [878, 28, 12], [35, 10749]]","['Iron Man 3', 'Transformers: Revenge of the Fallen', 'Yes Man']","[74.059, 20.174, 26.646]","['Action', 'Adventure', 'Science Fiction']",['Romance']
Joe Nieves,"[[18, 80], [14, 35, 10751], [28, 53, 80]]","['A Bronx Tale', 'Kazaam', 'Crank']","[44.884, 11.686, 38.334]",['Crime'],['Family']
Ian Abercrombie,"[[80, 18, 53], [80, 53, 28], [18, 35]]","['Dog Day Afternoon', 'The Taking of Pelham One Two Three', ""Alice's Restaurant""]","[20.533, 12.374, 5.903]","['Crime', 'Drama', 'Thriller']",['Crime']
Michelle Reis,"[[18, 80], [18], [18, 28, 36]]","['Catch Me If You Can', 'A Few Good Men', 'Ford v Ferrari']","[64.881, 38.314, 69.626]",['Drama'],['Crime']
Alice Backes,"[[28, 80, 18], [35, 27], [18, 10749]]","['Death Wish 4: The Crackdown', 'House', 'Breezy']","[19.551, 20.489, 12.463]",['Drama'],['Romance']
Jonathan Majors,"[[28, 12, 878, 53], [28, 80, 18, 53], [28, 878, 12, 14]]","['Jurassic World', 'The Fast and the Furious: Tokyo Drift', 'The Wolverine']","[78.618, 18.061, 11.2]",['Action'],['Science Fiction']
William B. Davis,"[[18, 80]]",['The Bling Ring'],[12.778],"['Drama', 'Crime']",['Crime']
Vincent Perez,"[[14, 27, 35], [16, 35, 10751, 37, 12], [12, 28, 878]]","['Army of Darkness', 'Rango', 'The Lost World: Jurassic Park']","[27.094, 51.417, 2.843]","['Comedy', 'Adventure']",['Family']
Mike O'Malley,"[[28, 10749, 80], [28, 12, 35], [12, 28, 35]]","['Fallen Angels', 'The Legend II', 'The Legend of Fong Sai Yuk']","[22.307, 6.984, 10.743]",['Action'],['Romance']
Jesse L. Martin,"[[35, 10749], [35, 10751, 878], [80, 18]]","['That Touch of Mink', 'The Cat from Outer Space', 'I Want to Live!']","[17.415, 9.748, 6.677]",['Comedy'],['Romance']
Michael Pate,"[[28, 12, 878], [37], [18, 28]]","['Ant-Man and the Wasp: Quantumania', 'The Harder They Fall', 'Creed III']","[217.054, 26.726, 195.508]",['Action'],['Science Fiction']
Shriya Saran,"[[9648, 878, 53], [27, 9648, 53]]","['The X Files', 'The Tall Man']","[21.052, 11.722]","['Mystery', 'Thriller']",['Mystery']
Linnea Quigley,"[[28, 14, 53], [18, 14, 27], [18, 35, 36, 10749]]","['The Crow: City of Angels', 'Queen of the Damned', 'Cyrano de Bergerac']","[17.726, 21.735, 11.611]","['Fantasy', 'Drama']",['Romance']
Devan Chandler Long,"[[18, 36], [14, 28, 35], [28, 35]]","['Sully', 'R.I.P.D.', 'So Undercover']","[33.681, 39.1, 17.258]","['Action', 'Comedy']",['Comedy']
Ma Chunrui,"[[18, 10749]]",['Rent'],[14.108],"['Drama', 'Romance']",['Romance']
Malia Baker,"[[37], [36, 27], [10402, 12, 35]]","['Hondo', 'Tower of London', 'The Court Jester']","[12.578, 3.529, 23.736]","['Western', 'History', 'Horror', 'Music', 'Adventure', 'Comedy']",['Music']
Marie Iitoyo,"[[28, 18], [80, 9648, 53], [35, 10749]]","['RRR', 'Drishyam', 'The Other End of the Line']","[57.978, 10.141, 10.011]","['Action', 'Drama', 'Crime', 'Mystery', 'Thriller', 'Comedy', 'Romance']",['Romance']
Kevin Corcoran,"[[27, 35], [35, 27], [27, 53]]","['The Return of the Living Dead', 'Sorority Babes in the Slimeball Bowl-O-Rama', 'A Nightmare on Elm Street 4: The Dream Master']","[30.529, 10.936, 26.416]",['Horror'],['Horror']
Gene Barry,"[[53, 28]]",['Ambulance'],[42.845],"['Thriller', 'Action']",['Thriller']
Ai Maeda,"[[28, 12, 53, 35]]",['Hidden Strike'],[168.677],"['Action', 'Adventure', 'Thriller', 'Comedy']",['Thriller']
Kim Ji-eun,[],[],[],[],[]
Malisa Longo,"[[10749, 18], [16, 18, 10749, 14], [16, 28, 35, 80]]","['Closest Love to Heaven', 'The Tunnel to Summer, the Exit of Goodbyes', 'City Hunter: Shinjuku Private Eyes']","[13.216, 15.789, 11.097]","['Romance', 'Drama', 'Animation']",['Romance']
Hwang Bo-ra,"[[12, 18, 10751, 37], [12, 10751], [18, 10751]]","['Old Yeller', 'Swiss Family Robinson', 'Toby Tyler or Ten Weeks with a Circus']","[14.145, 14.783, 3.138]",['Family'],['Family']
Holmes Osborne,"[[12, 53, 878], [878, 28], [878]]","['War of the Worlds', 'The War of the Worlds', 'The 27th Day']","[49.113, 13.728, 3.648]",['Science Fiction'],['Science Fiction']
Martin Milner,"[[28, 80]]",['Kill Bill: Vol. 1'],[43.288],"['Action', 'Crime']",['Crime']
Eugenia Yuan,[],[],[],[],[]
Noriaki Sugiyama,"[[28, 80], [27, 35], [53]]","['The Way of the Dragon', 'A Cat in the Brain', 'Captive Women 4']","[35.162, 8.816, 4.362]","['Action', 'Crime', 'Horror', 'Comedy', 'Thriller']",['Crime']
Jamal Mixon,[],[],[],[],[]
William Hurt,"[[14, 18, 9648], [53, 878], [35]]","['Donnie Darko', 'The Box', 'Bring It On']","[44.332, 15.061, 16.883]","['Fantasy', 'Drama', 'Mystery', 'Thriller', 'Science Fiction', 'Comedy']",['Mystery']
Suniel Shetty,"[[53, 80], [18], [27]]","['Dial M for Murder', 'Sweet Smell of Success', '13 Ghosts']","[20.443, 8.504, 10.745]","['Thriller', 'Crime', 'Drama', 'Horror']",['Crime']
Joanne Kelly,"[[18, 10749, 36], [28, 12, 18], [28]]","['Memoirs of a Geisha', 'Crouching Tiger, Hidden Dragon: Sword of Destiny', 'The Man with the Iron Fists 2']","[24.332, 27.009, 20.36]","['Drama', 'Action']",['Romance']
Ashley Olsen,"[[16, 28, 35]]",['Boruto: Naruto the Movie'],[63.291],"['Animation', 'Action', 'Comedy']",['Comedy']
Mary Mouser,"[[14, 35, 10749, 878], [28, 12, 35, 10751], [14, 35, 10749, 878]]","['The Nutty Professor', 'Paul Blart: Mall Cop', 'Nutty Professor II: The Klumps']","[18.785, 19.626, 20.157]",['Comedy'],['Romance']
Miles Robbins,"[[12, 18], [878, 28, 12], [12, 28, 878]]","['Into the Wild', 'The Incredible Hulk', 'Captain America: Civil War']","[29.41, 58.977, 98.418]",['Adventure'],['Science Fiction']
Campbell Cooley,"[[35, 80], [18], [35]]","['Hera Pheri', 'Main Hoon Na', 'Phir Hera Pheri']","[6.689, 18.686, 10.253]",['Comedy'],['Comedy']
Tom Papa,"[[18], [27]]","['Closet Monster', ""Don't Blink""]","[10.178, 11.301]","['Drama', 'Horror']",['Horror']
Alun Armstrong,"[[35], [12, 10751, 10749], [35, 10751, 10749]]","['New York Minute', 'When in Rome', 'It Takes Two']","[13.25, 11.304, 21.325]","['Comedy', 'Family', 'Romance']",['Family']
McKenzie Westmore,"[[18, 10751, 10770, 35], [10751, 35]]","['Frenemies', 'Alexander and the Terrible, Horrible, No Good, Very Bad Day']","[11.525, 13.403]","['Family', 'Comedy']",['Family']
Barbara Windsor,"[[27, 53], [35], [27, 9648]]","['Halloween', 'Blockers', ""Daniel Isn't Real""]","[51.849, 26.505, 11.366]",['Horror'],['Mystery']
Shanola Hampton,"[[12, 28, 53], [35, 27, 53]]","['Vertical Limit', 'Ghost Shark 2: Urban Jaws']","[16.376, 2.365]",['Thriller'],['Thriller']
Alan Thicke,"[[10751, 16, 12, 35], [18, 35, 80], [18, 10749]]","['Bee Movie', 'The Informant!', 'Behind the Candelabra']","[40.739, 9.056, 9.556]","['Comedy', 'Drama']",['Family']
Vanessa Hudgens,"[[12, 28, 14], [27, 12, 28], [14, 28, 12, 10751]]","['The Mummy Returns', 'Van Helsing', 'Eragon']","[67.692, 47.038, 27.609]","['Adventure', 'Action']",['Family']
Selina Cadell,"[[18], [878, 28, 12, 53], [27, 53]]","['Raging Bull', 'Star Trek: Insurrection', 'Vile']","[24.418, 22.198, 8.154]",['Thriller'],['Science Fiction']
Janelle Tee,"[[10751, 14, 12], [12, 10751, 14], [10751, 10402, 12, 14, 35]]","['Alice in Wonderland', 'Alice Through the Looking Glass', 'Chitty Chitty Bang Bang']","[75.158, 46.305, 17.876]","['Family', 'Fantasy', 'Adventure']",['Family']
Dean Devlin,"[[53, 18], [35, 10749]]","['Deadly Illusions', 'You Again']","[16.729, 15.616]","['Thriller', 'Drama', 'Comedy', 'Romance']",['Romance']
Uzo Aduba,"[[35], [10770, 35, 10749]]","[""That's My Boy"", 'A Cookie Cutter Christmas']","[94.632, 9.242]",['Comedy'],['TV Movie']
Raffaello Degruttola,"[[35, 18, 10751, 10402, 10749, 10770], [10749, 35], [53, 28, 80]]","['High School Musical', 'The Princess Switch', 'Bad Boys for Life']","[20.24, 20.353, 58.471]","['Comedy', 'Romance']",['Romance']
Pat Skipper,"[[18, 53, 80, 10749], [35, 18, 10749], [18, 14]]","['Match Point', 'Wild Child', 'Hereafter']","[24.978, 31.134, 17.879]",['Drama'],['Romance']
Ellen Hollman,"[[18], [53], [53, 18]]","['Secrets', 'The Escort Wife', 'Putahe']","[7.785, 3.908, 6.422]","['Drama', 'Thriller']",['Thriller']
Brian Van Holt,"[[28, 12, 878], [28, 12, 878], [28, 878, 53]]","['Independence Day', 'Independence Day: Resurgence', 'Geostorm']","[49.32, 42.311, 73.025]","['Action', 'Science Fiction']",['Science Fiction']
Tom Ackerley,"[[16, 28, 12, 10751, 878], [18]]","['Lightyear', 'Tallulah']","[61.855, 10.148]","['Animation', 'Action', 'Adventure', 'Family', 'Science Fiction', 'Drama']",['Family']
D.J. Cotrona,"[[18, 36, 10752], [35, 80], [12, 28, 53, 80]]","['Saving Private Ryan', 'The Hustle', 'Quantum of Solace']","[68.776, 20.268, 31.322]",['Crime'],['War']
William Demarest,"[[80, 28, 878], [18], [28, 12, 35, 80, 53]]","['Demolition Man', 'Erin Brockovich', 'Lethal Weapon 2']","[36.816, 26.418, 26.178]","['Crime', 'Action']",['Science Fiction']
Joel Beeson,"[[35, 28, 12, 14], [28]]","['Love and Monsters', 'Army of One']","[36.264, 18.525]",['Action'],['Action']
Landry Allbright,"[[9648, 27, 53], [28, 36, 10752], [28, 53, 80]]","['House of Wax', 'Black Hawk Down', 'S.W.A.T.']","[36.148, 56.05, 32.488]","['Thriller', 'Action']",['War']
Amy Hohn,"[[18, 35], [35, 12, 14], [53, 80, 18]]","['I, Tonya', 'Barbie', 'Promising Young Woman']","[21.731, 666.048, 24.127]","['Drama', 'Comedy']",['Comedy']
Clark Gregg,"[[18, 10749, 10752], [28, 35, 14], [878, 12, 28, 53]]","['Dear John', 'Shazam!', 'G.I. Joe: Retaliation']","[21.725, 49.844, 50.334]",['Action'],['War']
Maury Chaykin,"[[12, 35, 10749], [35, 10749], [35, 18]]","[""Sullivan's Travels"", 'The Lady Eve', 'Mr. Smith Goes to Washington']","[11.392, 10.423, 10.855]",['Comedy'],['Romance']
Susan Buckner,"[[35, 14, 27], [14, 10751, 12]]","['Death Becomes Her', 'The Dragon Ring']","[28.774, 6.321]",['Fantasy'],['Family']
Tatsuya Fuji,"[[28, 53, 80], [10751, 35, 14], [53, 28, 18, 27]]","['Con Air', 'How the Grinch Stole Christmas', 'Feral']","[43.957, 176.568, 7.384]","['Action', 'Thriller']",['Family']
Lee Chung-ah,"[[35, 10749], [35, 18, 10749], [35, 10749]]","['Meet the Parents', 'Hitch', 'Along Came Polly']","[26.13, 25.515, 16.105]","['Comedy', 'Romance']",['Romance']
John Williams,"[[878, 28, 12], [12, 14, 28]]","['The Avengers', 'Thor']","[160.584, 91.98]","['Action', 'Adventure']",['Science Fiction']
Ahn So-hee,"[[10749, 18, 9648], [12, 18, 37], [35, 10751]]","['Entrapment', 'Dances with Wolves', 'MouseHunt']","[25.567, 32.658, 27.413]",['Drama'],['Family']
Terrence Mann,"[[18, 27, 53], [27, 9648, 53], [35, 10751]]","['Candyman', 'Candyman', 'Imagine That']","[24.626, 27.375, 12.609]","['Horror', 'Thriller']",['Mystery']
Matt Nolan,"[[10749, 35], [27], [99]]","['Grease', 'Deadly Blessing', 'The Grease Story']","[46.687, 7.092, 1.789]","['Romance', 'Comedy', 'Horror', 'Documentary']",['Romance']
Marko Zaror,"[[18, 10749], [35, 28], [18, 10749, 53, 27, 9648]]","['In the Realm of the Senses', 'Ryuzo and the Seven Henchmen', 'Empire of Passion']","[34.993, 5.194, 17.465]","['Drama', 'Romance']",['Romance']
Christopher Shyer,"[[28, 12, 35, 37], [18, 35, 10749]]","['The Good, the Bad, the Weird', 'My Tutor Friend 2']","[13.896, 5.151]",['Comedy'],['Romance']
Natalia Oreiro,"[[12, 14], [12, 14], [12, 14]]","[""Harry Potter and the Philosopher's Stone"", 'Harry Potter and the Chamber of Secrets', 'Harry Potter and the Prisoner of Azkaban']","[208.547, 175.225, 190.123]","['Adventure', 'Fantasy']",['Fantasy']
Norman Rose,"[[18, 10749], [10749], [18, 10749]]","['Prostitution', ""What Happened at the Carpenter's Shop"", 'Young Mother: The Original']","[15.268, 20.895, 22.189]",['Romance'],['Romance']
Anna Maguire,"[[35, 27, 878]]",['Critters 4'],[14.531],"['Comedy', 'Horror', 'Science Fiction']",['Science Fiction']
Katy Mixon,"[[878, 18, 53], [18, 53], [10751, 16, 12, 35, 14]]","['Chronicle', 'Argo', 'Frozen II']","[30.775, 21.014, 105.249]","['Drama', 'Thriller']",['Family']
Martha Scott,"[[28, 878, 12], [28, 53, 80], [28, 53]]","['Alita: Battle Angel', 'John Wick: Chapter 4', 'Undisputed III: Redemption']","[58.791, 478.787, 65.472]",['Action'],['Science Fiction']
Rebecca Breeds,"[[28, 53, 12, 878], [80, 9648, 53, 28]]","['The Core', 'Along Came a Spider']","[29.819, 20.598]","['Action', 'Thriller']",['Mystery']
Kinryuu Arimoto,"[[35], [18, 53, 36]]","['Super Crazy', 'The German Doctor']","[9.761, 9.172]","['Comedy', 'Drama', 'Thriller', 'History']",['Thriller']
Glen Winter,"[[35, 10752], [35, 18], [35, 10749, 18]]","['Love and Death', 'The Front', 'The Telephone Book']","[10.169, 9.295, 2.777]",['Comedy'],['War']
Thomas Turgoose,"[[18, 36, 10752], [18, 10749, 35], [27, 53, 18]]","['Saving Private Ryan', 'EverAfter', 'Violation']","[68.776, 23.925, 8.84]",['Drama'],['War']
John Derek,"[[10751, 16, 12, 35], [53, 18, 27], [37, 80, 18]]","['Minions', 'Take Shelter', 'Hell or High Water']","[37.59, 10.218, 24.637]",['Drama'],['Family']
Max Baer Jr.,"[[36, 18, 12, 28], [18, 36], [80, 53]]","['Ben-Hur', 'The Ten Commandments', 'The Desperate Hours']","[38.5, 46.564, 11.214]","['History', 'Drama']",['History']
Ken Jenkins,"[[36, 28, 18]]",['Bhaag Milkha Bhaag'],[9.491],"['History', 'Action', 'Drama']",['History']
Sam Shepard,"[[16, 18, 10749, 10770]]",['Ocean Waves'],[25.065],"['Animation', 'Drama', 'Romance', 'TV Movie']",['TV Movie']
Tom Guiry,[],[],[],[],[]
Bebe Neuwirth,"[[18, 80], [28, 12, 35], [27, 53]]","['This Is England', 'Kingsman: The Golden Circle', 'Eden Lake']","[6.516, 63.52, 25.301]","['Drama', 'Crime', 'Action', 'Adventure', 'Comedy', 'Horror', 'Thriller']",['Comedy']
Dominique Dunne,"[[18, 36], [18], [80, 18]]","['The Ten Commandments', ""All the King's Men"", 'Knock on Any Door']","[46.564, 10.079, 4.462]",['Drama'],['History']
Cara Gee,"[[18, 28], [37, 10752]]","['Macon County Line', 'A Time for Killing']","[3.565, 3.754]","['Drama', 'Action', 'Western', 'War']",['War']
Jason Scott Lee,"[[12, 28, 53, 878], [28, 12, 35, 18]]","['The Abyss', 'Air America']","[25.605, 15.201]","['Adventure', 'Action']",['Science Fiction']
Eduardo Ciannelli,"[[10749, 18], [28, 36, 10752], [18, 53, 10752]]","['The Notebook', 'Black Hawk Down', 'Brothers']","[67.813, 56.05, 44.896]","['Drama', 'War']",['War']
Lauren McKnight,"[[10751, 35], [53, 80, 18, 9648], [37, 18, 12]]","['The Sandlot', 'Mystic River', 'The Revenant']","[25.737, 25.854, 58.491]",['Drama'],['Family']
Billy Lush,"[[12, 14, 10751], [35, 10749], [12, 35, 14]]","['Jumanji', 'How to Lose a Guy in 10 Days', 'Jumanji: The Next Level']","[19.859, 28.342, 61.684]","['Adventure', 'Fantasy', 'Comedy']",['Romance']
Ken Sansom,"[[27], [37, 10770], [99]]","['Poltergeist', 'The Shadow Riders', 'Dominick Dunne: After the Party']","[32.866, 4.376, 1.772]","['Horror', 'Western', 'TV Movie', 'Documentary']",['TV Movie']
Peter Kwong,"[[12, 10751, 18], [27, 35, 10749]]","['The Call of the Wild', 'The Carmilla Movie']","[38.349, 8.66]","['Adventure', 'Family', 'Drama', 'Horror', 'Comedy', 'Romance']",['Family']
Buddy Ebsen,"[[12, 14, 18, 28], [16, 10751], [12, 35, 878]]","['Mulan', 'Lilo & Stitch', 'Back to the Future Part II']","[54.544, 71.847, 44.87]",['Adventure'],['Family']
Richard Dixon,"[[53, 9648, 28, 10752], [35, 37], [35, 18, 10751, 10749]]","['Foreign Correspondent', 'Boot Hill', 'Houseboat']","[16.443, 12.272, 14.178]",['Comedy'],['War']
Irene Dunne,"[[28, 35], [18, 53], [27, 10770, 18, 35]]","['So Undercover', 'Monolith', 'My Super Psycho Sweet 16']","[17.258, 19.191, 2.738]","['Comedy', 'Drama']",['TV Movie']
Heike Makatsch,"[[18, 53]]",['Straw Dogs'],[15.199],"['Drama', 'Thriller']",['Thriller']
Christine Elise,"[[10751, 16, 35], [16, 10751, 12], [10751, 16, 35, 14]]","['The Tigger Movie', ""Pooh's Grand Adventure: The Search for Christopher Robin"", ""Pooh's Heffalump Movie""]","[17.608, 18.421, 18.07]","['Family', 'Animation']",['Family']
Marc Warren,"[[35, 28, 12, 14], [28, 12, 35], [35, 27]]","['Big Trouble in Little China', 'The Golden Child', 'Cooties']","[27.578, 19.75, 16.631]",['Comedy'],['Comedy']
Jan Broberg,"[[35, 10749, 18], [35]]","[""Breakfast at Tiffany's"", 'The Beverly Hillbillies']","[30.491, 24.092]",['Comedy'],['Romance']
Tim Post,"[[18, 36], [36, 18], [18]]","[""The King's Speech"", 'Les Misérables', 'The Danish Girl']","[26.477, 22.818, 20.471]",['Drama'],['History']
Miwako Ichikawa,"[[35, 10749], [35, 10749], [18, 10749]]","['The Awful Truth', 'My Favorite Wife', 'Penny Serenade']","[11.896, 8.002, 9.368]",['Romance'],['Romance']
Sanjeev Bhaskar,"[[27, 28, 878], [18], [35, 10749, 18]]","['Resident Evil', 'The Book Thief', 'Love Actually']","[26.234, 17.615, 32.285]",['Drama'],['Romance']
Peter Flemming,"[[27, 53], [27, 878, 53]]","[""Child's Play 2"", 'Body Snatchers']","[68.024, 12.361]","['Horror', 'Thriller']",['Science Fiction']
Ken Stott,"[[28, 53, 80], [80, 18], [14, 10770]]","['Wanted', 'Green Street Hooligans', 'Hogfather']","[32.732, 14.303, 10.435]",['Crime'],['TV Movie']
Saul Rubinek,"[[28, 12, 878], [99, 80], [27, 53]]","['Iron Man 3', 'Abducted in Plain Sight', 'Maniac']","[74.059, 10.669, 17.374]","['Action', 'Adventure', 'Science Fiction', 'Documentary', 'Crime', 'Horror', 'Thriller']",['Science Fiction']
Ve Neill,"[[53, 9648], [28, 12, 878], [27, 28]]","['Enemy', 'X-Men: Days of Future Past', 'Dawn of the Dead']","[29.278, 61.389, 40.802]",['Action'],['Mystery']
Christianne Hirt,"[[18, 80], [80, 27, 878], [18]]","['All About Lily Chou-Chou', 'Another Heaven', 'Mirrored Mind']","[20.579, 4.932, 2.586]","['Drama', 'Crime']",['Science Fiction']
Don Dillaway,"[[35, 878], [10749, 35], [35, 14, 10402, 10749]]","['Absolutely Anything', 'Notting Hill', 'Yesterday']","[20.287, 27.434, 25.937]",['Comedy'],['Romance']
Romany Malco,"[[28, 878, 53], [28, 53, 27], [878, 28, 18, 53, 10770]]","['Replicant', 'D-Tox', 'Battlestar Galactica: Razor']","[16.176, 17.283, 14.466]","['Action', 'Thriller']",['TV Movie']
Joel Lamangan,"[[12, 14, 28], [14, 12, 28], [28, 12, 14]]","['The Hobbit: An Unexpected Journey', 'The Hobbit: The Desolation of Smaug', 'The Hobbit: The Battle of the Five Armies']","[84.855, 73.041, 132.453]","['Adventure', 'Fantasy', 'Action']",['Action']
Yukari Tamura,"[[37], [37, 35, 18], [35, 18, 10749, 14]]","['Unforgiven', 'The Ballad of Buster Scruggs', 'The Family Man']","[32.394, 44.706, 24.051]","['Western', 'Comedy', 'Drama']",['Romance']
Jan Smithers,"[[878, 12, 14], [12, 14, 28], [28, 12, 14]]","['The Hunger Games', 'Pirates of the Caribbean: The Curse of the Black Pearl', 'The Amazing Spider-Man']","[68.781, 122.016, 90.379]","['Adventure', 'Fantasy']",['Science Fiction']
Paul Sloan,"[[80, 18], [18, 53], [28, 12, 53]]","['The Accused', 'Boot Camp', 'Firestorm']","[17.692, 7.226, 6.117]","['Drama', 'Thriller']",['Crime']
Eva Marcille,"[[18, 10749, 36], [35, 10752], [18, 10752]]","['The Magnificent Ambersons', 'Pack Up Your Troubles', 'The Caine Mutiny']","[9.351, 6.175, 13.155]","['Drama', 'War']",['War']
