name,genre_mean_weighted,number_of_movies
Yoko Maki,['Science Fiction'],3.0
Abhishek Bachchan,['War'],19.0
Graham Beckel,['Romance'],15.0
Beverly Todd,['Western'],1.0
Faith Ford,['Thriller'],3.0
Lee Sun-kyun,[],2.0
​Christopher Lowell,['Music'],2.0
Robert John Burke,['Drama'],19.0
Dorothy Lyman,['Thriller'],3.0
John Saxon,[],15.0
Travis Van Winkle,[],6.0
Jamie Denbo,['Romance'],4.0
Christopher B. Duncan,['Family'],3.0
Niko Nicotera,['Romance'],1.0
C.S. Lee,['Family'],3.0
Shane West,['Romance'],8.0
Tim Hopper,['Romance'],5.0
Tony Longo,['Comedy'],19.0
Michael Ensign,['Romance'],17.0
Erin Fitzgerald,['TV Movie'],2.0
Daniel Tosh,['Mystery'],1.0
Abby Elliott,['Thriller'],2.0
Vladimir Kulich,['Romance'],5.0
Ian Ziering,['Romance'],2.0
Barry Watson,[],5.0
Ben Wright,['Romance'],15.0
Steven Culp,['Romance'],8.0
Buck Taylor,['Romance'],8.0
Michael Bunin,['TV Movie'],2.0
Lee Evans,['War'],6.0
Eric Edelstein,['Romance'],1.0
Billy Drago,['Science Fiction'],11.0
Summer Bishil,['Romance'],2.0
Ruth Bradley,['Action'],2.0
Huma Qureshi,['Romance'],1.0
Freddie Jones,['TV Movie'],13.0
Dirk Benedict,['Science Fiction'],2.0
Dyan Cannon,[],9.0
Rhett Reese,['Music'],1.0
Lawrence Monoson,['Crime'],5.0
Lisa Kay,['Family'],3.0
Vincent M. Ward,['Family'],3.0
Leanne Adachi,['Mystery'],3.0
Harold Gould,['Comedy'],15.0
Ingrid Pitt,['Science Fiction'],5.0
Brett Dier,['Crime'],1.0
Krista Bridges,['Family'],5.0
Mark Acheson,['Family'],8.0
Wesley Mann,['Music'],4.0
Tom Goodman-Hill,['Romance'],4.0
Daniela Ruah,['Family'],1.0
Amelia Campbell,['War'],6.0
Michael Teigen,['Mystery'],7.0
Ernie Reyes Jr.,['Romance'],9.0
Kanata Hongo,['Thriller'],2.0
Jacob Pitts,['Crime'],5.0
Colby Minifie,['Romance'],1.0
Melissa Sagemiller,['Comedy'],6.0
Jessalyn Gilsig,['Crime'],5.0
Billy Beck,['Family'],14.0
Luke Goss,['Science Fiction'],6.0
John Howard,['Crime'],7.0
Tinashe,['Mystery'],2.0
Thomas Robinson,['Romance'],1.0
Craig Parkinson,['Science Fiction'],4.0
Mišel Matičević,['Romance'],1.0
Phil Collins,['Family'],6.0
Matthew Morrison,['Family'],3.0
Katie Lowes,['Comedy'],4.0
Timothy Omundson,['Romance'],2.0
Dmitry Chepovetsky,['Action'],8.0
Sinead Matthews,['Family'],5.0
Carmen Argenziano,['Family'],18.0
Lisa Darr,['Mystery'],2.0
Mustafa Speaks,['Family'],1.0
Marion Bailey,['Mystery'],1.0
Joanna Page,['Mystery'],2.0
Elaine Tan,['Action'],3.0
Alex Kapp,['Science Fiction'],1.0
Olly Alexander,['Mystery'],4.0
Claudia Schiffer,['Science Fiction'],3.0
Reynaldo Gallegos,['Mystery'],4.0
Jerry Seinfeld,['Family'],2.0
Geoffrey Owens,['Science Fiction'],2.0
Cassie Ventura,['Romance'],1.0
Keone Young,['Family'],20.0
Gregg Sulkin,['War'],1.0
John Ratzenberger,['Thriller'],24.0
Aleksei Kravchenko,['Romance'],2.0
Barbara Flynn,['Drama'],1.0
Rajpal Yadav,['Family'],9.0
Frances Sternhagen,['Music'],10.0
Ofelia Medina,['TV Movie'],1.0
Vyto Ruginis,['Romance'],16.0
Sharif Atkins,[],1.0
Aya Hirano,['Mystery'],1.0
Retta,['Family'],4.0
Matt Schulze,['Western'],9.0
Ted Kotcheff,['Romance'],3.0
Ethan Suplee,['Comedy'],15.0
Jürgen Vogel,['Family'],5.0
Peter Hermann,['Mystery'],6.0
Lee Yeon-hee,['Crime'],1.0
John Dossett,['Documentary'],5.0
Adam LeFevre,['Romance'],30.0
Floyd Levine,['Family'],11.0
Predrag Bjelac,[],4.0
Christian Sloan,['Drama'],2.0
Michael Des Barres,['Romance'],6.0
Varun Dhawan,['Comedy'],1.0
Lora Martinez-Cunningham,['Romance'],1.0
Leslie Caron,['Romance'],5.0
Martin Roach,['Science Fiction'],12.0
Martha Higareda,['Romance'],1.0
Luvia Petersen,['Romance'],1.0
Chad L. Coleman,['Family'],2.0
Michael Paré,['TV Movie'],18.0
Sterling K. Brown,['Family'],4.0
Rihanna,['Mystery'],1.0
Oksana Akinshina,['Crime'],3.0
Justin Hartley,['Romance'],1.0
Oliver Phelps,['War'],8.0
Barclay Hope,['Romance'],3.0
Loren Dean,['Music'],11.0
Wilson Cruz,['Comedy'],4.0
Andrew Shim,['Romance'],1.0
Wayne Newton,['Crime'],7.0
Kobe Bryant,['Romance'],1.0
Brian Palermo,['Crime'],5.0
Jed Brophy,['Science Fiction'],4.0
Tom Stevens,['TV Movie'],1.0
Alicia Leigh Willis,['Crime'],2.0
Meredith Vieira,['Action'],5.0
Terry Stone,['Thriller'],2.0
Eddie Deezen,[],8.0
William Zappa,['Family'],3.0
Brian McNamara,['Family'],4.0
John Waters,['Family'],13.0
Laura Hayes,['Crime'],1.0
Louis Ferreira,['Crime'],9.0
Christina Pickles,['Mystery'],8.0
Maria Ricossa,['Family'],3.0
Larry King,['Romance'],24.0
Kelly Ripa,['Family'],4.0
Lauren Ash,['Romance'],1.0
Jill Talley,['Mystery'],8.0
Keith Silverstein,['Comedy'],1.0
Yui Aragaki,['Family'],1.0
AnnaLynne McCord,['Family'],6.0
Gregg Henry,['Comedy'],12.0
Kelly Gould,['Crime'],2.0
J. Smith-Cameron,['Science Fiction'],8.0
Alexandra Holden,['Crime'],11.0
Michael Sirow,['Crime'],1.0
David Field,['Mystery'],2.0
Susan May Pratt,['Family'],6.0
Larry Lamb,[],3.0
Josefin Asplund,[],1.0
Shannon Kane,['War'],2.0
Dylan Smith,['TV Movie'],4.0
John Lafayette,['Action'],11.0
Raicho Vasilev,['Music'],5.0
Marshall Bell,['Family'],31.0
Randy Flagler,['Family'],1.0
Aleks Paunovic,['Comedy'],5.0
Oliver Muirhead,['Crime'],9.0
Ko Hyun-jung,['Romance'],2.0
Sam Trammell,['Crime'],2.0
Dayo Ade,['Romance'],2.0
Polly Holliday,['Family'],7.0
Deon Cole,['TV Movie'],2.0
Mindy Sterling,['Romance'],17.0
Tom McBeath,['Family'],10.0
Rosa Blasi,['Romance'],1.0
Tina Desai,['Romance'],1.0
Bronson Webb,['Family'],10.0
Matt Stone,['Science Fiction'],4.0
Matthew Kimbrough,['Crime'],11.0
Peter DeLuise,['Comedy'],2.0
Sathyaraj,['Crime'],2.0
Eric Lopez,['Crime'],1.0
Claude Gensac,['Romance'],1.0
Nancy Cartwright,['Crime'],9.0
Gerald Webb,['Romance'],2.0
Steve Eastin,['Romance'],15.0
Raza Jaffrey,['Science Fiction'],3.0
Holly Aird,['TV Movie'],2.0
Kim Hee-won,['Romance'],2.0
Brennan Brown,['Romance'],2.0
Angus T. Jones,['Romance'],4.0
Anthony Ramos,[],1.0
Ali Zafar,['Drama'],2.0
Toby Hemingway,['Family'],3.0
Joe Swanberg,[],1.0
Bonnie Somerville,['Science Fiction'],5.0
Ne-Yo,['Romance'],2.0
Yuria Haga,['Science Fiction'],1.0
Anna Walton,['Romance'],2.0
Maurice Compte,['Romance'],3.0
Douglas Booth,['Romance'],1.0
Kenton Duty,['Science Fiction'],4.0
Julia Dietze,['Science Fiction'],1.0
Peter Andersson,['Mystery'],4.0
Michael Smiley,['Music'],5.0
Jesper Christensen,['Romance'],9.0
Morris Birdyellowhead,['Science Fiction'],1.0
Ignacio Serricchio,['Family'],1.0
LeToya Luckett,['Mystery'],2.0
Marlene Favela,['Thriller'],1.0
Freida Pinto,['TV Movie'],5.0
George Wendt,['Crime'],17.0
Brian Austin Green,['Romance'],1.0
Jessica Barth,['Mystery'],3.0
Gong Hyo-jin,['Romance'],1.0
Bryce Johnson,['Mystery'],1.0
Kristen Cloke,['Comedy'],4.0
Fionnula Flanagan,['Romance'],12.0
Elisabeth Rosen,['Romance'],2.0
Werner Herzog,['Mystery'],4.0
Jasmine Trinca,['Romance'],3.0
Luca Zingaretti,['Romance'],1.0
Erik King,['Music'],9.0
Jessica Harmon,['Science Fiction'],3.0
Christina Moore,['Mystery'],1.0
Esther Scott,['Romance'],13.0
James Sie,['Romance'],5.0
Pat Healy,['Family'],11.0
Elton John,['Science Fiction'],4.0
Walter Koenig,['Science Fiction'],8.0
Samantha Hanratty,['Family'],3.0
Matthew Barry,['Mystery'],7.0
Richard Hatch,['Family'],2.0
Chris Riggi,['Family'],1.0
Julie Strain,['Science Fiction'],10.0
Caleb Landry Jones,['Science Fiction'],6.0
Steve Agee,['Romance'],1.0
Chad Everett,[],4.0
Haviland Morris,['Mystery'],6.0
Bob Clendenin,['Science Fiction'],7.0
Tsuyoshi Koyama,['Romance'],2.0
Thierry Lhermitte,['Family'],4.0
Zlatko Burić,['Science Fiction'],3.0
Sadie Alexandru,['Romance'],1.0
Riisa Naka,['Family'],2.0
Aml Ameen,['Science Fiction'],2.0
Geno Silva,['War'],8.0
Megan Dodds,['Mystery'],2.0
Patch Darragh,['Mystery'],1.0
Ennis Esmer,['Crime'],3.0
Jodie Whittaker,[],2.0
Madonna,['War'],13.0
Tuncel Kurtiz,['Family'],2.0
Vicky McClure,['War'],3.0
Milena Vukotić,['Drama'],4.0
Matt Bush,['Thriller'],6.0
Stuart Greer,['Thriller'],6.0
Tom Bower,['Science Fiction'],20.0
Kazuya Nakai,['Music'],4.0
Dan Fogler,['Science Fiction'],9.0
Mirai Shida,['Comedy'],2.0
Wu Ma,['Family'],9.0
Nolan Gerard Funk,['Family'],2.0
Hill Harper,['Science Fiction'],10.0
Gary Beadle,['Romance'],2.0
Takayuki Yamada,['Science Fiction'],1.0
Leigh Lawson,['Thriller'],4.0
Peter Franzén,['Comedy'],3.0
Christian Clemenson,['Science Fiction'],14.0
Uriah Shelton,['Romance'],1.0
Tamio Ohki,['Romance'],2.0
Joel David Moore,['Mystery'],10.0
Tilky Jones,['Family'],2.0
Drew Pinsky,['Family'],2.0
Billy Wickman,['TV Movie'],1.0
Lucy Cohu,['TV Movie'],3.0
Becki Newton,['Comedy'],1.0
Stephen Farrelly,['Family'],1.0
Cody Longo,['Family'],3.0
Robert Bathurst,['War'],3.0
Marc Vann,['Romance'],6.0
Sneha,['Romance'],2.0
Kane Hodder,['Mystery'],24.0
Rupert Vansittart,['Romance'],8.0
Walt Dohrn,['Romance'],2.0
Eddie Vedder,['Science Fiction'],2.0
Megumi Hayashibara,['Romance'],12.0
Anton Lesser,['Family'],4.0
Joshua Alba,['Music'],2.0
Charlotte Ross,['War'],2.0
Tony Campisi,['Mystery'],1.0
Matt Gerald,['War'],9.0
Colleen Flynn,['Science Fiction'],5.0
Joe Don Baker,['Mystery'],20.0
Michael Hyatt,['Family'],2.0
David Gallagher,['Science Fiction'],4.0
Geoffrey Cantor,['Comedy'],3.0
Julian Morris,['Thriller'],3.0
Bruce Gray,['Mystery'],8.0
Parisa Fitz-Henley,['TV Movie'],3.0
Jeff Branson,[],1.0
Clare Carey,['Mystery'],4.0
Howard Hesseman,['Action'],18.0
Polly Draper,['Family'],5.0
Dana Fox,['Mystery'],1.0
Matt Barr,['TV Movie'],2.0
Alyshia Ochse,['War'],2.0
Charlotte Sullivan,['Romance'],4.0
Marnette Patterson,['Romance'],4.0
Samm Levine,['Family'],6.0
Linden Banks,['Romance'],2.0
Eileen Pedde,['Science Fiction'],5.0
Erik Audé,['War'],4.0
Tahj Mowry,['Mystery'],1.0
Lou Doillon,['TV Movie'],1.0
Jack White,['Mystery'],3.0
Joshua Bitton,['Comedy'],1.0
Chloe Bridges,['Mystery'],3.0
Aaron Carter,['War'],1.0
Lisa Lu,['Family'],8.0
Masiela Lusha,['Family'],1.0
Jamie Sives,['Crime'],7.0
Lucy Lee Flippin,['Family'],10.0
Shirley Knight,['Romance'],11.0
Mona Marshall,['Comedy'],14.0
Kotono Mitsuishi,['Romance'],5.0
Brad Davis,['Romance'],5.0
Bill Cusack,['Family'],4.0
David Burtka,['Family'],1.0
LaRoyce Hawkins,['Thriller'],1.0
Enid Graham,['War'],4.0
Beverley Mitchell,['Romance'],3.0
Aliyah O'Brien,['Romance'],1.0
Keir Gilchrist,[],3.0
Ian Richardson,['Mystery'],9.0
Alexandra Barreto,['Romance'],3.0
Kevin Eldon,[],4.0
Ray Collins,['TV Movie'],10.0
Garrett M. Brown,['Family'],5.0
Vince Colosimo,['Romance'],4.0
Elon Musk,[],2.0
Sonny Chiba,['Family'],6.0
Pat Hingle,['Romance'],17.0
Tisca Chopra,['TV Movie'],1.0
Mitsuaki Madono,['Romance'],2.0
Enrique Murciano,['Family'],4.0
Nathalie Baye,['Action'],3.0
George Blagden,['Action'],1.0
Faith Hill,['Romance'],1.0
Tracy Spiridakos,['Fantasy'],1.0
Mark Linn-Baker,['Romance'],5.0
Cerina Vincent,['Science Fiction'],4.0
Kevin O'Grady,['Comedy'],2.0
Frances O'Connor,['Comedy'],5.0
Bill Butler,[],2.0
Elisa Donovan,['Romance'],3.0
Katie Couric,['Romance'],4.0
Anthony Heald,['Romance'],15.0
Brett Tucker,['Family'],2.0
Greg Rogers,['Mystery'],2.0
John Laughlin,['Romance'],7.0
Joanna Kulig,['TV Movie'],1.0
Conor O'Farrell,['Action'],3.0
Constance Marie,['Mystery'],4.0
Kristen Hager,['Romance'],3.0
Stephanie March,['Crime'],3.0
Jeff Anderson,['War'],4.0
Louis Ozawa,['Science Fiction'],3.0
Lynn Chen,['Family'],1.0
Eoin Macken,['Comedy'],1.0
Stephen Campbell Moore,['TV Movie'],6.0
Mykel Shannon Jenkins,['Crime'],4.0
Kwon Yul,['Romance'],2.0
Tom Wilkinson,['Family'],30.0
Joe Jonas,['Family'],1.0
Aaron Abrams,['Family'],5.0
Danny Huston,['Science Fiction'],22.0
T.J. Miller,['Family'],10.0
Kevin McNally,['Romance'],14.0
Tim DeKay,['Romance'],7.0
Ryan Ochoa,['Mystery'],3.0
Elyssa Davalos,['History'],4.0
Eli Jane,['Family'],5.0
Michael McGrady,['Family'],13.0
Lauren Bowles,['Comedy'],5.0
Julia Duffy,['Drama'],4.0
Rhys Coiro,['Science Fiction'],4.0
Peter Bryant,['Family'],7.0
Tim Bagley,['Family'],8.0
Sorcha Cusack,['Romance'],2.0
Deborah Theaker,['Romance'],5.0
Nas,['TV Movie'],4.0
Nichole Hiltz,['Science Fiction'],6.0
Sara Stewart,['Music'],2.0
Kim Joo-ryoung,['Music'],3.0
Piers Morgan,['Music'],1.0
Barry Sigismondi,['Comedy'],7.0
Kentarō Shimazu,[],2.0
Page Leong,['War'],4.0
Marina Black,['Music'],2.0
Clare Grant,['Romance'],3.0
Jeff Chase,['Romance'],10.0
Bobby Edner,['Crime'],3.0
Mia Cottet,[],4.0
Takashi Naito,['Science Fiction'],3.0
Linden Ashby,['Science Fiction'],7.0
Kirk Fox,['Science Fiction'],5.0
Stanley Townsend,['Romance'],5.0
Kim Hye-soo,['Crime'],1.0
Dominic Colón,['Romance'],3.0
Noam Jenkins,[],7.0
Victoria Thomas,['Mystery'],2.0
Danny Chan Kwok-kwan,['Family'],2.0
Go Ayano,['Comedy'],1.0
Belinda Montgomery,['Science Fiction'],1.0
Greg Perrow,['Mystery'],1.0
Tom Hughes,['War'],1.0
Hideaki Ito,['TV Movie'],1.0
Jakob Cedergren,['Documentary'],1.0
Tak Sakaguchi,['Science Fiction'],4.0
Ashraf Barhom,['Science Fiction'],6.0
Charles C. Stevenson Jr.,['Thriller'],3.0
JD Cullum,['Science Fiction'],6.0
Essence Atkins,['Science Fiction'],4.0
Susan Blackwell,['Mystery'],4.0
Jean-Pierre Cassel,[],11.0
Don Harvey,['Crime'],15.0
Angela Goethals,['Comedy'],5.0
Nicole Scherzinger,['Romance'],4.0
Matt Besser,['Mystery'],5.0
Huang Shengyi,['Comedy'],4.0
Kate Dickie,['Science Fiction'],2.0
Ray Iannicelli,['Family'],6.0
Rick Fitts,['Music'],1.0
Sharlto Copley,['Mystery'],3.0
Mary Murphy,['Family'],4.0
Leigh Whannell,['Music'],7.0
Sherry Miller,['Romance'],4.0
Fabrice Luchini,['Mystery'],4.0
Jake Epstein,['Mystery'],1.0
Louisa Krause,['Romance'],2.0
Amanda Foreman,['Comedy'],7.0
Clark Freeman,['Romance'],1.0
Leah Pipes,['Mystery'],2.0
Johnny Simmons,['Romance'],6.0
Anupam Kher,['Crime'],26.0
Don Shanks,['Thriller'],8.0
Tara Wilson,['Romance'],5.0
Carol Ann Susi,['Romance'],6.0
Ronnie Clark,['Comedy'],2.0
Ted Rooney,['Science Fiction'],10.0
Timothy West,['Thriller'],9.0
Young Jeezy,['Romance'],1.0
Haley Pullos,['Romance'],1.0
Max Burkholder,['Romance'],5.0
Shane Harper,['Family'],2.0
Blu Mankuma,['Music'],15.0
Ricki Lake,['TV Movie'],13.0
Maribeth Monroe,['Family'],1.0
Michael Chieffo,['Romance'],8.0
Joe Grifasi,['TV Movie'],22.0
Lindsey Haun,['Romance'],3.0
Tang Wei,['Romance'],2.0
Hugo Speer,['War'],3.0
Rider Strong,['Mystery'],2.0
Lonny Ross,['Romance'],5.0
Minae Noji,['Romance'],3.0
Nicole Andrews,['Comedy'],2.0
Malcolm Gets,['Science Fiction'],2.0
Sydney Tamiia Poitier,['Music'],3.0
Lizzo,['Science Fiction'],1.0
Abdoulaye NGom,['Romance'],5.0
Michael O'Keefe,['Mystery'],15.0
Marco Soriano,['Crime'],1.0
Gary Grubbs,['Romance'],14.0
Sally Kirkland,['Thriller'],14.0
David Proval,['Music'],16.0
Alec Utgoff,['Family'],1.0
Béatrice Dalle,['Science Fiction'],3.0
Geoffrey Bayldon,['Comedy'],8.0
Lee Horsley,['Crime'],3.0
Adrienne Pickering,['Thriller'],2.0
Harvey Fierstein,['Crime'],8.0
Polly Adams,['Mystery'],5.0
Vanessa Scalera,['Family'],1.0
Walter Cronkite,['Romance'],4.0
Betsy Russell,['War'],7.0
Arianna Huffington,['TV Movie'],4.0
Aaron Lohr,['Science Fiction'],6.0
Miguel A. Núñez Jr.,['Romance'],20.0
Kym Whitley,['Family'],8.0
Susan Lynch,['Family'],4.0
George Wallace,['Family'],10.0
Tyler Bunch,['Romance'],3.0
Damon Herriman,['Mystery'],6.0
Jason Kravits,['Thriller'],9.0
Noémie Lenoir,['Mystery'],2.0
Mitsuko Baisho,['Romance'],2.0
Sam Levinson,['Family'],3.0
Joseph Long,['Romance'],2.0
Debbie Harry,['Family'],12.0
Zelda Rubinstein,['War'],8.0
Kerry Bishé,[],5.0
Nikolaj Lie Kaas,['Romance'],5.0
Dakota Goyo,['Mystery'],3.0
Liam O'Brien,['Romance'],1.0
Charles Martin Smith,['Romance'],14.0
Donald Sumpter,['Crime'],7.0
Daniel Day-Lewis,['Romance'],11.0
Emilia Fox,['Science Fiction'],7.0
Carsten Norgaard,['Mystery'],6.0
Peter Baynham,['Romance'],2.0
Wim Wenders,['Thriller'],3.0
Philip Charles MacKenzie,['Family'],2.0
Martha Millan,['Family'],1.0
Colin Salmon,['Romance'],8.0
Francis Magee,['Thriller'],2.0
Adam Campbell,[],3.0
Paul Michael Glaser,['Action'],3.0
Doug Bradley,['TV Movie'],9.0
Samantha Bee,['Science Fiction'],5.0
Iben Hjejle,[],5.0
Lesley Sharp,['Thriller'],3.0
Wai Ching Ho,['Romance'],7.0
David Lansbury,['Music'],3.0
Michael Buffer,['Science Fiction'],10.0
Mo'Nique,['Science Fiction'],9.0
Paco Plaza,['Family'],2.0
Alaa Safi,[],1.0
Yu Rongguang,['War'],8.0
Michelle Nolden,['Family'],3.0
Marie Gillain,['Mystery'],2.0
Aya Hisakawa,['Comedy'],4.0
Kent Cheng Jak-Si,['Mystery'],5.0
Stefania LaVie Owen,['Mystery'],1.0
Erik Johansson,['Science Fiction'],1.0
Norman Lloyd,['History'],6.0
Sam Anderson,['Comedy'],8.0
Brandon Ray Olive,['Family'],3.0
Ashlee Simpson,['Romance'],2.0
Mark Povinelli,['Mystery'],6.0
Emma Bell,['Music'],4.0
Sasha Jenson,['Romance'],4.0
Christina Masterson,['Mystery'],1.0
Mehdi Nebbou,['Thriller'],4.0
Quinn Lord,['Romance'],4.0
Mateo Arias,['Romance'],1.0
Meredith Hagner,['Music'],1.0
Stuart Townsend,['Romance'],7.0
Joshua Close,['Thriller'],6.0
Molly Sims,['Family'],2.0
Dean Marshall,['Mystery'],2.0
Faline England,['Science Fiction'],1.0
Prabhu,['Family'],9.0
Rachel Specter,['Science Fiction'],5.0
Christian Stolte,['Family'],11.0
Catherine Hicks,['Romance'],6.0
Elvis Costello,['Drama'],6.0
Isabella Leong,['Mystery'],2.0
Tony Hawk,['Science Fiction'],10.0
Jim Lau,['Science Fiction'],4.0
Nobuo Tobita,['Music'],1.0
James B. Sikking,['Family'],17.0
Marques Houston,['Romance'],4.0
Tom Lenk,['Mystery'],5.0
Max Ehrich,['TV Movie'],1.0
John Aylward,['Romance'],10.0
David Ajala,['Family'],1.0
Sticky Fingaz,['Science Fiction'],7.0
Sinéad Cusack,['Science Fiction'],4.0
Ed Lauter,['Comedy'],30.0
Tami Roman,['TV Movie'],1.0
Nakia Burrise,['Family'],3.0
Ashlie Atkinson,[],5.0
Leslie Hope,['Mystery'],5.0
Richard Briers,['Mystery'],6.0
Chris Sheffield,['Science Fiction'],2.0
Marc Shaiman,['Romance'],7.0
Ruth Wilson,['Family'],1.0
Daniel Bernhardt,['Mystery'],3.0
Kevin Rankin,['Science Fiction'],2.0
Stuart Whitman,['Romance'],5.0
Loretta Devine,['Family'],22.0
Hal Williams,['Science Fiction'],4.0
Michael Bowen,['Drama'],18.0
Jeannie Berlin,['Comedy'],2.0
Sean Maguire,['Family'],1.0
John McEnroe,['Romance'],5.0
Kim So-yeon,['Romance'],1.0
Laura-Leigh,['Family'],1.0
Rance Howard,['Romance'],37.0
Sarah Goldberg,[],1.0
Al Franken,[],4.0
Dan Benson,['Mystery'],1.0
Jorma Taccone,['Family'],4.0
Rick Gomez,['Crime'],5.0
Daveigh Chase,['TV Movie'],5.0
April Winchell,['Romance'],8.0
Débora Nascimento,['Comedy'],1.0
Joey Lawrence,['Science Fiction'],7.0
Patrick Baladi,['Mystery'],5.0
Garry Shandling,['Western'],7.0
Richard Waugh,['Family'],2.0
Sam Daly,['Music'],1.0
Mario Van Peebles,['Family'],10.0
Emilia Jones,['Science Fiction'],1.0
Luca Marinelli,['Western'],1.0
J. D. Pardo,['Romance'],3.0
Saverio Guerra,['Romance'],9.0
Ellar Coltrane,['Romance'],1.0
Gemma Whelan,['Family'],2.0
Radivoje Bukvić,['Science Fiction'],2.0
Carl Bernstein,['Family'],1.0
Martin Compston,['Comedy'],6.0
Sebastian Koch,['Thriller'],4.0
Ian Virgo,['Horror'],2.0
Ian Robison,['Mystery'],4.0
Shane Taylor,['Music'],1.0
Cedric Yarbrough,['Romance'],9.0
Reed Birney,['Science Fiction'],6.0
Kim Seo-hyung,['War'],2.0
Anne Bedian,['Thriller'],1.0
Gerald Downey,['Romance'],5.0
Jim Jansen,['War'],10.0
Gerardo Taracena,['Mystery'],5.0
Ronald Pickup,['Mystery'],7.0
Omar Benson Miller,['Romance'],8.0
Keith Jardine,['Music'],4.0
Anja Savcic,['Romance'],1.0
Maryam d'Abo,['Thriller'],4.0
James Cosmo,['Science Fiction'],16.0
Don Novello,['Thriller'],9.0
Blake Ritson,[],4.0
Alessio Boni,['Family'],2.0
Mekhi Phifer,['Comedy'],12.0
Rob Morgan,['TV Movie'],1.0
Elsa Raven,['Romance'],9.0
Nora Zehetner,['Romance'],5.0
Frances Bay,['Crime'],21.0
Heather McDonald,['Music'],1.0
Omar J. Dorsey,['War'],4.0
Monique Edwards,['Thriller'],1.0
Lil' Kim,['Crime'],4.0
Takashi Matsuyama,['Thriller'],8.0
Amara Karan,['Drama'],2.0
Chris D'Elia,['Family'],1.0
Wes Studi,['Mystery'],10.0
Zachary Bennett,['Comedy'],5.0
John Getz,['Science Fiction'],13.0
Evan Handler,['Mystery'],5.0
Daniel Sharman,['Science Fiction'],1.0
Cullen Moss,['TV Movie'],5.0
Richard Portnow,['Romance'],27.0
Betsy Sodaro,['Mystery'],1.0
Jackie Cooper,['Romance'],5.0
Kamar de los Reyes,['Romance'],4.0
Vanessa Bell Calloway,['Science Fiction'],10.0
Jesse Bradford,['Family'],13.0
Bruce Thomas,['Family'],6.0
Ron Glass,['TV Movie'],7.0
Joe Taslim,['TV Movie'],1.0
R. Lee Ermey,['Mystery'],30.0
Iris Bahr,['Romance'],2.0
Denise Boutte,['Science Fiction'],1.0
Barry Williams,['Mystery'],2.0
Polly Bergen,['Romance'],5.0
Michael Grant Terry,['Romance'],1.0
Richard Edson,['Romance'],17.0
Susan Floyd,['Romance'],4.0
Jay Harik,['War'],2.0
Leon Ford,['Mystery'],1.0
Ryan O'Neal,['Romance'],16.0
Sarah Habel,['Comedy'],3.0
John Shea,['Music'],4.0
Lyle Lovett,['War'],6.0
Michael Maloney,['Comedy'],5.0
Peter Cullen,['Science Fiction'],12.0
Mary Crosby,['Family'],3.0
