name,genre_mean_weighted,number_of_movies
Andrew Barth Feldman,['Science Fiction'],2.0
Dominique Perry,[],2.0
Alexia Fast,['Romance'],7.0
Giannina Facio,['Romance'],13.0
Douglas Hodge,['Family'],16.0
Sylvia Kristel,['Crime'],6.0
Yvonne Zima,['Mystery'],13.0
Mary Elizabeth McGlynn,['Romance'],2.0
Graham Wardle,['Mystery'],1.0
Jere Burns,['Science Fiction'],10.0
T.J. Thyne,['Family'],11.0
Jacob Lofland,['Crime'],6.0
Salman Khan,['TV Movie'],37.0
Ray Barrett,['Family'],4.0
Paulina Gaitán,['Romance'],4.0
James Gandolfini,['Romance'],36.0
Kate Phillips,['Crime'],4.0
Alan Dale,['Crime'],11.0
Jeffrey DeMunn,['Mystery'],24.0
Enrique Arce,['War'],6.0
Amber Smith,['Family'],12.0
Robert Hardy,['Crime'],8.0
Jane Levy,['Science Fiction'],7.0
Kate Maberly,['Fantasy'],7.0
Randolph Mantooth,['Science Fiction'],1.0
Rinko Kikuchi,['Romance'],7.0
Chloe Harris,[],2.0
Justin Welborn,['Family'],11.0
Johnny Vegas,['Science Fiction'],7.0
Keith Powell,['War'],4.0
Tim Conway,['Mystery'],7.0
Colman Domingo,['Family'],17.0
Amy Hill,['Mystery'],19.0
Telma Hopkins,[],5.0
Natasha Lyonne,['Crime'],33.0
Kimberly Elise,['Family'],13.0
David Selby,['Romance'],18.0
Michael Stuhlbarg,['Romance'],25.0
George MacKay,['Science Fiction'],10.0
Pierre Niney,['Mystery'],11.0
Justin Bartha,['Romance'],14.0
Maribel Verdú,['Mystery'],20.0
Jack Noseworthy,['Romance'],17.0
Gaia Weiss,['War'],5.0
Mo Rocca,['Family'],5.0
Georgia Flood,['Science Fiction'],1.0
Jefferson Brown,['War'],4.0
Simon Rex,['Mystery'],13.0
Yuki Yamada,['Mystery'],4.0
Raza Murad,['Comedy'],8.0
Yuriko Ishida,['Family'],3.0
Stephanie Hodge,['Romance'],9.0
Damon Wayans Jr.,['Animation'],9.0
Walter Barnes,['Thriller'],8.0
Addison Timlin,['Romance'],6.0
Dallas Liu,['Family'],1.0
Orlando Brown,['Mystery'],5.0
K. Viswanath,['Mystery'],5.0
Helen McCrory,['Action'],21.0
Nazanin Boniadi,['Music'],10.0
Tait Fletcher,['Romance'],23.0
Geethi Sangeetha,['Adventure'],1.0
Alice Callahan,['Romance'],2.0
Tom Mardirosian,['Mystery'],11.0
Kathleen Barr,['Science Fiction'],9.0
Hal Linden,['Mystery'],3.0
Luisa Ranieri,['Romance'],12.0
Matt Servitto,['Family'],10.0
Jae Suh Park,['Romance'],2.0
Mark Addy,['Family'],12.0
Rachel Shenton,['Romance'],2.0
Molly Bernard,['Crime'],3.0
Natasha Leggero,['Comedy'],3.0
Brandon Soo Hoo,['Romance'],4.0
Camila Mendes,['Comedy'],1.0
Bill Heck,['Family'],2.0
Christian Serratos,['Romance'],5.0
Ian Roberts,[],30.0
Polly Walker,['Romance'],12.0
Stefanie Martini,['Comedy'],2.0
Peter Senerchia,['Crime'],1.0
Julianna Rose Mauriello,['Science Fiction'],1.0
Chika Fujimura,['Documentary'],3.0
Brandon T. Jackson,[],12.0
Katsuyuki Konishi,['Family'],13.0
Noriko Hidaka,['Family'],9.0
Emerald Fennell,['Family'],7.0
Hart Bochner,['Thriller'],16.0
Mason Vale Cotton,['Crime'],2.0
Lindsay Sloane,['Mystery'],11.0
Lorenzo Lamas,['TV Movie'],11.0
Brianna Brown,['Mystery'],10.0
Brigitte Nielsen,['Family'],10.0
D.C. Young Fly,['Romance'],3.0
William Hill,['Mystery'],14.0
Steven Anthony Lawrence,['Romance'],9.0
Luisa d'Oliveira,['Romance'],5.0
Nayanthara,['Family'],11.0
Melissa Leo,['Family'],31.0
Kevin Kane,['Family'],6.0
Howie Dorough,['Thriller'],2.0
Emmanuelle Vaugier,['Romance'],12.0
Martin Mull,['Music'],11.0
Stuart Graham,['Romance'],12.0
Ashton Sanders,['Family'],6.0
David Cubitt,['Romance'],8.0
Tamsin Greig,['Mystery'],7.0
Jorge Diaz,['Comedy'],6.0
Portia Doubleday,['Romance'],7.0
Lesley Manville,['Romance'],17.0
Ian McElhinney,['Thriller'],10.0
Jiro Sato,['Romance'],5.0
Isabelle Nanty,['Family'],8.0
Darby Stanchfield,['Family'],1.0
Joan Collins,['Romance'],10.0
Andrew Lincoln,['Family'],9.0
Onur Tuna,['Family'],1.0
Darcy Rose Byrnes,['Romance'],5.0
Yoon Jin-seo,['Romance'],3.0
Martina Gedeck,['Family'],9.0
Adam Johnson,['Mystery'],12.0
Catherine Corcoran,['War'],6.0
Barbra Streisand,['Thriller'],17.0
Peta Sergeant,['Science Fiction'],3.0
French Stewart,['Thriller'],19.0
France Nuyen,['Romance'],5.0
Ryan Merriman,['Science Fiction'],11.0
Gabriel Iglesias,['Family'],18.0
Hemky Madera,['War'],4.0
Coolio,['Family'],13.0
Malcolm Stewart,['Family'],15.0
Kierston Wareing,['War'],9.0
Parker Posey,['Science Fiction'],36.0
Tammy Townsend,['Crime'],4.0
Don Knotts,['Music'],12.0
Ike Barinholtz,['Comedy'],21.0
Clark Johnson,['Crime'],12.0
Joe Morton,['Action'],31.0
Tracey Gold,['Crime'],2.0
Faith Prince,['Romance'],6.0
Glenn Shadix,['Science Fiction'],17.0
Anna Sawai,['TV Movie'],2.0
Victor Cruz,['Family'],8.0
Sheila Hancock,['Family'],3.0
Elizabeth Thai,['Crime'],6.0
Jonathan Roumie,['Romance'],6.0
Samantha Barks,['War'],4.0
Tom Noonan,['Science Fiction'],26.0
Simon Callow,['Romance'],25.0
Josh Hamilton,['War'],20.0
Jude Ciccolella,['Romance'],24.0
Asim Chaudhry,['Music'],6.0
Melanie B,['Family'],3.0
Ryotaro Okiayu,['Crime'],8.0
Treach,['Science Fiction'],8.0
Mei Nagano,['Music'],1.0
Hiro Shimono,['Comedy'],2.0
Prakash Raj,['Action'],40.0
Frances de la Tour,['War'],15.0
Ricky He,['Crime'],1.0
Yang Zi,['Family'],2.0
Olivia Cooke,['Romance'],10.0
Thomas Mann,['Family'],15.0
Julie Cox,['Science Fiction'],4.0
Kristoffer Joner,['Comedy'],21.0
Hiroshi Kamiya,['TV Movie'],9.0
Sanya Malhotra,['Mystery'],4.0
Ophelia Lovibond,['Mystery'],15.0
Taryn Manning,['Science Fiction'],17.0
Ian Gomez,['Family'],10.0
Eric Edwards,['War'],8.0
Chris Geere,['Romance'],5.0
Kimberly-Sue Murray,['Mystery'],3.0
Cecilia Yip,['Family'],3.0
Jerry Stiller,['Romance'],20.0
Reginald VelJohnson,['Thriller'],15.0
James Tupper,['Thriller'],11.0
Gordon Liu Chia-hui,['Romance'],13.0
Megan Cavanagh,['Family'],11.0
Elena Satine,['Romance'],2.0
Yuji Mitsuya,['Crime'],1.0
Alexandra Rapaport,[],2.0
Patricia Belcher,['Mystery'],18.0
Fran Lebowitz,['War'],2.0
Ricky Martin,['Drama'],1.0
John Cameron Mitchell,['Mystery'],6.0
Henry Rollins,['Crime'],18.0
Kate Vernon,['Family'],6.0
Eddie Griffin,['Music'],23.0
Jessy Schram,['Thriller'],1.0
Maggie Cheung,['Romance'],9.0
Garcelle Beauvais,['Romance'],13.0
Joaquim de Almeida,['Thriller'],27.0
Louis Herthum,['Romance'],13.0
John Bradley,['Action'],7.0
Raymond Thiry,[],5.0
Lulu Wilson,['Romance'],6.0
Christian Oliver,['War'],4.0
Misako Renbutsu,['Mystery'],2.0
David Cross,['Family'],38.0
Andrea Anders,['TV Movie'],6.0
Jamie Farr,['Romance'],7.0
Benedetta Porcaroli,['Family'],3.0
Matt Lucas,['Comedy'],15.0
Eric Szmanda,['Comedy'],1.0
Bruce Vilanch,[],9.0
Will Friedle,['Family'],5.0
Cree Summer,['Romance'],12.0
Stefanie Scott,['Science Fiction'],9.0
Tomer Capone,['Family'],2.0
Jim Shield,['Family'],3.0
Marc Blucas,['Family'],22.0
David Bowe,[],17.0
Dax Shepard,['Mystery'],21.0
John Mills,['Romance'],11.0
Nana Komatsu,['Mystery'],3.0
Brian Geraghty,['Family'],17.0
Rosalyn Landor,['Crime'],1.0
Patrick John Flueger,['Romance'],8.0
Lindsay Crouse,['Thriller'],16.0
Jane Badler,['Family'],3.0
David Ayer,['Mystery'],2.0
Melissa O'Neil,[],1.0
Alexandra Billings,[],1.0
Devyn Nekoda,['War'],1.0
Megan Suri,['Mystery'],3.0
Marielle Jaffe,['Documentary'],2.0
Austin Stowell,['Mystery'],14.0
Florence Henderson,['Family'],7.0
Kerry Godliman,['Romance'],2.0
Massi Furlan,['TV Movie'],12.0
Douglas Arthurs,['TV Movie'],2.0
Cheri Oteri,[],13.0
Archie Panjabi,['TV Movie'],11.0
Greta Gerwig,['Family'],17.0
Caitríona Balfe,['Science Fiction'],7.0
Liza Minnelli,['Science Fiction'],13.0
J. C. MacKenzie,['Romance'],15.0
Aaron Staton,['Crime'],2.0
Kayvan Novak,['Romance'],8.0
L.Q. Jones,['Family'],23.0
Anneliese van der Pol,['Science Fiction'],2.0
Matthias Schweighöfer,['Romance'],17.0
Denise Gough,['Crime'],5.0
Meredith Monroe,['Family'],4.0
Mercedes de la Zerda,['Science Fiction'],4.0
John Mese,['Action'],3.0
Gael García Bernal,['War'],24.0
Mark Rylance,['Comedy'],16.0
Patrick Fischler,['TV Movie'],24.0
Steven Brand,['Family'],7.0
David Essex,['Family'],3.0
George Costigan,['Mystery'],3.0
Tanya Reynolds,['Thriller'],2.0
Ricky Tomlinson,['Music'],3.0
Doreen Mantle,['TV Movie'],4.0
Christina Cole,['Romance'],7.0
F. Murray Abraham,['Comedy'],32.0
Madeleine Yuna Voyles,['Mystery'],1.0
Tanaya Beatty,['Family'],7.0
Paige Turco,['Science Fiction'],5.0
Omar Gooding,['Romance'],8.0
Hermione Corfield,['Family'],9.0
Michaela Conlin,['Romance'],5.0
Tom Hollander,['Family'],30.0
Treat Williams,['Family'],30.0
Connor Trinneer,['Music'],2.0
Ahney Her,['War'],3.0
Jack Thompson,['Science Fiction'],34.0
James Frain,['Crime'],18.0
Linda Hayden,['Action'],3.0
Dominic Scott Kay,['Romance'],7.0
Kenya Moore,['Science Fiction'],6.0
Virginia Mayo,['Family'],7.0
William Bryant,['Romance'],9.0
Bailee Michelle Johnson,['Crime'],2.0
Hal Sparks,['Science Fiction'],5.0
Sam Robards,['TV Movie'],17.0
Jun Jong-seo,['Crime'],1.0
Alexandra Castillo,['Science Fiction'],6.0
Kel Mitchell,['Mystery'],6.0
Rikiya Koyama,['Mystery'],19.0
Izabella Miko,['Mystery'],6.0
Faye Dunaway,['Thriller'],34.0
Omar Sharif,['Romance'],25.0
Patrick Ferrell,['War'],2.0
Michael McDonald,['Mystery'],17.0
Karan Soni,['War'],13.0
Peter Frechette,['Crime'],6.0
Lola Flanery,['Comedy'],1.0
Mary Jo Deschanel,['Family'],7.0
Will.i.am,['Romance'],9.0
Clay Wilcox,['War'],4.0
Michelle Jenner,['Romance'],10.0
Angus Scrimm,['Thriller'],11.0
Kevin Tighe,['Thriller'],17.0
Robin Lord Taylor,['Family'],8.0
Kathryn Erbe,['Science Fiction'],8.0
Margaret Nolan,['Romance'],7.0
Jon Seda,['Family'],12.0
Steven Berkoff,['Mystery'],20.0
Antonio Mayans,['Romance'],8.0
Louis Cancelmi,['Mystery'],6.0
Maya Hawke,['War'],4.0
Katy Boyer,['Horror'],6.0
Eddie Izzard,['Crime'],30.0
Charlotte Lewis,['Thriller'],10.0
Jun Shison,['Science Fiction'],1.0
Matthew Daddario,['Family'],5.0
Stephen Tobolowsky,['Family'],65.0
Bo Burnham,['Romance'],6.0
Matt Passmore,['Family'],4.0
Alex Frost,['Music'],5.0
Harvey Jason,['Crime'],6.0
Douglas Fairbanks Jr.,['Mystery'],11.0
Joey Lauren Adams,['Mystery'],19.0
Rick Fox,['Science Fiction'],10.0
Katie Griffin,['War'],4.0
Lou Taylor Pucci,['Romance'],17.0
Derek Jacobi,['Family'],30.0
Génesis Rodríguez,['Family'],10.0
Jella Haase,['Romance'],8.0
Jay Johnston,['Mystery'],8.0
Alex McArthur,['Family'],8.0
Elizabeth Blackmore,['Comedy'],1.0
Matt Cook,['Science Fiction'],5.0
Tracey Walter,['TV Movie'],56.0
Lara Flynn Boyle,['Family'],21.0
Adam DiMarco,['Crime'],5.0
Chris Mulkey,['Crime'],44.0
Ryan Grantham,['Family'],3.0
Adriana Louvier,['TV Movie'],3.0
Luis Antonio Ramos,['Music'],6.0
Corinne Bohrer,[],9.0
Shannon Sturges,['Horror'],1.0
Junichi Yanagita,['Music'],3.0
Madeline Zima,['Family'],9.0
Bebe Drake,['TV Movie'],11.0
Luna Lauren Velez,[],8.0
Connor Paolo,['Family'],8.0
Monica Dolan,['Family'],11.0
Rudy Youngblood,['Science Fiction'],3.0
Brian Tyree Henry,['War'],15.0
Holly Valance,['History'],4.0
Melissa Navia,['Thriller'],1.0
Elpidia Carrillo,['Science Fiction'],17.0
Rumer Willis,['Thriller'],11.0
Clotilde Hesme,['Science Fiction'],4.0
Jessica De Gouw,['Romance'],1.0
Khandi Alexander,['Romance'],12.0
Wang Yuwen,['Mystery'],2.0
Kurt Sutter,['Romance'],1.0
Tina Ivlev,['Romance'],2.0
Bruce Dawson,['Drama'],3.0
William Levy,['TV Movie'],6.0
Hannah Walters,['TV Movie'],5.0
Diana Hopper,['Romance'],2.0
Melissa Brasselle,['Romance'],3.0
Ulrich Thomsen,['Action'],25.0
Mia Farrow,['TV Movie'],26.0
Marcus Rosner,['Mystery'],2.0
Vincent Guastaferro,['Family'],10.0
Tse Miu,['Thriller'],1.0
Manu Intiraymi,['Family'],5.0
Michael Emerson,['Mystery'],11.0
Leslie Uggams,['History'],6.0
J.P. Manoux,['Romance'],21.0
Sarah Carter,['Mystery'],7.0
Kasumi Arimura,['Comedy'],3.0
Gina Holden,['Family'],8.0
Amy Poehler,['Mystery'],25.0
Curtis Armstrong,['Romance'],31.0
Richard O'Sullivan,['Family'],4.0
Larry Drake,['Romance'],12.0
Austin Amelio,['Romance'],4.0
James Stewart,['Comedy'],28.0
Bill Buell,['Romance'],12.0
Haruka Imou,['Romance'],3.0
Tamzin Merchant,['Mystery'],3.0
Chance Perdomo,['Mystery'],3.0
Alison Sudol,['Drama'],5.0
Yuji Ueda,['Romance'],15.0
Melinda Dillon,['Romance'],14.0
Michael Kenneth Williams,['Family'],32.0
Halston Sage,['Family'],10.0
Alexis Denisof,['TV Movie'],6.0
Gerald McRaney,['Science Fiction'],9.0
Erin Chambers,['Romance'],5.0
Bradley Whitford,['Family'],40.0
Beau Starr,['War'],17.0
Jacob Gibson,['Western'],1.0
Mike Erwin,['Mystery'],4.0
John Cullum,['Crime'],11.0
Lucy Pinder,['Horror'],3.0
Rhea Seehorn,['Romance'],1.0
Stockard Channing,['Romance'],23.0
Mike Farrell,['TV Movie'],4.0
Pauly Shore,['Crime'],15.0
Asami Seto,['Romance'],3.0
Charlie Weber,['Romance'],4.0
Kaan Urgancıoğlu,['Romance'],3.0
Noah Schnapp,[],5.0
Keshia Knight Pulliam,['Romance'],3.0
Noa Tishby,['Thriller'],4.0
Aoi Yuki,['Romance'],16.0
Marilyn Norry,['Comedy'],12.0
Diana Kaarina,['Romance'],3.0
Lisa Ann Hadley,['Mystery'],2.0
Liliana Mumy,['Family'],7.0
Monet Mazur,['Romance'],15.0
Kandyse McClure,['Science Fiction'],5.0
Alexis Smith,['Family'],9.0
Tamara Taylor,['TV Movie'],3.0
Emily Tennant,['Romance'],13.0
Riho Yoshioka,['Romance'],3.0
Richard Johnson,['Romance'],15.0
Tom Wopat,['Family'],3.0
Sho Kosugi,['War'],7.0
Ben Cotton,['Crime'],12.0
A.C. Peterson,['Western'],21.0
Jess McLeod,['Crime'],7.0
Niamh Algar,['TV Movie'],3.0
Philip Wiegratz,['Mystery'],3.0
Raquel Welch,['Crime'],15.0
Wataru Ichinose,['Mystery'],2.0
Michael McElhatton,['Family'],15.0
Roberto 'Sanz' Sanchez,['Romance'],5.0
Gil Birmingham,['War'],14.0
Moya Brady,['Mystery'],8.0
Kerry Condon,['Mystery'],15.0
Jennifer O'Neill,['Romance'],6.0
Jesse James,['Science Fiction'],11.0
Jason Earles,['Romance'],5.0
James Marsters,['Horror'],7.0
Kazue Fukiishi,['Romance'],7.0
Emma Johnson,['Mystery'],1.0
Kevin Kline,['Family'],41.0
Simone Griffeth,['Mystery'],4.0
Patrick Kilpatrick,['TV Movie'],22.0
Meg Donnelly,['Family'],1.0
Bruna Marquezine,['Romance'],2.0
Ranbir Kapoor,['Science Fiction'],19.0
B. J. Harrison,['TV Movie'],8.0
Chris Wylde,['Science Fiction'],12.0
Shelley Conn,['Romance'],3.0
Matt Shively,['Romance'],5.0
Kara Royster,['Mystery'],2.0
Christie Laing,['TV Movie'],5.0
Glynnis O'Connor,['Romance'],5.0
Kevin Connolly,['Family'],12.0
Stephanie Cole,['TV Movie'],2.0
Kimberly J. Brown,['Romance'],4.0
Carole Bouquet,['TV Movie'],12.0
Gretchen Corbett,['Romance'],2.0
Chris Kirkpatrick,['Mystery'],4.0
Chaka Khan,['Mystery'],2.0
Kumail Nanjiani,['Mystery'],20.0
Brittany Allen,['Family'],4.0
Alexander Payne,['Mystery'],2.0
Cardi B,['Romance'],2.0
Ellie Kendrick,['Romance'],3.0
Alexandra Kyle,['Science Fiction'],5.0
John Ng,['Romance'],2.0
Diane Farr,['Romance'],3.0
Laura Vandervoort,['Romance'],5.0
Griffin Gluck,['Thriller'],6.0
David Alan Grier,['Mystery'],35.0
Isaac Keys,['Romance'],2.0
Lisa Thornhill,['Romance'],7.0
Colin Morgan,['Romance'],7.0
Barbara Marten,['Comedy'],4.0
Jack Coleman,['Romance'],3.0
Grant Heslov,['Crime'],15.0
Stephi Chin-Salvo,['Mystery'],2.0
Nicholas Campbell,['TV Movie'],19.0
Cha Chung-hwa,['Thriller'],1.0
Natasha Calis,['Romance'],1.0
Roma Downey,['Thriller'],2.0
Claudia Christian,['Mystery'],9.0
William Belleau,['Romance'],3.0
Cooper Thornton,['Family'],11.0
Miguel Ferrer,['Romance'],24.0
Malik Yoba,['Mystery'],10.0
Harry Connick Jr.,['Science Fiction'],16.0
Hal Havins,['Family'],6.0
Gretchen Mol,['Mystery'],21.0
Sallie Harmsen,['Family'],3.0
Shawna Waldron,['Crime'],3.0
Olivia Holt,['Science Fiction'],3.0
Oded Fehr,['Music'],12.0
Ingeborga Dapkūnaitė,['TV Movie'],15.0
Candi Milo,['Science Fiction'],13.0
Rachel Shelley,['Mystery'],3.0
Emilie Ullerup,['Drama'],3.0
Eric Bogosian,['Family'],18.0
Daniel Davis,['Romance'],4.0
Timothy Hutton,['Mystery'],27.0
Christopher Russell,['Thriller'],1.0
Justin Roiland,['Mystery'],3.0
Raymond Massey,['Mystery'],9.0
Mary Kay Place,['TV Movie'],34.0
Sunny Suljic,['Comedy'],5.0
Sam J. Jones,['Science Fiction'],8.0
Frank Sinatra,['Family'],25.0
Monica Calhoun,['Mystery'],9.0
Jessie T. Usher,['Science Fiction'],7.0
Andrew Ellis,['Music'],5.0
Yuu Asakawa,['Romance'],4.0
Mayko Nguyen,['Science Fiction'],5.0
Rob Mayes,['Mystery'],3.0
Leonor Varela,['Romance'],13.0
Jessica Capshaw,['Romance'],6.0
Shari Headley,['Science Fiction'],5.0
Olesya Rulin,['Crime'],6.0
Keenen Ivory Wayans,[],8.0
Nicholas Holmes,['Romance'],4.0
Ari Cohen,['Family'],7.0
Lim Ji-yeon,['Mystery'],2.0
Kelly Stables,['Mystery'],9.0
Frances Tomelty,['Music'],5.0
Paulino Nunes,['Drama'],12.0
Show Kasamatsu,['Family'],1.0
Brooke Satchwell,['Romance'],2.0
Taz Skylar,['Romance'],2.0
Stanley Anderson,['Comedy'],18.0
Julia Chan,['Thriller'],1.0
Rodney Rowland,['Mystery'],4.0
Anthony Konechny,['Mystery'],3.0
Jay Pharoah,['Mystery'],10.0
Dean Lennox Kelly,['Romance'],6.0
Chord Overstreet,['Romance'],2.0
Avril Lavigne,['Family'],6.0
Caroline Aaron,['Romance'],34.0
Carmela Zumbado,['Family'],3.0
Chris Colfer,['Family'],4.0
Hikari Mitsushima,['Crime'],4.0
Song Kang-ho,['Family'],17.0
Rebecca Marshall,['Romance'],5.0
Brian Doyle-Murray,['Science Fiction'],31.0
Silas Weir Mitchell,['Crime'],8.0
James Carpinello,['TV Movie'],6.0
Danielle Nicolet,['Romance'],7.0
Anna Cathcart,['Thriller'],2.0
Hawthorne James,['War'],11.0
Jonny Coyne,['Mystery'],14.0
Sharon Conley,['Romance'],11.0
Bill McKinney,['Romance'],21.0
Kate Nelligan,['War'],11.0
Ashley Scott,['War'],12.0
Jenna Dewan,['Romance'],10.0
Chloe Webb,['Romance'],11.0
Sophie Wilde,['Thriller'],1.0
Matt Bennett,['Romance'],6.0
Henry Thomas,['Thriller'],20.0
Regina Cassandra,['Romance'],3.0
Robert Towers,['Family'],6.0
Anne Bancroft,['Family'],24.0
Bo Hopkins,['Romance'],18.0
Marlon Kazadi,['Romance'],2.0
Akshay Kumar,['Family'],38.0
Richard Sammel,['Crime'],10.0
Michael Landes,['Crime'],14.0
Stephanie Romanov,['Science Fiction'],4.0
Danny Pino,['Science Fiction'],3.0
Brian Bloom,['Romance'],8.0
David Lengel,['TV Movie'],4.0
Nate Hartley,['Crime'],4.0
Wynn Everett,['War'],2.0
Neil Ellice,['Science Fiction'],1.0
Mahiro Takasugi,['Family'],2.0
Steve Austin,['War'],14.0
Bob Morley,['Romance'],1.0
Rob Corddry,['Romance'],29.0
Richard Karn,['Thriller'],3.0
Matthew Knight,['Science Fiction'],4.0
Sara Botsford,['Romance'],8.0
Paul Wight,['Family'],8.0
Michael Bay,['TV Movie'],8.0
Kaori Mizuhashi,['Romance'],6.0
Emily Meade,['Romance'],12.0
Emma Greenwell,['Family'],3.0
Clu Gulager,['TV Movie'],19.0
Julia Deakin,['Romance'],7.0
Christine Lahti,['Romance'],12.0
Joshua Snyder,['Comedy'],1.0
Frederick Lau,['Science Fiction'],11.0
Jess Salgueiro,['Romance'],1.0
Isabelle Fuhrman,['TV Movie'],11.0
Kareena Kapoor Khan,['Romance'],27.0
Eric Pierpoint,['Mystery'],8.0
Jacob Blair,['Romance'],11.0
Park Kyung-hye,['Western'],5.0
Naomi Ohzora,['Romance'],2.0
Paul Telfer,['Thriller'],2.0
Amy Irving,[],16.0
Dan Payne,['Thriller'],14.0
Jesse McCartney,['Mystery'],9.0
Eli Gabay,['Romance'],5.0
Lara Robinson,['Family'],2.0
Nick Stahl,['Comedy'],19.0
Nick Thune,['Mystery'],6.0
Chrissie Hynde,['Science Fiction'],3.0
Arata Iura,['Family'],5.0
Corey Haim,['Romance'],13.0
Chandler Kinney,['Family'],1.0
Merritt Wever,['Drama'],15.0
John Koyama,['Family'],15.0
Steve Bannos,['Mystery'],15.0
Donovan Patton,['War'],1.0
Charles Gray,['TV Movie'],11.0
Regis Philbin,['Family'],14.0
Taylor Handley,['Science Fiction'],8.0
John Anderson,[],11.0
Woody Allen,['Science Fiction'],33.0
Jung Kyung-ho,['Romance'],2.0
Mike Dopud,['Romance'],32.0
Lalla Ward,['War'],3.0
Madison McKinley,['Science Fiction'],4.0
Rosalind Chao,['Science Fiction'],17.0
Jimmy Bellinger,['Music'],1.0
Mel Smith,['Family'],8.0
Missy Peregrym,['Family'],1.0
Archie Madekwe,['TV Movie'],5.0
Carlos Gómez,['Thriller'],14.0
Reed Diamond,['Mystery'],10.0
Graham McTavish,['Romance'],20.0
Angela Griffin,['Romance'],1.0
John Ales,['Crime'],7.0
Niall Matter,['Action'],4.0
Carole Cook,['Mystery'],5.0
Scout Taylor-Compton,['Mystery'],15.0
Tom Bosley,['Family'],4.0
Angie Everhart,['Romance'],10.0
Renée Taylor,['Romance'],17.0
Marcus Johnson,['Romance'],4.0
Melissa Moore,['Family'],3.0
Elena Lyons,['Family'],2.0
Angela Featherstone,['Romance'],13.0
Jeff Bryan Davis,['Science Fiction'],2.0
Judith Chapman,['Family'],5.0
Michaela McManus,['Family'],3.0
Logan Miller,['Science Fiction'],16.0
Toby Levins,['Comedy'],3.0
Joanna Merlin,['Science Fiction'],13.0
Martin Klebba,['Romance'],31.0
Matthew Cardarople,['Romance'],9.0
Anne Consigny,['Science Fiction'],9.0
Monte Markham,['Family'],5.0
Lotte Verbeek,['Action'],5.0
Michael Imperioli,['Science Fiction'],24.0
Michael Welch,['TV Movie'],16.0
Noah Taylor,['Romance'],23.0
Tamara Tunie,['Romance'],12.0
Claire van der Boom,['Family'],5.0
Laura Howard,['Thriller'],1.0
Anne Lockhart,['Crime'],19.0
Tyler Johnson,['Mystery'],7.0
Christine Chatelain,['Thriller'],6.0
Sierra McCormick,['Comedy'],4.0
Claire Skinner,['Family'],5.0
Rodrigo Santoro,['Romance'],23.0
David Cronenberg,['Romance'],16.0
David Mendenhall,['Family'],5.0
Harland Williams,['War'],26.0
Lindsay Pulsipher,['Drama'],2.0
Brian Bosworth,['Crime'],5.0
Vanessa Marano,['Family'],1.0
Miley Cyrus,['Romance'],15.0
Serena Williams,['Family'],5.0
Aaron Pierre,['Romance'],1.0
Shahid Kapoor,['Romance'],15.0
Ashley Laurence,['Mystery'],9.0
John Irvin,['Mystery'],1.0
Bam Margera,['Mystery'],12.0
Thomas Haden Church,['Romance'],30.0
Nopachai Jayanama,['Mystery'],5.0
Adam Cooper,['War'],2.0
Fiona Glascott,['Documentary'],6.0
Bill Gates,['Family'],2.0
Scott Coffey,['Family'],15.0
Connor Swindells,['Romance'],2.0
Zach Grenier,['Documentary'],25.0
Dylan Schmid,['Family'],2.0
Peter Firth,['Mystery'],18.0
Theresa Russell,['Mystery'],18.0
Ryan Devlin,['Romance'],3.0
Harris Dickinson,['TV Movie'],10.0
Richard Armitage,['Mystery'],10.0
Olympia Dukakis,['Family'],22.0
Russell Wong,['Family'],17.0
Chris Diamantopoulos,['Action'],7.0
Richard Roundtree,['Romance'],27.0
P.J. Prinsloo,['Mystery'],2.0
Asami,['Thriller'],4.0
Jack Davidson,['Family'],8.0
Vanessa Angel,['Family'],12.0
Johannah Newmarch,['Comedy'],1.0
Bahar Pars,['TV Movie'],3.0
Paul Scheer,['Comedy'],22.0
Louis Gossett Jr.,['Romance'],20.0
Patty Ross,['Romance'],8.0
Adina Porter,['Romance'],6.0
Paul Benedict,['Romance'],14.0
Satomi Korogi,['Romance'],11.0
Dennis Farina,['Mystery'],24.0
Alvin Sanders,['Family'],3.0
Simrat Kaur,['Romance'],1.0
Leonard Nimoy,['War'],18.0
Colton Osorio,['War'],2.0
Nia Peeples,['Romance'],6.0
Julia Ragnarsson,['Romance'],1.0
Ty Olsson,['Mystery'],28.0
Sarah Grey,['Romance'],4.0
Norman Chui Siu-Keung,['Crime'],5.0
Shaun Johnston,['War'],2.0
Laverne Cox,['Action'],6.0
Nick Cheung,['Action'],8.0
Shi Ne Nielson,['Family'],2.0
Robert Plant,['Romance'],4.0
James Fleet,['Thriller'],11.0
William Schallert,['Music'],23.0
Samy Naceri,['Romance'],6.0
Lindsay Wagner,['Mystery'],4.0
Chad Donella,['Romance'],7.0
Maaya Sakamoto,['Comedy'],12.0
Jacob Batalon,['War'],7.0
Andrew McNee,['Crime'],8.0
Tamlyn Tomita,['Science Fiction'],14.0
Michael Ontkean,['Science Fiction'],9.0
Karron Graves,['Family'],2.0
