name,popularity,career_length,number_of_movies,interval,start_date_1,end_date_1,start_date_2,end_date_2,count_interval_1,count_interval_2,avg_budget_0,avg_budget_1,std_budget_0,std_budget_1,avg_revenue_0,avg_revenue_1,avg_imdb_rating_0,avg_imdb_rating_1,avg_order_0,avg_order_1,std_order_0,std_order_1,avg_popularity_0,avg_popularity_1,Popularity (%)
Treach,18.456,31,32,5475,1992,2007,2007,2023,22,10,2797727.272727273,1167500.0,4081027.048002613,692971.4099441621,4801047.764204546,1675139.53125,5.6409090909090915,4.98,6.2727272727272725,6.6,7.634740087150782,5.851495535331118,6.423181818181818,7.082600000000001,61.399763810199175
Roy Dupuis,17.149,34,51,6205,1988,2005,2005,2022,22,29,3773194.35974026,5814485.943842363,3974791.48014374,14145440.942082688,1186759.339935065,1957947.828571429,6.1909090909090905,6.424137931034483,4.409090909090909,4.0,7.190012586340551,9.734403971977695,15.105636363636364,14.371275862068966,61.39280398252554
Dylan Neal,17.442,30,35,5475,1990,2005,2005,2020,8,27,4792475.328947368,10959941.520467836,5673951.894567205,20725587.55943773,36431596.78125,67465919.96527778,5.387499999999999,5.196296296296295,4.75,4.2592592592592595,5.332682251925386,7.69122921636786,10.877,11.561333333333335,61.39032985882128
Anthony Ruivivar,26.754,28,18,5110,1994,2008,2008,2022,9,9,21619842.708333332,24812509.722222224,30278899.627322655,27399935.42847306,30639794.784722224,51702215.80555555,5.811111111111112,5.733333333333334,10.666666666666666,12.666666666666666,6.164414002968976,9.285592184789412,16.130111111111113,16.505333333333336,61.389884782210196
Ashley Scott,17.769,21,30,3650,2001,2011,2011,2022,13,17,37058722.527472526,18946428.571428567,28967238.862882946,27434789.55648655,69144012.9842033,97239798.88182774,5.715384615384616,5.076470588235295,10.0,3.411764705882353,11.44216224859082,8.160585500400234,17.205461538461535,13.373352941176467,61.388608977565355
Josie Davis,17.335,31,29,5475,1991,2005,2005,2022,7,22,89285.78571428571,177556.96022727274,77323.75862542515,414298.1185809296,0.0,0.0,4.957142857142856,4.918181818181818,5.0,2.363636363636364,4.59813626840888,3.5998163405860604,12.172285714285715,12.704954545454546,61.38539435393266
Owen Teale,15.771,33,26,5840,1989,2004,2004,2022,13,13,18764423.076923076,15293269.23076923,29592415.07473869,15974050.934388494,24425401.923076924,10580549.923076924,6.423076923076923,6.161538461538461,5.769230769230769,7.6923076923076925,6.289843414387578,9.024621154499975,15.198,17.54784615384615,61.383001015785545
John Barrowman,16.236,34,21,6205,1987,2004,2004,2021,4,17,11407656.25,8642463.235294119,7847543.322980427,12789832.093693083,30746324.328125,18412935.70220588,6.874999999999999,6.735294117647059,13.25,9.882352941176473,20.656415468323637,9.20921758790153,23.77975,22.756647058823532,61.37106769903266
John Billingsley,26.265,33,42,5840,1990,2006,2006,2023,16,25,14729057.435697116,13260649.083269233,15286485.027090237,39091836.4626586,24645383.744591344,52757938.816923074,5.88125,5.808,10.625,7.8,7.696387139431072,7.435052118176443,31.671,19.67372,61.36446633691033
Joe Lando,15.065,29,27,5110,1994,2008,2008,2023,14,13,1403977.272727273,684265.7342657343,2973747.3241475737,402189.9598177207,0.0,0.0,5.0214285714285705,4.6923076923076925,1.4285714285714286,4.230769230769231,1.9166296949998196,7.1806775569938255,12.324214285714287,10.794076923076922,61.36057235951622
Ray Iannicelli,14.503,37,23,6570,1985,2003,2003,2022,8,15,17161830.35714286,26502380.952380955,13748808.098198686,21691274.977451008,51304550.02008928,166351119.38273808,6.325,6.413333333333333,19.5,18.8,5.852349955359813,12.204917041913886,16.3735,14.156066666666666,61.356802898263226
Larry Sellers,15.411,38,13,6935,1985,2004,2004,2023,11,2,23048951.04895105,110307692.3076923,5761558.789517831,89692307.6923077,19901355.2027972,77516049.07692307,5.763636363636365,7.1,17.272727272727273,26.0,7.770467507766582,4.0,10.128636363636362,12.16,61.34866774582102
Jonathan Bennett,31.591,20,51,3650,2003,2013,2013,2023,12,39,9956761.904761905,4609172.161172159,15911850.436195502,13425977.54073466,27014221.32738096,3743547.731043954,5.341666666666666,4.984615384615385,2.5833333333333335,4.9743589743589745,3.0127045804208694,16.644837775991874,21.64383333333333,20.277051282051275,61.34125727656035
Natascha McElhone,36.096,28,28,5110,1994,2008,2008,2022,18,10,27191751.302083332,11589419.270833334,22392662.805551853,9296231.656033063,41071027.940972224,5028279.41875,6.166666666666668,6.32,2.7777777777777777,1.9,2.839318297595697,1.445683229480096,31.781166666666664,29.9429,61.33516177573771
Mitchell Whitfield,15.657,28,16,5110,1983,1997,1997,2011,10,6,10284375.0,14953125.0,9845222.608104143,12187643.562188646,20040661.5875,26195598.208333332,6.220000000000001,5.883333333333334,5.0,6.0,4.09878030638384,5.259911279353167,16.4147,16.055666666666667,61.328818714479674
Mackenzie Gray,15.915,26,47,4745,1997,2010,2010,2023,22,25,10385337.243401758,23146322.58064516,6659754.832668276,50988705.846859515,27989081.678152487,64491737.17564515,4.786363636363637,5.768000000000001,6.7727272727272725,7.04,6.881674070786041,6.814572620494993,9.832954545454545,10.051400000000005,61.32836586382911
Riki Lindhome,21.24,21,37,3650,2001,2011,2011,2022,16,21,17329657.73809524,16042573.696145128,14415866.013060909,21948167.246961396,52729001.28348215,63370512.66836734,6.2625,6.242857142857141,9.5,13.761904761904765,9.300537618869138,19.58353234809862,19.92575,19.955380952380956,61.31785786496458
Shaun Johnston,17.509,28,30,5110,1990,2004,2004,2018,19,11,2500000.0,2329545.4545454546,6124932.867516096,2968835.633823664,701970.2368421053,353644.0965909091,5.757894736842106,6.4,8.157894736842104,6.7272727272727275,9.756310551016046,4.024717022032482,14.929315789473684,15.084727272727276,61.31441544479894
Priyanka Chopra Jonas,26.731,21,70,3650,2002,2012,2012,2023,40,30,6722811.091898148,18318504.05061728,3073313.2144428943,34785470.37107748,12129686.608796297,34262567.48888888,5.3725,5.999999999999998,3.2,5.6,4.512205669071391,7.477076077362504,25.273099999999996,26.02699999999999,61.3106285644169
Alain Chabat,20.839,36,65,6570,1988,2006,2006,2024,36,29,12647292.789115643,25772840.805066857,8762832.280672824,41798637.167288154,29154480.772817463,73660100.460943,6.336111111111112,6.227586206896552,4.083333333333333,4.793103448275862,4.430795012686148,5.319964417464797,18.033638888888888,18.48072413793103,61.29724133577881
Daniel Gillies,21.962,20,14,3650,2001,2010,2010,2021,9,5,36746031.746031746,19228571.428571425,57815369.11602025,2885714.2857142854,126985036.07936507,45794074.828571424,5.733333333333333,5.84,2.5555555555555554,1.2,2.499382639822665,1.9390719429665315,24.588000000000005,20.72519999999999,61.286312048912464
Landry Allbright,15.59,23,7,4015,1997,2008,2008,2020,3,4,75430000.0,21225000.0,38666391.090972014,12236938.955474118,217080104.38095236,81405039.14285715,6.266666666666666,4.95,23.0,3.25,11.224972160321824,2.384848003542364,14.160666666666666,11.524,61.2839928997688
Shriya Saran,15.632,22,74,4015,2001,2012,2012,2023,53,21,2306707.2817176315,5219657.355500822,2266421.525962229,14323079.322211243,3265681.1528952504,10870023.198686374,5.418867924528302,5.7904761904761894,3.547169811320755,4.714285714285714,4.586962812045531,6.157789160643516,12.589226415094338,12.864190476190474,61.269565257619114
Eric Lloyd,26.345,24,24,4380,1993,2005,2005,2017,21,3,18776309.52380952,9436666.666666666,27570703.14295688,6853565.171175916,46210224.03869048,43456165.729166664,6.242857142857144,5.066666666666667,5.0,7.0,4.918381460447755,3.7416573867739418,20.435809523809528,21.858000000000004,61.26862274505265
Molly Parker,21.208,32,69,5840,1991,2007,2007,2023,44,25,3471258.5763293314,3669853.773584905,5932294.9285758445,6800838.0009866385,2814193.4339622636,2253662.4471698115,6.213636363636365,6.316,5.840909090909091,2.52,5.547084335765878,2.193080025899648,27.336590909090912,27.264719999999997,61.263581151801404
Clémence Poésy,36.765,22,35,4015,2001,2012,2012,2023,19,16,42735006.92520775,25660361.842105266,64157347.322319895,50544480.108485736,231691549.16239607,65710387.4584704,6.468421052631578,6.11875,6.157894736842105,2.8125,8.701259182287396,2.429473965697101,27.069000000000003,26.1929375,61.25861518618499
Ray McKinnon,15.511,34,46,6205,1989,2006,2006,2023,30,16,18835472.222222224,30155937.5,11620263.805579692,32273188.189951275,61731663.79166665,65348158.01041667,6.1800000000000015,6.675000000000001,10.8,5.0,7.807688518377255,2.29128784747792,26.2005,28.7735,61.24736894421712
Bronagh Gallagher,20.412,33,45,5840,1990,2006,2006,2023,21,24,14544653.119868642,9587868.175287357,25242181.14733375,18805889.637095205,82500314.3128079,36493657.65517241,6.557142857142857,6.604166666666667,7.0476190476190474,7.583333333333333,7.797900758269989,6.237765803733114,18.75561904761905,19.50075,61.22165712796263
Alison Doody,17.358,37,24,6570,1985,2003,2003,2022,13,11,14403043.653846154,11023667.045454543,12501117.838925151,19004967.922704343,78247074.0048077,33381890.125,6.184615384615385,6.2,5.0,4.818181818181818,3.8430756913220914,4.608651583867846,11.628846153846156,11.346909090909092,61.21483013004281
Nick Cheung,17.504,33,69,5840,1989,2005,2005,2022,34,35,385311.90094339626,2048288.5630053913,807194.7900505279,4582356.268166359,3366321.2271087677,8902260.527291104,5.744117647058823,5.7,1.9705882352941175,1.1142857142857143,3.0533038433574853,1.4691383008208507,12.957735294117647,12.269314285714284,61.20958487718407
Chris Cox,22.521,30,20,5475,1991,2006,2006,2021,2,18,12500000.0,6555555.555555556,12500000.0,10748241.314653514,39328406.5,57469859.38888889,6.4,6.255555555555556,24.5,13.22222222222222,24.5,11.048154976966142,13.803,9.890555555555556,61.20061586744624
David Gallagher,14.693,24,19,4380,1993,2005,2005,2017,11,8,9661363.636363637,10192187.5,8706630.2689672,15245183.585598232,31688567.058712125,49302214.3671875,5.281818181818182,5.7125,4.181818181818182,5.125,4.763844547845054,6.009107670860957,14.104454545454546,14.74,61.19185880990896
Jessica Hecht,23.984,25,38,4380,1995,2007,2007,2020,14,24,13309253.246753247,12019412.87878788,13848574.809362369,8730899.237132814,27371229.706168823,20171297.069365527,6.328571428571428,6.191666666666666,8.428571428571429,10.833333333333334,8.86174995386904,11.04033010778613,23.6955,24.03825,61.18986757193287
Sally Phillips,24.282,37,50,6570,1986,2004,2004,2023,7,43,9786777.310924368,9513208.618331052,7731129.780191597,17915114.191887297,65982457.11344539,31936490.491792068,5.857142857142857,6.258139534883721,7.428571428571429,5.488372093023256,2.258769757263128,5.625407863345435,18.419285714285714,22.183279069767444,61.17579825837572
Julie Warner,22.421,32,24,5840,1988,2004,2004,2020,12,12,10276041.666666666,3067708.3333333335,12430004.764527673,2731675.2545243287,16917005.161458332,6232580.848958333,5.925,5.541666666666667,5.0,3.0,5.8594652770823155,2.7386127875258306,17.993000000000002,14.967916666666667,61.173010569135975
Karen Robinson,30.773,28,52,5110,1994,2007,2007,2022,36,16,3182484.5679012337,1269965.2777777778,6713122.725411942,2310992.630749996,2315350.7303240746,809012.4262152778,5.944444444444444,6.393750000000001,11.416666666666666,6.875,7.54753454962465,4.998437255783052,14.997277777777777,13.563624999999998,61.17201626907151
Chad Donella,17.49,27,18,4745,1996,2009,2009,2023,11,7,15039772.727272728,17750000.0,16464520.927745374,13807752.092833318,32496227.670454547,102079446.03571428,6.245454545454544,6.271428571428572,5.454545454545454,12.714285714285714,7.21568539381252,15.002040677514373,15.347272727272726,12.775428571428572,61.16003754261541
Cooper Thornton,17.891,21,17,3650,1999,2009,2009,2020,8,9,39101562.5,28645833.333333332,18240765.46919958,22348273.14357868,117961252.21875,115488179.30555557,6.7625,6.377777777777777,28.125,22.333333333333332,22.6408784061043,12.944325225965066,18.171375,19.537333333333336,61.15974093337712
Marianne Jean-Baptiste,26.045,32,31,5840,1991,2007,2007,2023,16,15,23777343.75,27697916.666666675,25097335.438935347,28115234.415704235,42636394.8828125,63549603.75833333,6.3625,6.126666666666667,4.5625,6.933333333333334,3.408972535823661,6.546924638501823,22.00725,25.336933333333334,61.15642857479208
Michael Nyqvist,16.674,32,70,5840,1987,2003,2003,2019,24,46,5084719.6328125,10320760.61080918,4116885.820739244,21772867.598591473,15161018.348958334,34430842.04891305,6.091666666666666,6.319565217391304,6.875,4.869565217391305,6.930082370842836,6.4356638644495305,15.506916666666667,13.537260869565218,61.14785021841142
Lynn Collins,26.447,20,29,3650,2002,2012,2012,2022,20,9,43150384.61538462,10114957.264957264,57786647.38480967,14400027.359355224,81022486.56442308,9151886.39423077,6.295,5.966666666666665,8.65,4.111111111111111,9.133865556269154,5.877347180194753,22.894900000000003,21.716111111111115,61.146019211735215
Arianna Huffington,14.42,24,10,4380,1998,2010,2010,2022,6,4,41400000.0,20700000.0,24529641.932432145,0.0,51245497.76666666,23651768.2,5.800000000000001,8.1,21.5,5.75,17.67059704707229,4.763139720814412,18.4295,5.53525,61.14246152045544
Jimmy Kimmel,17.22,24,64,4380,1999,2011,2011,2023,22,42,16865113.636363637,17444880.95238095,18026149.471249092,26662851.171154093,55778295.88068184,67215808.99999999,6.645454545454545,6.735714285714287,17.318181818181817,14.285714285714286,22.62819312200915,14.2298909313588,9.690454545454545,10.351785714285713,61.14234467495221
Scott Gibson,19.809,26,30,4745,1997,2010,2010,2023,15,15,15104168.541666666,2241673.4166666665,17231415.704176657,4483815.870695875,26575086.025,6409631.325,5.819999999999999,5.253333333333333,15.133333333333333,8.866666666666667,11.59233463208435,12.33891765467656,23.573666666666668,15.829933333333331,61.1379955962402
Bill Dow,19.699,31,40,5475,1988,2003,2003,2019,24,16,8443576.38888889,8893229.166666666,6831918.57169874,15073351.962946778,31228474.401041668,39095355.21484375,5.8500000000000005,5.331250000000001,15.333333333333334,9.875,6.877903427321116,6.163146517810525,12.108166666666667,12.198125,61.136440662090386
Billy Boyd,20.657,24,38,4380,1998,2010,2010,2022,22,16,28911157.02479339,7467329.545454545,37991936.046965025,6623581.677811444,204977235.03099173,65375978.05681818,6.5590909090909095,5.59375,6.7727272727272725,4.4375,7.7279411475609265,4.527261175368613,22.02677272727273,22.189375,61.13552656806106
Josh Hopkins,23.896,24,26,4380,1995,2006,2006,2019,11,15,25093636.363636363,10145333.333333334,32032230.153316543,10263180.38210162,50531246.06818182,12265713.833333334,6.145454545454545,5.72,5.454545454545454,7.666666666666667,2.7423823870906103,12.332432399526416,10.484090909090908,9.770666666666669,61.13142684306801
Gustaf Skarsgård,22.572,34,34,6205,1989,2006,2006,2023,9,25,8226543.209876544,16851111.111111112,3634990.7523121582,23982432.266294584,32669979.553240743,68672180.80166668,5.822222222222222,6.5,6.444444444444445,5.2,4.57313680605704,9.633275663033835,23.24377777777778,23.13264,61.09650639716599
Vanessa Paradis,17.007,34,40,6205,1989,2006,2006,2023,12,28,5101909.722222223,2692299.107142856,8387624.955443642,4923049.426361321,3136279.100694444,4385633.22544643,6.366666666666666,5.989285714285715,7.5,5.071428571428571,15.239750654128173,7.610746966478068,7.070333333333333,7.776571428571428,61.090808156730034
Dot-Marie Jones,16.602,27,24,4745,1995,2007,2007,2022,7,17,10928571.42857143,5235294.117647059,15974499.369371196,4690196.744458606,45398583.39285714,10082469.643382354,5.442857142857142,5.776470588235294,12.571428571428571,10.764705882352942,8.48287590817344,7.666039791832899,14.651285714285716,12.699411764705882,61.08267510706058
Bug Hall,20.442,26,27,4745,1994,2007,2007,2020,14,13,3802759.74025974,3137237.762237762,6107260.01358245,2395946.093537695,6989880.696428572,2904278.528846154,5.207142857142856,5.107692307692308,2.5,4.0,2.97008898375597,5.3923022056375025,16.2835,16.530846153846152,61.077332214317565
Thure Lindhardt,23.003,35,50,6205,1987,2004,2004,2022,10,40,6500315.1823529415,13011043.59852941,9717309.08928724,33672187.231583714,25234997.88566177,52569584.04954044,5.55,6.220000000000001,5.6,2.9,6.974238309665077,3.59722114972099,11.8189,13.47305,61.07608595841372
Naomie Harris,21.274,20,41,3650,2002,2012,2012,2022,24,17,56578125.0,80870588.23529412,68104376.05918916,82675928.38878858,208715773.74499995,260286774.0870588,6.4624999999999995,6.847058823529411,4.583333333333333,4.764705882352941,4.654000668481068,4.646686507795646,19.761,19.491529411764706,61.05619204439006
Michael Cudlitz,22.176,31,31,5475,1992,2007,2007,2023,17,14,14500726.029411765,13025083.0952381,19352171.278065957,20115672.715408467,23195398.13504902,16553660.625892855,5.841176470588235,5.699999999999998,10.235294117647058,6.142857142857143,10.406612217944478,4.657668681971745,15.892411764705882,16.20235714285714,61.05223639133839
Melissa George,32.537,24,28,4380,1997,2008,2008,2021,17,11,13146446.078431372,4767045.454545455,10029901.596928537,4166047.001098059,24859130.857843135,10958133.90530303,6.364705882352942,5.754545454545455,4.470588235294118,5.0,4.538950993849512,11.816783134015942,49.74376470588235,28.239909090909094,61.04790991420131
Eli Gabay,17.693,29,22,5110,1993,2007,2007,2022,11,11,7840909.090909091,2386363.636363636,12329414.536380766,1803921.34845313,8710002.107954545,3684358.784090909,5.3,6.263636363636363,14.0,11.727272727272728,8.570562726831037,6.496025485436308,12.144272727272726,6.247181818181819,61.043295516695856
Steven Culp,15.147,25,23,4380,1992,2004,2004,2017,13,8,18589098.214285716,18407083.70535714,20129590.793979827,6487539.047983748,20096385.835851647,31015912.24776786,6.338461538461539,5.975,9.307692307692308,10.0,8.990461743807373,9.205976319760984,15.129538461538456,16.11425,61.03136179248771
Adrian Martinez,16.172,25,49,4380,1998,2010,2010,2023,20,29,27357443.18181818,33400698.798328113,23682485.467223663,36249050.10795867,59509612.44232955,87733201.70278212,5.984999999999999,5.955172413793104,14.3,10.655172413793103,13.138112497615476,9.433161835336696,9.97655,11.759896551724138,61.02165443781416
John Doman,16.663,25,35,4380,1995,2006,2006,2020,20,15,19865131.578947373,12630263.15789474,20784496.4582463,14902089.693702372,53536571.04835525,13168003.619517546,6.08,6.586666666666668,11.6,7.933333333333334,11.833849753989613,6.913432979031152,11.42845,11.1056,61.01832020457203
Dean O'Gorman,17.206,33,19,5840,1990,2005,2005,2023,10,9,34122916.66666667,101219907.4074074,21111380.903338213,106672992.48418763,147230316.2,388524445.5277778,6.05,6.7444444444444445,1.9,8.11111111111111,2.467792535850613,5.020943790086668,11.7403,17.901333333333337,61.01509113637676
Kathleen Robertson,23.696,24,34,4380,1991,2003,2003,2015,17,17,6352879.901960784,2952205.882352941,10824583.444007965,3186082.038398662,18436888.727941178,4844285.205882353,5.758823529411765,5.494117647058824,7.176470588235294,2.5294117647058822,7.048030965058899,2.6814756047156427,22.62035294117647,22.74864705882353,61.01487809103778
Tim Blake Nelson,23.315,31,78,5475,1992,2007,2007,2023,28,50,25102764.97695852,22440193.5483871,24560293.218602087,26349003.27239137,69303327.30904377,37691163.76548387,6.453571428571428,6.216,9.928571428571429,5.72,7.823629827226579,4.6391378509373915,14.553714285714287,14.50306,61.00952729188544
Jeff Anderson,14.599,39,26,6935,1983,2002,2002,2022,8,18,5248721.484375,3840982.725694445,6983493.868620109,5134611.078125469,11107046.33125,8610822.851388888,6.3,6.522222222222222,9.25,4.5,12.636751956100111,4.924428900898052,9.44875,8.665722222222222,61.00590373907253
Martin Henderson,34.543,23,23,4015,1999,2009,2009,2022,14,8,29247066.326530613,18785044.64285714,28532318.38180808,14091856.657563554,45552699.02678572,59321747.46875,6.149999999999999,6.275,4.142857142857143,3.625,6.277592155062809,3.159806164941134,37.99078571428572,39.310875,61.00422273704092
Dennis Farina,17.521,33,63,5840,1981,1997,1997,2014,37,26,10431719.019551467,16778153.130114567,9560675.652099632,18451946.626963075,17237777.391388725,43347809.41888297,6.151351351351352,6.353846153846154,5.621621621621622,3.1923076923076925,5.915400657428953,2.587235393668021,15.88251351351351,17.649538461538462,61.0
Kieran Culkin,21.36,31,28,5475,1990,2005,2005,2021,16,12,13851562.5,14322048.611111114,5819470.01732564,21483001.20116663,92577816.59895834,16820846.968749996,6.525,6.325,7.8125,5.75,9.805730148744662,10.247967278115857,38.543,32.80083333333332,61.0
John Cho,20.789,26,65,4745,1997,2010,2010,2023,32,33,26832940.051020406,30296413.110698827,30082871.53699251,44829822.301502496,92072177.93415178,83181664.0612245,6.0718749999999995,6.251515151515152,9.625,5.424242424242424,8.953874859523111,6.11025121256274,17.271375,13.849545454545453,61.0
Michael Fassbender,134.613,20,51,3650,2003,2013,2013,2023,25,26,40403498.40357143,59002197.80219781,34726629.52444358,66336553.03318888,105113547.03142856,115695146.79120876,6.856,6.553846153846154,2.92,2.9615384615384617,4.039009779636588,9.605610416797568,86.25124,90.86084615384615,61.0
Evangeline Lilly,57.861,20,20,3650,2003,2013,2013,2023,8,12,48237500.0,147979166.66666666,49443855.470118836,94076589.9376968,221740299.9609375,672950961.0625,6.025,7.091666666666668,18.5,6.083333333333333,17.783419243778738,6.537817338803185,52.342625,49.14358333333333,61.0
David Boreanaz,22.204,22,15,4015,1993,2004,2004,2015,5,10,3893333.3333333335,3969999.999999999,3053333.333333333,3004124.941920137,7130134.5200000005,2687443.42,5.18,5.78,20.0,1.8,21.372880011828073,1.98997487421324,17.0998,15.961999999999994,61.0
Bryce Dallas Howard,32.04,22,41,4015,2000,2011,2011,2022,18,23,67068333.333333336,53324782.60869565,62935835.21465864,42850841.75466308,251423245.70555556,325648418.5347825,6.472222222222222,6.817391304347827,8.38888888888889,4.3478260869565215,14.579814390256177,8.524178887663297,34.11694444444444,32.07591304347825,61.0
Simon Pegg,23.857,24,81,4380,1999,2010,2010,2023,33,48,41481060.60606061,63691666.666666664,38966930.74247382,64746157.65090278,141481733.616317,244394328.82660255,6.912121212121212,6.797916666666666,9.969696969696969,6.979166666666667,12.51782934151621,12.74998297929147,28.173333333333336,28.027187499999997,61.0
Marcia Gay Harden,24.456,35,91,6205,1988,2005,2005,2023,39,52,18379881.966837607,12888042.03102564,21571864.119893312,11522911.420049712,38628848.90632479,46927578.85179488,6.21025641025641,6.201923076923077,3.5128205128205128,5.461538461538462,3.720158494499208,8.826231747688553,19.507769230769227,20.555173076923076,61.0
Ryan Phillippe,41.752,29,49,5110,1994,2008,2008,2023,26,23,20129115.675990675,7406192.358366267,18138163.113461345,7894563.939812327,32134432.88986014,13372219.788537549,6.365384615384615,5.7,5.961538461538462,2.608695652173913,9.435940983734517,3.186099297488915,40.944,30.762782608695648,61.0
Alyson Hannigan,41.332,35,24,6205,1986,2003,2003,2021,15,10,13550000.0,12593750.0,14055492.698585846,14482809.044260023,71729175.45,48751906.08125,5.8933333333333335,5.260000000000001,9.533333333333331,2.7,12.60088180335893,3.4655446902326914,56.06440000000001,48.372,61.0
Lily Collins,32.093,24,20,4380,1999,2011,2011,2023,3,17,73000000.0,29095588.23529412,42245315.32213562,21857483.71855554,278569753.0,44644122.61029412,6.866666666666666,6.341176470588235,7.0,1.0588235294117647,5.715476066494082,1.10988013318313,41.306,32.784882352941175,61.0
Miranda Richardson,41.028,38,90,6935,1985,2004,2004,2023,52,38,16441695.0535343,26887885.61024182,15505291.197446795,46198247.590337425,38569027.17151768,75197845.62660031,6.575000000000001,6.473684210526317,3.4615384615384617,10.18421052631579,4.90079090344507,19.12129601305405,36.65144230769231,36.12136842105263,61.0
James McAvoy,30.598,25,50,4380,1997,2009,2009,2022,19,31,35207625.40150928,54101873.86444498,37752843.979926445,59979703.693437055,141763017.8645511,169287940.57922196,6.5315789473684225,6.577419354838708,5.7368421052631575,7.193548387096774,7.642279249868064,19.722951023778577,32.98657894736842,34.26251612903226,61.0
Ving Rhames,30.521,38,105,6935,1985,2004,2004,2023,46,59,32463651.07474352,37906065.51133117,27114078.0489856,54068909.45769832,83256937.4010595,125998992.30597742,6.4,5.57457627118644,4.521739130434782,5.593220338983051,3.8433405444538375,9.89627329971425,31.881739130434777,30.94550847457627,61.0
Nadine Ellis,21.608,22,27,4015,2000,2011,2011,2022,12,15,70242187.5,28889772.727272738,53958190.74496523,2871191.670091872,179956561.55208334,74481705.85227272,6.141666666666666,5.819999999999999,41.416666666666664,5.466666666666667,16.499789560947605,5.942689252817747,29.600916666666663,10.801133333333333,60.99803239103711
Paz Vega,35.242,24,49,4380,1999,2011,2011,2023,25,24,15306151.515151516,15801767.676767675,16764467.700688254,28568921.101795573,30174785.30227273,41760870.65909091,5.843999999999999,5.483333333333333,3.16,5.125,5.349242937089322,6.559423882222178,24.01572,24.78316666666667,60.977184524943134
Fred Armisen,22.856,21,87,3650,2002,2012,2012,2023,35,51,25241911.468812883,14340700.082850045,24131711.708136592,20697299.94801414,61451065.7525151,64079222.37061586,6.28,6.272549019607844,10.885714285714286,6.647058823529412,12.356077575882424,8.18133583562998,18.012057142857145,15.31356862745098,60.97172416765304
Vanessa Lengies,29.089,23,18,4015,2000,2011,2011,2023,9,9,6555555.722222222,33194444.444444444,6050456.38825477,59017979.57894057,39780830.32638889,171360923.14583334,5.655555555555555,6.2555555555555555,9.77777777777778,9.77777777777778,11.242555836125302,20.595456768573325,26.025,15.952777777777776,60.96252940919209
Timothy Omundson,15.074,24,17,4380,1997,2009,2009,2021,8,9,61593750.0,18013888.888888888,46558189.81728671,10471968.940349964,107355077.1875,38170694.11111111,6.175,6.222222222222222,21.75,2.2222222222222223,16.64894891577243,1.8121673811444543,13.5945,10.735333333333331,60.951896434619485
Chad Lindberg,29.073,24,30,4380,1997,2009,2009,2021,17,14,24068492.64705882,24694791.66666666,32238807.764716204,29449325.75734127,75193624.05808823,82007674.15892856,5.976470588235294,5.757142857142858,4.647058823529412,9.071428571428571,4.1719113474110925,7.932431492786756,8.22670588235294,8.68842857142857,60.94291990447203
Joel Kinnaman,47.973,21,39,3650,2002,2012,2012,2023,17,22,23992308.30035166,46898152.66156126,17962029.334019076,49177721.11041673,56880003.01854221,89742246.54273714,6.311764705882352,6.3136363636363635,6.117647058823529,2.590909090909091,14.636305998686868,3.9040665385198143,49.12629411764706,46.043,60.941485166320234
Gina Bellman,16.209,31,15,5475,1985,2000,2000,2016,7,8,9209285.714285716,3406875.0,7417535.25449665,1166300.96574955,1020320.4285714288,426683.975,6.057142857142858,5.4875,6.857142857142857,4.875,7.4148224413491315,3.7228181529588578,14.89842857142857,14.17925,60.94046169756163
Mark-Paul Gosselaar,20.684,35,27,6205,1988,2004,2004,2023,19,7,1921441.387559808,3658847.402597402,2867490.9789330633,3856224.757775978,1495844.4096889957,1191931.4886363635,5.6421052631578945,6.128571428571428,2.1052631578947367,2.5714285714285716,2.845027737208333,1.3997084244475304,17.04063157894737,17.10571428571429,60.930165950542495
George Hearn,18.977,38,29,6935,1975,1994,1994,2013,14,15,6776798.901098899,20508359.487179484,8103143.473638427,28362642.380734265,14783564.05357143,23985991.975,7.042857142857143,6.819999999999999,5.857142857142857,8.2,4.453844933748541,8.328265125462805,6.540142857142857,7.491466666666666,60.9298497475707
Lance Bass,21.74,24,30,4380,1999,2011,2011,2023,16,14,21693080.35714286,8745535.714285716,26451818.827033635,683035.7142857147,43112625.170758925,20133716.477040816,5.800000000000001,6.299999999999999,11.6875,6.285714285714286,12.438442175369069,6.3293936905359205,11.911625,8.629428571428573,60.91989341951732
James Fleet,17.5,37,49,6570,1986,2004,2004,2023,26,22,3659324.009324009,6854476.58402204,3223701.135299538,15952043.2208398,25031337.984557107,16674822.92527548,6.653846153846154,6.550000000000001,6.923076923076923,10.045454545454543,6.450540090226655,9.251423835021644,19.394692307692303,18.611954545454548,60.9196561941911
Ivan Sergei,17.012,33,38,5840,1990,2005,2005,2023,16,22,4484375.0,3642045.4545454546,5477738.149489715,10809053.934201607,23808255.46875,14903482.059659092,5.625,5.177272727272729,7.4375,2.8181818181818183,8.67445063101981,2.9019799453658854,19.309,18.47172727272728,60.91693307529779
Tamio Ohki,14.741,36,29,6570,1980,1998,1998,2016,16,13,269531.25,115384.6153846154,710797.9773806601,91219.54788947248,1819601.55859375,6874049.490384615,6.45625,6.946153846153846,8.25,9.615384615384617,3.5443617196894563,8.353151975691217,11.248375,9.820846153846151,60.91639120020375
