name,popularity,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0,Popularity (%)
Diane Guerrero,23.432,11,13,19461538.46153846,3846153.846153846,13323467.750529826,5.907692307692306,2.769230769230769,1.8461538461538465,16.636076923076924,49.500370542377134
Rosabell Laurenti Sellers,23.209,12,17,405.7647058823529,735294.1176470588,2389423.060187047,6.0588235294117645,9.764705882352942,8.488950685274606,24.533352941176467,49.49896974895472
Chelsey Reist,19.066,10,19,0.0,431578.94736842107,1097870.0103185195,5.5473684210526315,5.2105263157894735,5.4151731018492555,11.944631578947368,49.49703530926287
Sheila Atim,15.791,6,13,81002054.38461539,20076923.076923076,53623274.9960479,6.553846153846154,2.8461538461538463,2.8513466142847137,13.391846153846153,49.494380617188256
Colby Minifie,15.105,14,16,360138.1875,518750.0,1520369.5068962676,6.3125,12.9375,19.82255265474152,18.126624999999997,49.491725922895704
Diana Kaarina,18.012,13,22,66817.0,0.0,0.0,6.1863636363636365,4.5,4.377109880856421,10.333000000000002,49.48982450472549
Gwilym Lee,22.724,9,8,148300742.375,19000000.0,35028559.77627399,6.7375,6.5,9.151502608861565,13.789625,49.488869409534885
Arden Cho,21.077,13,11,18700516.363636363,5138636.363636363,14862366.153676556,6.045454545454546,9.0,12.350929298860654,13.316181818181816,49.488645341808294
Christina Chong,19.168,13,7,42497673.14285714,15771428.57142857,20732976.78893729,5.428571428571429,12.571428571428571,8.398250546685183,15.528857142857143,49.488353831360435
Aura Garrido,16.843,13,21,23478.0,820694.3333333334,2302903.6018173583,5.861904761904762,1.380952380952381,1.0900498230723423,15.621999999999996,49.48818558554783
Lina Esco,28.754,16,9,1166666.6666666667,1659666.6666666667,3433293.3331003212,5.655555555555556,6.333333333333333,6.48074069840786,20.379333333333335,49.487775197540465
Danielle Campbell,21.958,15,11,7002658.363636363,2636363.636363636,5943257.864974964,5.6090909090909085,4.181818181818182,3.5628941713209863,19.625909090909097,49.486791187062636
Jess McLeod,17.991,18,16,11214717.3125,5406250.0,14052600.682347022,5.14375,9.5625,13.665507445755535,10.5778125,49.48417616039968
Yoon Jin-seo,18.509,16,19,2148338.6842105263,157894.73684210525,669890.6348083082,6.389473684210526,3.631578947368421,6.062920316982823,12.254052631578949,49.483959471583084
Tobias Santelmann,15.806,12,16,23784500.4375,14347563.25,33577031.65991983,6.28125,4.9375,7.0041840174284395,18.9621875,49.48326973672696
Natsuna Watanabe,15.373,13,16,0.0,625000.0,2420614.5913796355,5.893750000000001,7.125,8.402938474129154,14.620625,49.483007149849485
Jennifer O'Dell,16.407,16,12,0.0,562446.0,1220768.5006077115,4.791666666666667,6.0,4.672615256292062,12.077,49.47847092803184
Valorie Curry,23.412,8,9,97213405.33333331,13888975.777777778,37548290.63605995,5.98888888888889,6.222222222222222,8.866638819226669,19.856333333333332,49.47640193316859
Katy O'Brian,33.069,8,7,68010168.57142857,28571428.57142857,69985421.22237651,6.0,6.571428571428571,6.586938219084859,14.196428571428571,49.473067588316916
Qin Lan,15.347,14,11,20971172.545454547,1090909.0909090908,3449757.447456414,5.272727272727273,6.2727272727272725,5.925152995200118,18.644272727272728,49.47056780396246
Maya Hawke,18.175,4,14,30143520.85714286,12500000.0,26709415.140411764,5.892857142857143,7.214285714285714,10.15014828483218,25.99714285714287,49.470259870242465
Leah Pipes,14.48,18,14,1943294.2857142857,1785714.2857142857,3643557.355673386,5.3999999999999995,1.5714285714285714,2.258769757263128,10.044285714285712,49.469050685121594
Alissa Skovbye,22.066,12,19,2257802.0454545454,1540909.0909090908,3749988.980700063,6.295454545454546,6.545454545454546,6.3369570610339805,14.18172727272727,49.46829584046909
Synnøve Macody Lund,33.668,12,5,31910062.8,11200000.0,16678129.391511507,6.239999999999999,3.4,3.006659275674582,30.419599999999996,49.46692207364154
Alyvia Alyn Lind,17.281,8,13,18802829.076923076,4461538.461538462,10755073.111473303,5.607692307692307,4.384615384615385,4.498520466834907,25.377461538461542,49.46510212259474
Grace Huang,14.312,8,12,34185704.416666664,16666666.666666666,45200172.07440205,5.258333333333334,10.5,11.086778913041726,7.477250000000001,49.46284170322718
Sasa Handa,15.861,15,19,0.0,1315.7894736842106,5582.421956735902,4.942105263157895,1.5263157894736843,1.7582413777357964,12.183105263157897,49.45957995787183
Debs Howard,19.876,8,22,1850457.4545454544,363640.1818181818,1666390.328698194,5.990909090909091,5.7727272727272725,5.624070171082167,13.448409090909088,49.45827632886012
Emily C. Chang,16.267,10,10,19880207.4,12500000.0,37500000.0,5.83,7.8,10.961751684835775,9.226100000000002,49.45814144690251
Karissa Lee Staples,16.987,13,14,102092.78571428572,514285.71428571426,1799546.4281142554,5.292857142857144,3.357142857142857,6.376375401849089,13.02142857142857,49.45454224204702
Adriana Louvier,18.126,18,12,470417.9166666667,8333.333333333334,27638.539919628336,5.616666666666667,4.166666666666667,5.241395064505462,18.70925,49.45421800273481
Maiara Walsh,23.97,11,19,0.0,326315.7894736842,1054235.6199551746,5.131578947368421,2.3157894736842106,3.0616925415261025,9.73742105263158,49.4531294134729
Paul Fitzgerald,14.699,13,7,96163180.85714284,30714285.714285713,49456226.78032503,5.928571428571428,10.0,7.151423434733616,11.148,49.45306206189537
Débora Nascimento,14.272,14,9,18236403.222222224,16692222.222222222,47131471.386555806,6.066666666666667,9.333333333333334,8.51143022320247,8.57711111111111,49.45107146238989
Amara Karan,14.183,16,9,19827092.444444444,9833333.333333334,14970341.048590412,5.933333333333334,5.555555555555555,4.085505846855608,10.883888888888889,49.44289463918567
David Lafontaine,14.19,6,12,4940334.583333333,2505970.0,8289785.404333456,5.8999999999999995,9.166666666666666,18.58688306904152,11.054333333333334,49.44111324124449
Lindsay Hartley,21.374,9,24,442291.6666666667,0.0,0.0,4.925,2.4166666666666665,2.5317429218272185,9.423,49.437937309968135
Jae Head,23.33,12,7,134108278.42857143,25571428.57142857,51773841.00339571,6.214285714285714,3.5714285714285716,2.3819045715047236,15.14542857142857,49.43701937168046
Em Haine,30.404,9,11,72612405.63636364,5275417.7272727275,16672979.015309796,6.036363636363637,7.636363636363637,6.718667715237047,17.423909090909092,49.43499462224628
Chelsea Kane,19.995,14,9,2888888.888888889,2777777.777777778,6285393.61054709,4.922222222222222,5.666666666666667,5.312459150169742,15.091555555555557,49.43351419544951
Montrose Hagins,16.783,16,12,37032422.916666664,5833333.333333333,9847447.497814966,5.8,18.5,14.603081866510234,8.252999999999998,49.43278277478075
Katharine McPhee,22.152,14,15,5407286.266666667,3533333.3333333335,9024903.816046404,6.333333333333332,9.2,9.26066952223218,14.898400000000002,49.43096688351533
Italia Ricci,28.896,13,10,1977986.3,1660000.0,2966546.814058393,5.84,4.0,4.9396356140913875,36.328,49.42449335663153
Miriam McDonald,17.482,16,12,0.0,2583250.0,5544650.832484104,5.75,5.666666666666667,5.265189666310437,10.404749999999998,49.423553498653206
Shameik Moore,15.267,12,11,97881196.27272728,27363636.363636363,42563904.31355215,6.545454545454546,3.363636363636364,3.772453440226624,13.61290909090909,49.42248975314797
Lindsay Pulsipher,17.584,17,17,0.0,5061.470588235294,20146.101342640923,5.870588235294116,2.823529411764706,2.994805190907731,12.47,49.421862772014634
Shanola Hampton,15.596,16,11,2927925.363636364,2000000.0,5720775.535473553,5.663636363636364,6.363636363636363,6.153679273007436,14.132636363636363,49.420051053000535
Marlyne Barrett,28.039,17,8,50052625.0,14062500.0,23911866.17037658,6.075,15.25,12.018215341721914,20.394,49.41921104962118
Bridget Regan,30.596,9,10,50762499.8,8800000.0,19645864.704817653,5.99,11.1,17.41522322567242,52.3321,49.41902581283094
Noa Tishby,18.021,6,5,53034486.6,33260000.0,48490518.66086812,5.0600000000000005,7.6,4.317406628984581,21.815800000000003,49.41659763261649
Ryusei Yokohama,16.466,9,27,18311.185185185182,0.0,0.0,6.3999999999999995,4.888888888888889,8.837350588954745,15.875740740740738,49.41620876317946
Eric Winter,37.77,15,12,30639666.666666668,5833333.333333333,11473399.18633048,6.3500000000000005,5.666666666666667,7.951240294584375,25.61766666666667,49.411772423522905
Meaghan Rath,19.263,19,10,0.0,201853.9,605561.7000000001,5.5600000000000005,5.7,5.657738063926255,13.5531,49.410780576378656
Anja Savcic,14.213,14,11,1395018.2727272727,2145454.5454545454,5080508.857184866,5.163636363636363,7.272727272727272,4.900666171615838,17.34654545454545,49.40896429235031
Hannah Fierman,14.419,11,19,82568.36842105263,102578.94736842104,314749.24284670834,4.973684210526315,4.526315789473684,4.197347797342502,9.102315789473684,49.40748347089424
Raegan Revord,55.086,0,2,7150752.5,6000000.0,6000000.0,5.3,6.5,5.5,64.5495,49.40212532451087
Ximena Romo,15.469,13,18,29976.88888888889,111111.11111111112,458122.8472908512,5.655555555555555,2.7777777777777777,2.916534388534819,16.423166666666663,49.40148570306576
Wynn Everett,17.737,14,8,14947431.75,11875000.0,24740844.26611186,6.0875,6.25,3.6996621467371855,18.67675,49.39844949031444
Son Ye-jin,19.721,18,21,8835476.285714285,819047.619047619,2866492.6382866353,6.609523809523809,0.5714285714285714,0.9547589359887344,22.02828571428571,49.398389743253524
Heather McDonald,14.19,17,9,12565163.888888888,4111111.111111111,11627978.179512115,5.777777777777778,7.0,6.79869268479038,4.758111111111111,49.39782973822915
Sonia Rockwell,22.564,13,7,4866145.714285715,3000000.0,6948792.289723034,4.571428571428571,15.142857142857142,12.088111886460672,12.258571428571427,49.397770808698645
Thomas Turgoose,15.565,18,15,28260523.0,8108732.666666667,25828019.877758212,6.506666666666666,3.533333333333333,4.240545038343801,10.024066666666666,49.39689095106442
Anna Enger Ritch,17.021,12,6,16134801.833333334,17666666.666666668,19644054.797543425,5.733333333333333,9.0,5.066228051190222,32.29866666666667,49.396506711303935
Crystal Reed,24.065,13,9,23569385.777777776,6666666.666666667,15634719.199411431,6.1,4.555555555555555,4.855949640758257,16.679111111111112,49.39277703383825
Jaz Sinclair,28.321,7,6,21335172.166666668,5333333.333333333,5374838.498865699,5.666666666666667,4.5,3.5,51.23466666666667,49.38570943688267
Suzu Hirose,14.654,10,25,3360515.08,0.0,0.0,6.512,3.12,5.530424938465398,13.45252,49.385651485734385
Lyna Khoudri,14.908,7,22,4346088.090909091,3368181.8181818184,8146855.855517421,6.277272727272727,2.863636363636364,3.671703277591707,14.743727272727272,49.38481172526906
Kalpalatha,15.838,8,27,13877586.407407409,2107793.703703704,7386653.294100986,6.514814814814815,10.925925925925926,5.054707566922702,10.43451851851852,49.38411192190992
Donald Cerrone,19.214,8,22,9508572.545454543,2818181.8181818184,12914531.503966458,6.072727272727272,7.590909090909091,9.247403030576605,9.554590909090908,49.3777789194374
Nazanin Boniadi,18.622,15,15,86957387.6,35800000.0,46564936.73713445,6.879999999999999,15.666666666666666,19.129964860280207,15.162333333333333,49.37479938875715
Olivia DeJonge,14.353,11,10,38729663.4,9000000.0,25377155.08089904,6.13,1.3,1.7916472867168918,10.3011,49.37292615143882
Aubrey Peeples,16.384,13,11,8614369.545454545,2954545.4545454546,4544999.977270454,4.945454545454546,3.727272727272727,5.100640050583832,12.557181818181816,49.37232318419253
Hilarie Burton,20.499,15,17,2241493.8235294116,1847058.823529412,4806627.489214159,6.2705882352941185,2.588235294117647,2.702043312436671,15.911176470588236,49.368945462779955
Ryan Guzman,14.868,8,15,18986413.933333337,6466666.666666667,13235642.115976928,5.506666666666667,5.8,11.41461052043973,22.8522,49.36768013918774
Sami Gayle,16.36,7,7,54605124.571428575,27142857.14285714,42414379.5408672,6.1000000000000005,6.0,7.0710678118654755,25.956285714285713,49.364209243341485
Diane Farr,17.915,19,13,1113.3076923076924,307692.3076923077,747777.7728932146,5.346153846153846,2.3846153846153846,1.6888075692384732,12.941,49.3606121068896
Erin Agostino,22.127,12,15,0.0,210000.0,785748.0512225277,5.493333333333334,2.8666666666666667,3.5188381921057723,17.368666666666666,49.35965240739925
Tamzin Merchant,18.046,17,13,12179014.0,2769230.769230769,7586971.0805772,6.4,5.153846153846154,6.700702073963867,22.010230769230773,49.35785766221521
Maite Perroni,24.906,17,11,2698147.727272727,481818.1818181818,1523642.8726265826,5.4818181818181815,1.181818181818182,1.526623238522424,24.78618181818182,49.35616219466322
Holly Valance,18.112,9,9,26238355.555555556,7811111.111111111,9671084.558787078,4.5,4.555555555555555,4.245549594342845,26.782222222222217,49.354942597790675
Esmé Bianco,27.86,13,10,0.0,500000.0,1500000.0,5.36,6.3,5.88302643203309,17.7607,49.35237829159495
Gregg Sulkin,15.05,17,19,198424.0,236842.1052631579,1004835.9522124622,5.473684210526315,3.4210526315789473,4.614802150901678,13.192578947368425,49.350774732438545
Charity Wakefield,16.845,10,16,2171867.5,3875000.0,9225474.24255252,6.0062500000000005,4.5625,4.076897564325108,14.9260625,49.349463424218065
Sara Tomko,26.354,14,11,0.0,50000.0,106600.35817780522,4.109090909090909,8.545454545454545,4.905722750266197,15.447272727272724,49.34900385242835
Alexa Davalos,20.954,8,11,65556185.45454545,25454545.454545453,43558453.174730696,6.699999999999999,5.818181818181818,5.90559337051335,20.00645454545454,49.34419828285795
Jake Lacy,36.137,9,17,46933663.823529415,14505639.823529411,28417426.03369585,6.3882352941176475,4.764705882352941,5.7755000981805065,28.49935294117647,49.34343187265948
Alex Datcher,15.51,13,12,5090025.5,1291666.6666666667,4135508.50023979,5.025,7.75,4.125631264828854,9.825416666666667,49.341076212082825
Jean Effron,15.035,17,4,21602500.0,10000000.0,17320508.075688772,5.325,13.25,9.12071817347735,6.45,49.33959787952159
Grace Van Dien,21.056,11,15,6549.333333333333,0.0,0.0,4.533333333333333,4.733333333333333,5.09204172104755,19.00813333333333,49.337539703732126
Lara Cox,15.439,15,15,0.0,13333.333333333334,49888.76515698589,5.42,4.266666666666667,3.785351884420904,7.222,49.33698480490835
Keiynan Lonsdale,14.318,16,11,54060434.0,28818181.818181816,44470251.91951496,6.472727272727273,6.181818181818182,5.005781781067711,21.049818181818186,49.335944168468856
Grey Damon,23.61,8,6,41342268.333333336,21583333.333333332,32391378.31103964,5.250000000000001,7.833333333333333,11.936172846529251,15.672,49.335692525090465
Shelley Hennig,31.121,9,11,16318020.090909092,3454545.4545454546,6597019.111464268,5.9,4.454545454545454,5.94464826337157,18.946909090909095,49.33379574153928
Gaite Jansen,24.408,15,17,0.0,419470.5882352941,1677632.3693771549,6.223529411764706,1.5294117647058822,2.0613429962276744,20.655,49.33298387611037
Gemma Whelan,14.253,11,9,29174987.555555556,30222222.222222224,54694663.11112544,6.366666666666666,8.333333333333334,9.201449161228174,21.59177777777778,49.332815864728715
Jing Lusi,14.296,12,8,32223294.0,9937500.0,11457632.554328142,5.225,8.75,3.6996621467371855,9.98825,49.33160192546333
Lesley-Ann Brandt,39.055,10,9,1890.111111111111,1222283.3333333333,3456944.884014078,5.333333333333333,3.111111111111111,2.5579698740491867,24.571111111111108,49.33110546411451
Hala Finley,15.727,9,8,1183038.5,8750000.0,23150323.97181517,5.35,6.25,4.575751304430781,17.766875,49.330375465927
Anna Diop,39.192,9,7,36626040.14285714,4305714.285714285,7272702.105707846,5.857142857142857,6.0,6.8868404532536855,23.965142857142855,49.32758061849041
Tang Yan,18.946,13,13,10787413.923076924,1278846.1538461538,4251739.984924793,5.300000000000001,3.923076923076923,2.786272350196128,8.900538461538462,49.3264745934334
Cosima Henman,15.18,13,12,42138.666666666664,541666.6666666666,1796505.0947758418,5.316666666666666,7.75,6.869315832017043,13.910833333333334,49.32061511747146
Siobhan Williams,26.716,8,12,1065057.6666666667,4658333.333333333,10805897.952301584,5.691666666666666,5.25,4.8326148891326595,15.559833333333335,49.32009394156329
Sophie Rundle,49.434,13,8,41084.25,0.0,0.0,5.9875,6.875,6.0711922222904455,34.3925,49.319360359255924
Ian Robison,14.235,16,12,1590871.1666666667,8166666.666666667,11231157.059220964,5.558333333333333,15.333333333333334,11.360262125301317,13.190333333333331,49.313389306370794
Sasha Luss,17.096,6,4,64400079.5,52800000.0,73151349.95336723,5.35,4.75,6.609652033201143,14.0115,49.31244508895219
Sarah Dugdale,29.538,6,16,668.0,125000.0,484122.91827592714,5.69375,4.625,3.159806164941134,29.448375,49.31162934213554
Valerie Cruz,15.499,14,9,7528345.666666667,6569444.444444444,8118717.894280696,5.355555555555555,4.333333333333333,2.1081851067789197,12.380666666666668,49.307287424039025
Olivia Steele-Falconer,15.424,13,12,7430180.166666667,3704166.6666666665,11555490.36773814,5.891666666666666,8.083333333333334,7.554891719203452,9.77225,49.30240120354949
Mekia Cox,22.896,9,5,29015916.8,10020000.0,19990037.51872417,4.58,4.0,4.69041575982343,17.1214,49.30032215817058
Liza Koshy,19.226,7,11,50236043.63636363,27000000.0,56769069.683475286,6.318181818181818,6.7272727272727275,8.147402364512029,12.670636363636364,49.29643244605334
