name,popularity,career_length,number_of_movies,start_date_1,end_date_1,start_date_2,end_date_2,start_date_3,end_date_3,count_interval_1,count_interval_2,count_interval_3,avg_budget_0,avg_budget_1,avg_budget_2,std_budget_0,std_budget_1,std_budget_2,avg_revenue_0,avg_revenue_1,avg_revenue_2,avg_imdb_rating_0,avg_imdb_rating_1,avg_imdb_rating_2,avg_order_0,avg_order_1,avg_order_2,std_order_0,std_order_1,std_order_2,avg_popularity_0,avg_popularity_1,avg_popularity_2,Popularity (%)
Blythe Danner,25.951,53,84,1970,1987,1987,2004,2004,2023,25,33,26,6356814.516129034,13577987.536656892,14268610.421836227,6257203.116898462,19364068.589709233,24060410.734864917,17884565.08467742,35139083.93377322,50804149.944634005,6.704,6.421212121212121,6.446153846153845,1.48,3.6666666666666665,3.5384615384615383,1.135605565326271,2.781613513300102,2.8179475513868004,14.97652,14.407757575757577,13.390807692307693,65.8056398478862
Frances Tomelty,17.826,49,16,1974,1990,1990,2006,2006,2023,9,5,2,1437500.0,1437500.0,12218750.0,0.0,0.0,10781250.0,1368868.0069444445,4641891.8625,5547534.71875,6.522222222222221,6.5,6.25,6.0,17.8,3.5,6.036923425424944,10.303397497913004,1.5,10.978333333333332,12.0342,11.3775,65.76236835488098
James Daly,20.007,65,19,1954,1975,1975,1996,1996,2019,17,1,1,626985.2941176471,373750.0,180000.0,1300974.2573033834,0.0,0.0,3474629.029411765,2036851.5,2036851.5,6.705882352941177,6.3,4.7,2.0,4.0,5.0,2.0579830217101063,0.0,0.0,7.907000000000001,8.037,0.6,65.74038322753775
Rose Williams,27.697,46,8,1977,1992,1992,2007,2007,2023,1,0,7,1017292.25,,2034584.5,0.0,,2491846.9317878205,1529321.375,,2840168.2678571427,6.0,,6.228571428571429,14.0,,4.714285714285714,0.0,,3.614031611621005,0.6,,19.238999999999997,65.73924203121348
Evan Handler,14.175,42,18,1981,1995,1995,2009,2009,2023,7,4,7,20071428.57142857,40875000.0,25285714.285714287,5894480.295936502,32726852.506771863,31401611.81356454,61642664.16071428,199332501.65625,81005473.78571428,6.914285714285714,5.975,6.4142857142857155,6.714285714285714,5.5,8.714285714285714,7.534952568137482,2.8722813232690143,5.006118705124352,10.056,11.9215,11.950857142857142,65.73206346182012
Amanda Wyss,24.976,41,45,1981,1994,1994,2007,2007,2022,21,8,16,3107484.472049689,7127744.565217392,1472649.4565217393,4982867.179895988,13836485.797492595,2182862.312070255,12069424.49404762,29111966.0703125,3964839.48046875,5.957142857142857,6.2875000000000005,5.39375,6.571428571428571,11.5,4.5,6.7370434986009125,13.47219358530748,3.724916106437835,12.176095238095236,13.809625,10.636625,65.72994860987349
Edie McClurg,25.499,46,75,1976,1991,1991,2006,2006,2022,25,36,14,16876932.075471696,28244177.14884696,50523133.42318059,10050610.595987093,31412183.092269648,65531929.99435273,59623058.28533019,76421859.97906837,194882056.74393532,6.54,5.588888888888889,5.8500000000000005,11.24,12.72222222222222,7.857142857142857,7.083953698324121,10.98891135825138,9.493284414763512,19.13996,18.561,19.76578571428571,65.72798135914914
Valerie Mahaffey,17.438,44,25,1977,1991,1991,2005,2005,2021,6,9,10,11611111.111111112,20962962.962962966,21333333.333333332,4439059.237448882,24866591.919480767,25077047.938968677,25779639.444444448,40326877.74074074,56883680.233333334,5.75,5.766666666666667,5.430000000000001,5.166666666666667,5.666666666666667,6.9,4.258977446393546,4.521553322083512,4.109744517606903,9.680333333333332,8.982222222222221,9.4921,65.70298313048897
Kim Sun-young,17.18,74,33,1949,1973,1973,1997,1997,2023,1,0,32,218181.81818181815,,7429638.335582386,0.0,,20615373.566418987,11272544.545454543,,8726188.444957387,7.2,,6.5125,4.0,,7.03125,0.0,,8.297154538605389,0.6,,24.64190625,65.69754494032654
Kevin Guthrie,19.735,87,17,1935,1964,1964,1993,1993,2022,1,0,16,33586875.0,,56677851.5625,0.0,,59142523.97338005,124451451.9375,,210011825.14453125,6.6,,6.325,9.0,,7.75,0.0,,8.227241335952167,0.6,,10.8123125,65.69035602907667
Alice Playten,17.039,46,18,1963,1978,1978,1993,1993,2009,4,10,4,4862500.0,9725000.0,3646875.0,0.0,9173654.53349972,2105524.2629509163,5187745.1875,8196361.575,8041694.59375,6.875,5.9799999999999995,6.374999999999999,7.75,10.9,6.75,7.361215932167728,9.669022701390247,2.165063509461097,6.38325,6.1218,6.26325,65.67416301474091
Richard Ward,17.207,55,25,1957,1975,1975,1993,1993,2012,13,7,5,3067564.102564103,2893809.5238095233,9005333.333333334,1307303.2226596596,3039321.7594341035,17997334.69155919,7744716.110576923,22203914.375,1864766.6,6.876923076923077,6.742857142857142,5.84,9.307692307692308,9.714285714285714,25.8,7.639820934113931,4.7423407636279515,36.71729837556135,4.512538461538462,11.095142857142855,1.8708,65.67140524494633
Salem Ludwig,16.586,49,17,1958,1974,1974,1990,1990,2007,5,5,7,6875000.0,7125000.0,17500000.0,0.0,4753288.335457886,15447202.705621865,17820720.8125,23021817.9625,34472189.491071425,6.5200000000000005,6.040000000000001,6.457142857142856,9.6,16.2,18.142857142857142,5.388877434122992,9.987992791347018,10.091418864256775,3.2660000000000005,11.1284,10.709285714285716,65.66656838753602
Barbara Bain,20.763,51,30,1969,1986,1986,2003,2003,2020,13,8,9,79134.61538461539,200937.5,198541.66666666663,71732.7348153048,309792.1745400455,394999.2308361006,26220.95673076923,121740.15625,21642.694444444445,5.93076923076923,5.9125,5.488888888888888,2.1538461538461537,8.0,4.777777777777778,2.315371837429602,9.797958971132712,5.8267158231675085,12.510307692307691,12.12825,13.441333333333333,65.66542429313022
Steven Tyler,17.126,44,41,1978,1992,1992,2006,2006,2022,9,10,21,12475730.994152049,30616710.526315782,9264536.340852128,11274214.349882942,48344134.72303661,22273561.550693188,25086921.944444444,54438963.7,21383451.04761905,6.966666666666667,6.619999999999999,7.447619047619047,5.444444444444445,9.6,13.952380952380953,4.323350324076382,10.96540012949824,22.08959287489665,8.021555555555556,7.877,7.873238095238095,65.65374522242462
Bo Svenson,20.386,54,71,1966,1984,1984,2002,2002,2020,24,32,15,6512719.671201814,9256962.159863949,13921995.464852609,5527695.570493694,27493964.518770725,20688542.29379693,11516185.838736534,13447165.002723748,39030698.897675715,6.1875,4.956250000000001,5.54,4.291666666666667,2.8125,11.0,10.1303141061316,2.8111107680061274,16.460052652811697,7.505249999999999,7.911125000000001,7.972733333333332,65.6442351708755
David Robinson,18.888,57,32,1962,1981,1981,2000,2000,2019,3,14,15,1716720.6666666667,2041670.523809524,4898335.133333335,1213803.0014266,1639070.3869429063,8076437.090726173,4032803.0,6757857.095238096,3110767.6666666665,6.466666666666666,5.528571428571429,6.393333333333333,16.0,18.142857142857142,12.533333333333331,2.8284271247461903,21.367054556212548,10.00577610960567,0.9253333333333336,2.047928571428572,6.6918,65.62885433129325
Nathalie Richard,15.259,40,71,1983,1996,1996,2009,2009,2023,13,26,32,1154873.5863422293,1523473.8567503926,3072843.5095663266,645500.475845071,1590218.4016319476,5243676.444149303,1291067.4942438514,2718067.639717425,1831842.0742984691,6.207692307692308,6.342307692307693,6.51875,8.384615384615385,5.0,6.125,6.475260155610757,4.7636443708895495,6.333196270446701,7.106923076923077,6.666923076923076,6.52675,65.61330099839981
John Stephenson,14.629,60,57,1954,1974,1974,1994,1994,2014,19,32,6,3902255.6390977446,3385714.2857142854,33042857.142857134,2884549.9890394243,2286439.617057266,39342479.33559995,24920648.556390975,20950016.972767856,218866347.17142853,6.363157894736841,6.7124999999999995,6.783333333333334,19.42105263157895,6.6875,25.5,22.995001263372288,3.459023525505428,22.86737122335374,11.497684210526318,9.1435625,12.905333333333331,65.56822383865037
Perry King,17.191,46,58,1972,1986,1986,2001,2001,2018,25,22,11,1434783.333333333,2930056.8181818184,13317007.575757576,4090232.3693159535,7117489.264448303,35813513.91500097,4381777.239166667,13377680.517045457,58724344.32765151,6.380000000000001,5.663636363636364,5.763636363636364,6.44,1.181818181818182,3.636363636363636,26.272540798331633,1.2297953871335163,5.92794195887313,12.695,11.588454545454544,10.726272727272727,65.56250387802598
Charles Martin Smith,14.394,42,52,1972,1986,1986,2000,2000,2014,16,23,13,5172587.213541666,9895728.346014488,11426518.187500002,6213228.217063935,17025406.138253395,15665132.44131411,23209046.70286458,27491727.667391315,19765634.954166666,6.4125,5.982608695652174,6.046153846153846,7.0625,8.304347826086957,7.3076923076923075,7.725515759481693,6.842544547097741,4.6638481203766515,10.7741875,10.700913043478264,10.820307692307692,65.5425270301927
Lindsay Wagner,17.491,48,57,1973,1989,1989,2005,2005,2021,27,18,12,356018.51851851854,158234.12698412698,497470.2380952381,916678.9254164008,106171.42100428932,936603.442708354,1677856.423611111,1865352.2083333333,742007.078125,6.348148148148148,5.561111111111112,6.041666666666667,1.5555555555555556,2.6666666666666665,3.4166666666666665,2.960647243216495,8.881941729649485,2.4309920243024705,17.14059259259259,16.667555555555552,18.97075,65.53509073564156
Judy Winter,16.941,56,54,1966,1984,1984,2002,2002,2022,18,10,26,195312.5,234375.0,721153.8461538461,195312.5,191366.38615493575,2362933.0830934495,0.0,0.0,0.0,5.983333333333333,6.1899999999999995,5.8307692307692305,2.4444444444444446,1.9,5.461538461538462,2.2415823335368903,0.8306623862918076,5.746107506764031,5.8205,6.558,7.943769230769231,65.48732010549122
Anne Archer,20.049,45,63,1972,1987,1987,2002,2002,2017,22,28,13,7326579.822616405,13598780.48780488,10195966.228893058,7270554.624343249,17035913.36914409,12502385.06632752,14609492.54674796,40453038.639372826,20228481.89681051,5.840909090909091,5.728571428571429,5.746153846153845,2.4545454545454546,2.25,5.3076923076923075,1.698321972024491,2.848871957208928,3.8507664648565623,22.24000000000001,24.263357142857153,24.75353846153846,65.48012945425407
Eloy Casados,20.089,48,35,1970,1986,1986,2002,2002,2018,12,15,8,6282585.470085471,9217735.042735044,20448717.948717948,4843091.955529481,8311639.47434655,23099501.063343573,14524406.61057692,16387461.892628202,26655101.201923076,6.291666666666667,5.926666666666666,5.9375,9.166666666666666,12.733333333333333,15.25,6.413960468297952,5.297378806751715,8.78564169540279,6.418583333333334,8.519599999999999,16.301000000000002,65.45095939996887
Zoë Wanamaker,22.708,46,36,1973,1988,1988,2003,2003,2019,8,12,16,3154837.360491072,13392136.133928567,3574486.4051339286,4022159.8800008167,33857781.81402547,3991508.899963899,16277863.21875,103535113.45833331,26186025.828125,7.25,7.266666666666666,6.91875,9.5,5.416666666666667,5.5625,9.772410142846033,6.550551291473278,6.383266698955951,21.906875,21.6655,22.9185625,65.43906261860167
Tom Poston,15.844,51,23,1953,1970,1970,1987,1987,2004,6,10,7,7055555.555555555,6283333.333333334,25488095.238095235,274985.970461435,2132161.136291324,21891390.846569773,10796358.277777776,9031140.666666666,33708130.69047619,6.233333333333333,5.39,5.557142857142857,4.666666666666667,14.0,10.142857142857142,4.384315479321969,19.9949993748437,6.599319692829199,7.676333333333333,9.4408,11.877571428571429,65.43449661559559
Martha Plimpton,19.562,40,47,1981,1994,1994,2007,2007,2021,19,19,10,8995141.700404858,5394331.983805669,24823076.923076924,7923398.527542439,3619887.661783426,41805255.04182968,30056770.723431177,29584347.283147767,196931730.9769231,6.1947368421052635,6.215789473684209,6.42,4.315789473684211,5.894736842105263,7.2,3.714163950395232,6.381673900541548,13.067516979135704,23.693263157894737,17.76078947368421,22.3159,65.41634697029227
Nana Visitor,20.423,43,24,1977,1991,1991,2004,2004,2020,5,5,14,3425000.0,4835416.666666667,14211309.523809522,1712500.0,3647615.0408329978,16097661.158172078,4097455.9125,11292908.845833331,36429478.69940476,6.08,6.640000000000001,5.885714285714286,5.2,4.4,8.428571428571429,8.423775875461075,2.939387691339814,7.394151025490019,16.7078,16.1232,17.92642857142857,65.41042543376845
Paul Benedict,17.522,43,39,1965,1979,1979,1993,1993,2008,16,14,9,3310868.566176471,7735530.462184872,19736070.261437908,5207647.405401544,9082708.125629378,23298272.390048757,20927587.3984375,38477931.45535714,33445530.125,6.39375,6.107142857142857,5.855555555555555,6.1875,12.785714285714286,16.0,5.258549586150158,16.60111257643626,14.39907404430345,14.454250000000002,16.15992857142857,19.22522222222222,65.40896055425395
Barry Jackson,16.052,47,29,1965,1980,1980,1995,1995,2012,14,9,6,1647767.857142857,1502604.1666666667,6523177.083333333,2851213.941165621,1343970.023976436,11012383.884025125,945262.7991071428,1448298.576388889,8656626.125,7.064285714285715,6.844444444444445,6.216666666666668,8.928571428571429,11.0,11.833333333333334,6.123307762899368,10.143416036468626,10.823072063369478,8.647857142857143,8.129,8.826333333333332,65.39116853219723
Billy Beck,15.103,55,42,1959,1977,1977,1995,1995,2014,12,23,7,5048506.944444444,5445887.68115942,20708750.0,1302220.3756586204,3014284.4888689867,26927773.53402988,19271054.381944444,15935561.402173912,25050481.54464286,6.416666666666668,5.739130434782608,6.014285714285715,26.25,18.39130434782609,17.428571428571427,14.88357595920192,9.876362340522215,20.14842881401598,5.768666666666667,6.330173913043477,3.5945714285714283,65.3616858823163
Stephen Lang,30.806,42,104,1981,1995,1995,2009,2009,2023,24,24,55,18297764.22764228,21909684.112466127,33386718.40354768,6778587.756274935,15426296.094817787,68676515.44885474,47428556.574610434,47737948.62963668,168203808.44567636,6.375,5.4624999999999995,6.014545454545454,3.7916666666666665,2.8333333333333335,3.5090909090909093,2.309025167082902,2.3033791601808753,3.92600989797635,33.966874999999995,32.270875,31.65223636363637,65.3500966851476
Laurene Landon,21.963,44,36,1979,1993,1993,2007,2007,2023,15,1,20,1785972.2222222222,1831250.0,1353854.1666666665,1088057.6653030352,0.0,3185191.9254570096,5483066.71904762,6617296.3125,5277271.94107143,5.340000000000001,6.3,4.989999999999999,5.6,3.0,7.7,5.619015334854794,0.0,8.706893820416097,14.125066666666669,7.108,9.9007,65.33827244526748
Camille Keaton,22.009,51,31,1972,1989,1989,2006,2006,2023,13,2,16,153942.30769230772,148750.0,160381.94444444447,155319.54717839026,0.0,360227.04114337463,56052.019230769234,72867.625,1266094.8602430555,5.4923076923076914,3.05,4.34375,8.538461538461538,3.0,6.75,7.860469594656588,3.0,8.13557004763649,11.894692307692308,15.269,12.107499999999998,65.33693391431741
Lori Loughlin,16.409,44,51,1979,1993,1993,2007,2007,2023,10,11,30,2199360.1086206897,953041.2217868338,2061716.7045977016,1660383.3451827182,993208.7078492816,6393382.760536847,5247933.5875,1938583.4659090908,3937200.304166666,6.2299999999999995,5.536363636363637,6.46,2.8,1.181818181818182,1.1666666666666667,2.4413111231467406,0.9359663764533636,2.5701275368268313,17.230900000000002,18.18936363636364,18.367599999999996,65.31917263567104
Frances O'Connor,14.615,88,29,1932,1961,1961,1990,1990,2020,1,0,28,310607.0,,23469977.701636903,0.0,,28906769.20863426,27992111.75,,44313619.92984694,7.8,,6.167857142857143,14.0,,2.2142857142857144,0.0,,1.9884872724392937,0.6,,16.92289285714286,65.29574652579119
Isabelle Nanty,18.522,40,62,1983,1996,1996,2009,2009,2023,14,19,29,1212678.5714285714,6038289.47368421,3734913.793103448,135471.11673485147,12846307.740651429,4686394.38606124,5177524.939285712,23076277.218421053,3941534.943103448,5.421428571428573,5.9105263157894745,5.2620689655172415,7.071428571428571,5.7894736842105265,5.827586206896552,4.7126620580590535,6.362546224573444,10.0723895925762,9.249214285714286,8.960631578947371,9.93293103448276,65.2590651435929
Mabel Escaño,15.479,44,40,1968,1982,1982,1996,1996,2012,25,12,3,70680.0,233145.83333333337,0.0,73566.07642113313,643136.839527669,0.0,39689.426666666666,61936.91666666666,162531.22222222222,4.695999999999999,5.666666666666667,4.133333333333333,11.04,11.0,9.333333333333334,7.274503419478198,9.98331942124796,6.018490028422597,3.615639999999999,5.332583333333333,5.2860000000000005,65.23326890534317
Jamie Donnelly,19.929,45,12,1975,1990,1990,2004,2004,2020,2,2,7,6333341.666666667,8166670.833333334,12142875.000000002,0.0,1833329.1666666667,16827646.287968386,25528124.5,12842926.0,58327466.35714286,6.9,5.75,6.128571428571429,5.0,26.5,8.714285714285714,0.0,17.5,6.605501726683939,10.5585,13.042,12.247857142857145,65.23202446323208
Catherine Hicks,14.325,43,49,1979,1993,1993,2007,2007,2022,23,6,20,4847562.801932368,12850568.28703704,2798624.305555555,5805188.804926397,19025316.30939511,898948.576580656,17013073.864734292,5295828.265432099,4245176.986111111,5.995652173913043,6.016666666666667,5.615,2.608695652173913,4.666666666666667,4.95,2.480167077730724,3.986086914367133,4.903825037661927,13.845739130434785,13.119499999999997,15.502749999999995,65.2302910298392
Paul Michael Glaser,14.381,50,20,1971,1987,1987,2003,2003,2021,11,3,6,8446477.272727273,6241250.0,26519791.666666668,2641296.1058544065,4343403.403438368,31500833.29268736,34183003.99431818,21682126.958333332,78264984.57291667,6.454545454545454,6.933333333333334,6.183333333333334,1.6363636363636365,3.0,7.333333333333333,2.307014098263549,0.816496580927726,6.289320754704403,7.527,7.0120000000000005,9.410833333333334,65.22749072621778
Chris Browning,31.877,59,39,1964,1983,1983,2002,2002,2023,2,1,36,17708333.333333332,25421875.0,30713286.35620915,16958333.333333332,0.0,41780901.674528524,45207584.125,28518734.25,42394841.857843146,6.6,3.4,5.608333333333333,15.5,1.0,9.25,2.5,0.0,8.53221021254816,0.79,14.29,17.512888888888885,65.21874370887114
Bill Cobbs,23.267,48,90,1974,1990,1990,2006,2006,2022,15,42,33,14392683.823529411,17167951.97245565,21922777.406417113,12235117.0627125,15309584.023192804,41419730.17294896,32219820.51470587,38436386.28834033,68506863.69451872,6.606666666666666,6.24047619047619,5.736363636363636,18.0,7.285714285714286,4.303030303030303,18.250114154894117,6.333154311827162,3.588574871051506,15.119133333333332,15.25011904761905,14.785575757575756,65.20091580846864
Mitsuko Baisho,14.409,53,69,1969,1986,1986,2003,2003,2022,29,18,22,720506.2362435802,842257.6832151299,2099903.2882011603,1148386.6956150106,730663.6527613582,5065444.301048473,920529.1379310344,1765193.5,3531965.5454545454,6.689655172413793,6.794444444444445,6.240909090909091,4.103448275862069,5.166666666666667,4.409090909090909,3.977044714498156,7.0494286608522,3.1429443478295505,10.551000000000002,9.809,10.690045454545457,65.1957184639462
Patrick Malahide,19.262,43,54,1978,1992,1992,2006,2006,2021,14,31,9,10518303.57142857,27819959.677419353,21243055.555555556,12151297.52778432,35268554.493155524,29413716.277391978,17132793.520833332,41195565.10215053,43830134.402777776,7.214285714285715,6.519354838709676,6.655555555555555,5.714285714285714,9.67741935483871,8.0,5.350948800093725,13.556065412548834,5.374838498865699,18.43807142857143,18.594096774193545,19.479555555555557,65.19149114897756
Kyle Richards,15.21,47,26,1975,1990,1990,2005,2005,2022,16,0,11,2549531.25,,5373267.045454546,2059836.2118689343,,7323023.036625717,17977357.50625,,29206494.88409091,6.20625,,4.8545454545454545,8.875,,14.181818181818182,7.347406004842798,,13.48951230210938,13.44175,,13.558727272727277,65.1741785438355
Sinéad Cusack,14.311,51,45,1969,1986,1986,2003,2003,2020,12,17,16,4026548.007246377,7597783.887468032,17993255.43478261,6895202.952876092,7896910.76677628,38241189.9657285,7744965.260416667,12708267.448529411,32806514.8984375,6.8500000000000005,6.3882352941176475,6.675000000000001,7.833333333333333,2.411764705882353,4.625,10.42299807583638,1.8805138074289152,2.912795049432761,15.910666666666662,16.376647058823526,17.718625,65.15671250882357
Sheila Kelley,29.177,45,39,1976,1991,1991,2006,2006,2021,14,20,5,3456324.4047619053,8918822.916666668,3202208.3333333335,4397475.83538131,14483315.456913084,3533710.2874787757,4766499.642857143,14724079.7,3991491.45,6.42857142857143,5.854999999999999,5.78,7.428571428571429,7.3,4.6,5.936741358622899,10.296115772464878,3.0724582991474434,8.28607142857143,12.4922,13.7546,65.1547514208349
Jessica Walter,19.983,57,49,1964,1983,1983,2002,2002,2021,26,16,7,1817218.6609686613,2048755.7870370368,4211970.899470898,2080340.688578057,3568274.7861373452,8973229.573996216,2818352.4455128205,1100708.390625,3468046.6071428573,5.996153846153846,5.9125,5.3428571428571425,4.346153846153846,4.625,7.285714285714286,3.8224268136305937,2.057759704144291,5.674864018868916,12.70280769230769,15.5228125,13.571142857142856,65.15184658689441
William Lucking,22.016,43,54,1969,1983,1983,1997,1997,2012,26,19,9,6669871.794871794,8051535.087719298,36604166.666666664,4817404.719496452,9619575.036673697,29114592.650565,17213476.14903846,18697322.19736842,82930289.69444445,6.084615384615385,5.589473684210526,6.855555555555555,7.653846153846154,8.31578947368421,18.0,4.085078924878344,7.291326004441653,11.566234381931649,8.210038461538462,10.502368421052632,19.84311111111111,65.12763109219176
Angela Douglas,19.297,45,23,1960,1975,1975,1990,1990,2005,16,1,6,1890625.0625,2187500.0,6562500.444444445,1007176.2807705968,0.0,12755207.041309332,1400748.984375,1867665.3125,5602995.9375,5.90625,5.3,5.883333333333334,8.0,17.0,10.5,8.73212459828649,0.0,9.050782654923642,5.2806875,5.09,5.9965,65.11787430086967
Simone Griffeth,17.969,46,18,1971,1985,1985,2000,2000,2017,10,2,6,795005.0,956256.25,2818768.75,329405.31645110104,0.0,3632173.5560007943,2136544.55,1670680.6875,4235602.291666667,5.5,3.95,5.016666666666667,5.8,3.5,10.0,5.473572873361603,2.5,7.937253933193772,9.376600000000002,7.763,17.128666666666668,65.10703844610487
Scott Menville,21.496,40,68,1983,1996,1996,2009,2009,2023,15,13,40,31242904.589371987,59666980.21181716,66245855.978260875,17377881.181300547,44695686.14432194,52773306.125908464,114437448.23840576,166610719.9015468,278899488.6072011,6.413333333333333,6.276923076923077,6.409999999999999,9.533333333333331,23.0,28.875,5.920210206478219,17.86272440242314,24.616242097444523,16.891,26.462384615384615,24.25095,65.09978705539979
Allen Garfield,26.634,48,75,1968,1984,1984,2000,2000,2016,47,25,3,5028422.899772514,13069574.02062893,25567359.10691824,3389578.0206207377,16167756.378585504,32888894.871050473,8708257.748829123,28066364.608553454,19072292.20754717,6.227659574468085,5.811999999999999,5.966666666666666,3.6808510638297873,6.84,7.666666666666667,3.684968795033575,7.390155614058475,7.0395706939809575,10.131021276595744,10.57464,9.228666666666667,65.07831330844007
JoBeth Williams,17.448,49,71,1974,1990,1990,2006,2006,2023,23,34,14,5027062.999112688,7203956.582633053,6788811.953352769,3851740.829163789,11895632.919878764,9657622.130924722,26899693.067657497,14332418.288540415,9198826.748815596,6.569565217391306,5.876470588235294,5.728571428571428,1.6956521739130437,3.823529411764706,4.071428571428571,1.7799556078659755,6.541589068663102,2.658256295132628,20.207565217391306,21.432117647058824,22.787071428571423,65.03949576322056
Sorcha Cusack,14.566,45,15,1978,1993,1993,2008,2008,2023,3,7,5,1185040.0,2444320.0,2266144.0,0.0,3084593.4432920003,1836507.0988765603,7104124.8,18026088.68571428,8863274.879999999,6.833333333333333,6.571428571428571,6.18,8.0,9.857142857142858,8.0,6.377042156569663,10.58878883440367,4.9396356140913875,16.804,17.61414285714286,17.7494,65.03154811065644
Ángela Molina,17.104,48,121,1975,1991,1991,2007,2007,2023,42,40,39,1295387.8922558925,2712452.143939394,3221583.814296815,1652725.2601750442,7353847.457687722,6235570.313345439,813092.20520683,1290396.6422348486,2483934.663299664,5.895238095238095,6.0675,5.88974358974359,1.9761904761904765,2.6,4.82051282051282,2.764469252755962,2.826658805020514,3.9214845100619926,17.181,16.30585,17.064282051282046,65.0244709622203
Wataru Takagi,27.062,56,87,1967,1985,1985,2003,2003,2023,1,32,54,0.0,2273375.457692308,3296845.263817664,0.0,5161127.473778381,9639488.329014843,3024322.3125,15572567.835667066,19959195.13472816,7.4,6.603125,6.703703703703703,41.0,9.59375,10.61111111111111,0.0,6.679536730754611,8.501452308754352,6.197,10.44528125,15.459462962962965,65.02065187321972
Jesper Christensen,14.851,47,86,1976,1991,1991,2006,2006,2023,20,34,34,8998749.999999998,9904963.23529412,23408639.70588235,10008163.646910122,15083427.089937069,56066983.09318102,28330629.457954537,25033866.752450977,79064851.66410427,5.8500000000000005,6.06764705882353,6.5,8.2,6.852941176470588,5.0,13.056033088193365,5.719586332950068,6.673036172890559,7.250500000000001,7.650235294117647,7.577088235294119,65.01695603503886
Michael Maloney,14.134,41,50,1980,1993,1993,2006,2006,2021,14,18,18,2805272.108843536,4218253.968253968,6700396.825396826,2440478.7089038654,5343269.808828393,9068828.04626811,5511809.704294215,16024696.485119052,19144277.795634925,7.121428571428572,6.449999999999999,6.211111111111112,4.785714285714286,5.944444444444445,7.222222222222222,6.899053469535527,4.789713772731243,6.5111490328816055,8.394857142857143,7.623055555555557,9.914,65.01389706361701
Tom Skerritt,31.381,59,108,1962,1981,1981,2000,2000,2021,23,43,42,4400370.744860128,8542308.905714802,8979459.671465484,2261957.1397723835,13794588.694102865,14146476.46587412,21849809.132583417,28189513.717820443,29787317.5342608,6.408695652173913,6.03953488372093,5.861904761904762,7.043478260869565,2.883720930232558,2.9761904761904763,6.880838301238322,3.074344719936882,2.995934509091686,25.92765217391304,25.9273488372093,25.708261904761905,65.0
Eric Roberts,38.853,81,466,1943,1970,1970,1997,1997,2024,5,53,408,4730827.584234235,4708416.505269419,2593373.091735117,5062289.746277422,9797386.759542711,10809076.384828722,12751408.200225228,9994776.69025157,6864262.167596826,6.42,5.8641509433962264,4.733333333333333,12.2,5.3584905660377355,3.0098039215686274,5.192301994298868,17.72866173116891,4.759912460142509,0.8008,28.587547169811323,29.709026960784307,65.0
Sam Neill,39.018,48,125,1975,1990,1990,2006,2006,2023,28,50,47,12457616.035064148,20319852.18610437,29886933.52819666,4482433.765505408,20228304.875485983,46923080.28591431,38675722.25156034,69048619.77440128,111154770.53088205,6.328571428571429,6.612,6.48936170212766,1.8928571428571428,1.78,7.914893617021277,2.2573575847229264,3.769827582264208,22.19529352759086,36.75053571428571,36.61694,36.16617021276595,65.0
Judith Light,19.122,40,34,1983,1996,1996,2009,2009,2023,11,8,15,1590909.0909090908,546875.0,3062500.0,974228.8749705822,947215.2853892298,8595511.183169968,3619463.636363636,1244190.625,6967467.5,5.936363636363637,6.3125,6.026666666666667,0.3636363636363636,2.125,6.866666666666666,0.6428243465332248,2.7585095613392387,6.15214506403164,14.329,17.029,15.030333333333331,65.0
Dabney Coleman,20.771,57,87,1965,1984,1984,2003,2003,2022,41,38,7,6349649.172232646,13159499.397300944,18713886.46007326,4618809.88291184,25345474.684366968,17658150.86931738,30730891.242049716,31941426.251838747,24350801.315613545,6.241463414634146,5.865789473684211,5.857142857142857,6.390243902439025,6.157894736842105,7.571428571428571,8.616144938372855,8.474501431661656,3.499271061118826,17.55048780487805,17.743842105263155,18.77128571428571,65.0
Sean Astin,45.962,41,114,1982,1995,1995,2008,2008,2023,17,35,62,9113522.455242967,19871886.099378884,5601274.516129031,7074383.634681638,27975278.91137663,9126155.123680912,43966436.47794118,128827393.44464286,37226885.70866936,6.294117647058823,6.322857142857143,5.583870967741936,2.764705882352941,3.4571428571428573,3.129032258064516,4.0660634491259895,3.767097079737031,4.933375050212197,28.310764705882352,33.480114285714286,35.241338709677414,65.0
Vincent D'Onofrio,30.639,40,93,1983,1996,1996,2009,2009,2023,27,29,35,14677057.094418364,14576551.287032545,26396785.11066398,11957042.386558706,10770263.278454509,29036633.65940945,36848647.09094071,36361162.56580865,112700811.30221328,6.314814814814815,6.089655172413793,6.465714285714286,14.48148148148148,6.482758620689655,4.085714285714285,55.213639196857585,12.62624712762834,3.797528734558294,22.733037037037032,22.745448275862067,22.686342857142854,65.0
Bruce Gray,14.69,51,39,1966,1983,1983,2000,2000,2017,4,17,18,5882352.94117647,19616565.743944637,27556781.045751635,0.0,25886613.7318418,38656110.91334774,9952812.05882353,33881473.64922146,65046444.363970585,5.75,5.91764705882353,5.644444444444445,6.0,13.882352941176473,10.055555555555555,5.196152422706632,15.354180702724037,10.49058955139331,8.74225,11.56535294117647,12.764555555555557,64.99822405194085
